#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.006994   0.000302 
   5.24749   0.006495   0.000280 
   5.27773   0.006418   0.000293 
   5.30797   0.005986   0.000326 
   5.33821   0.006427   0.000255 
   5.36846   0.006140   0.000276 
   5.39870   0.005754   0.000257 
   5.42894   0.006037   0.000237 
   5.45918   0.005811   0.000222 
   5.48942   0.005616   0.000210 
   5.51967   0.005756   0.000210 
   5.54991   0.005666   0.000224 
   5.58015   0.005444   0.000216 
   5.61039   0.006016   0.000226 
   5.64063   0.006142   0.000221 
   5.67088   0.005716   0.000225 
   5.70112   0.005432   0.000201 
   5.73136   0.005804   0.000204 
   5.76160   0.005676   0.000226 
   5.79184   0.005343   0.000229 
   5.82209   0.005496   0.000231 
   5.85233   0.005611   0.000218 
   5.88257   0.005248   0.000213 
   5.91281   0.005326   0.000231 
   5.94305   0.005079   0.000236 
   5.97330   0.005623   0.000238 
   6.00354   0.005997   0.000242 
   6.03378   0.005464   0.000219 
   6.06402   0.005234   0.000233 
   6.09426   0.005907   0.000240 
   6.12451   0.005854   0.000233 
   6.15475   0.005603   0.000237 
   6.18499   0.005916   0.000250 
   6.21523   0.005854   0.000244 
   6.24547   0.005716   0.000236 
   6.27572   0.005812   0.000257 
   6.30596   0.005586   0.000247 
   6.33620   0.005903   0.000263 
   6.36644   0.005841   0.000291 
   6.39668   0.005759   0.000293 
   6.42693   0.005082   0.000279 
   6.45717   0.004728   0.000285 
   6.48741   0.004815   0.000294 
   6.51765   0.004560   0.000329 
   6.54789   0.004449   0.000337 
   6.57814   0.004377   0.000309 
   6.60838   0.004547   0.000824 
   6.63862   0.004292   0.000332 
   6.66886   0.004085   0.000294 
   6.69910   0.004405   0.000289 
   6.72935   0.004378   0.000321 
   6.75959   0.004589   0.000323 
   6.78983   0.004268   0.000352 
   6.82007   0.004669   0.000363 
   6.85031   0.004650   0.000352 
   6.88056   0.004731   0.000363 
   6.91080   0.004471   0.000405 
   6.94104   0.004387   0.000547 
   6.97128   0.004300   0.001027 
   7.00152   0.004435   0.000427 
   7.03177   0.004107   0.000433 
   7.06201   0.004230   0.000452 
   7.09225   0.004301   0.000442 
   7.12249   0.004005   0.000386 
   7.15273   0.004040   0.000396 
   7.18298   0.004205   0.000387 
   7.21322   0.003838   0.000439 
   7.24346   0.003938   0.000469 
   7.27370   0.004462   0.000481 
   7.30394   0.003982   0.000495 
   7.33419   0.003875   0.000453 
   7.36443   0.003667   0.000467 
   7.39467   0.003362   0.000453 
   7.42491   0.003851   0.000448 
   7.45515   0.003747   0.000512 
   7.48540   0.003515   0.000532 
   7.51564   0.004222   0.000254 
   7.57612   0.003978   0.000366 
   7.63660   0.003853   0.000317 
   7.69709   0.003891   0.000441 
   7.75757   0.003624   0.000225 
   7.81805   0.003638   0.000261 
   7.87854   0.003393   0.000263 
   7.93902   0.003393   0.000187 
   7.99951   0.003392   0.000160 
   8.05999   0.003308   0.000172 
   8.12047   0.003368   0.000197 
   8.18096   0.003659   0.000163 
   8.24144   0.003495   0.000164 
   8.30192   0.003152   0.000157 
   8.36241   0.003341   0.000156 
   8.42289   0.003315   0.000160 
   8.48337   0.003225   0.000158 
   8.54386   0.003275   0.000167 
   8.60434   0.003361   0.000329 
   8.66483   0.003140   0.000176 
   8.72531   0.003329   0.000177 
   8.78579   0.003195   0.000191 
   8.84628   0.003286   0.000181 
   8.90676   0.003243   0.000173 
   8.96724   0.003066   0.000202 
   9.02773   0.003071   0.000184 
   9.08821   0.002972   0.000175 
   9.14869   0.002941   0.000187 
   9.20918   0.003065   0.000229 
   9.26966   0.003076   0.000190 
   9.33015   0.002941   0.000240 
