#  wl(um)    flux(Jy)  eflux(Jy) 
   7.51564  -0.000028   0.000069 
   7.57612   0.000118   0.000062 
   7.63660   0.000123   0.000058 
   7.69709   0.000126   0.000052 
   7.75757   0.000162   0.000053 
   7.81805   0.000212   0.000051 
   7.87854   0.000134   0.000038 
   7.93902   0.000138   0.000039 
   7.99951   0.000202   0.000040 
   8.05999   0.000180   0.000038 
   8.12047   0.000205   0.000040 
   8.18096   0.000214   0.000039 
   8.24144   0.000246   0.000039 
   8.30192   0.000189   0.000039 
   8.36241   0.000178   0.000037 
   8.42289   0.000301   0.000038 
   8.48337   0.000292   0.000040 
   8.54386   0.000405   0.000045 
   8.60434   0.000437   0.000051 
   8.66483   0.000437   0.000046 
   8.72531   0.000360   0.000048 
   8.78579   0.000368   0.000046 
   8.84628   0.000403   0.000049 
   8.90676   0.000424   0.000048 
   8.96724   0.000446   0.000051 
   9.02773   0.000517   0.000052 
   9.08821   0.000560   0.000049 
   9.14869   0.000622   0.000051 
   9.20918   0.000621   0.000053 
   9.26966   0.000580   0.000050 
   9.33015   0.000569   0.000051 
   9.39063   0.000622   0.000053 
   9.45111   0.000553   0.000053 
   9.51160   0.000685   0.000054 
   9.57208   0.000624   0.000052 
   9.63256   0.000596   0.000052 
   9.69305   0.000621   0.000054 
   9.75353   0.000747   0.000051 
   9.81401   0.000734   0.000052 
   9.87450   0.000737   0.000053 
   9.93498   0.000737   0.000053 
   9.99547   0.000748   0.000051 
  10.05595   0.000767   0.000051 
  10.11643   0.000841   0.000051 
  10.17692   0.000862   0.000052 
  10.23740   0.000699   0.000054 
  10.29788   0.000521   0.000052 
  10.35837   0.000411   0.000053 
  10.41885   0.000406   0.000057 
  10.47933   0.000458   0.000059 
  10.53982   0.000484   0.000059 
  10.60030   0.000481   0.000058 
  10.66079   0.000368   0.000057 
  10.72127   0.000343   0.000057 
  10.78175   0.000340   0.000060 
  10.84224   0.000450   0.000064 
  10.90272   0.000505   0.000065 
  10.96320   0.000463   0.000068 
  11.02369   0.000582   0.000070 
  11.08417   0.000724   0.000070 
  11.14465   0.000766   0.000070 
  11.20514   0.000797   0.000072 
  11.26562   0.000696   0.000071 
  11.32611   0.000714   0.000073 
  11.38659   0.000692   0.000074 
  11.44707   0.000710   0.000077 
  11.50756   0.000691   0.000079 
  11.56804   0.000691   0.000080 
  11.62852   0.000559   0.000080 
  11.68901   0.000604   0.000079 
  11.74949   0.000597   0.000080 
  11.80997   0.000651   0.000084 
  11.87046   0.000625   0.000084 
  11.93094   0.000477   0.000082 
  11.99143   0.000522   0.000083 
  12.05191   0.000507   0.000086 
  12.11239   0.000560   0.000090 
  12.17288   0.000595   0.000084 
  12.23336   0.000550   0.000080 
  12.29384   0.000535   0.000080 
  12.35433   0.000541   0.000081 
  12.41481   0.000442   0.000082 
  12.47529   0.000431   0.000077 
  12.53578   0.000515   0.000076 
  12.59626   0.000521   0.000079 
  12.65675   0.000528   0.000076 
  12.71723   0.000493   0.000079 
  12.77771   0.000451   0.000082 
  12.83820   0.000559   0.000085 
  12.89868   0.000572   0.000082 
  12.95916   0.000589   0.000086 
  13.01965   0.000555   0.000087 
  13.08013   0.000574   0.000090 
  13.14061   0.000460   0.000095 
  13.20110   0.000427   0.000099 
  13.26158   0.000447   0.000100 
  13.32206   0.000488   0.000103 
  13.38255   0.000523   0.000111 
  13.44303   0.000476   0.000109 
  13.50352   0.000544   0.000108 
  13.56400   0.000639   0.000115 
  13.62448   0.000715   0.000111 
  13.68497   0.000666   0.000118 
  13.74545   0.000681   0.000120 
  13.80593   0.000678   0.000119 
  13.86642   0.000576   0.000124 
  13.92690   0.000498   0.000127 
  13.98738   0.000576   0.000121 
  14.04787   0.000557   0.000125 
  14.10835   0.000573   0.000131 
  14.16884   0.000397   0.000129 
