#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001673   0.000256 
   5.24749   0.001912   0.000207 
   5.27773   0.001855   0.000115 
   5.30797   0.001686   0.000237 
   5.33821   0.001719   0.000216 
   5.36846   0.001448   0.000125 
   5.39870   0.001370   0.000216 
   5.42894   0.001555   0.000107 
   5.45918   0.001760   0.000095 
   5.48942   0.001562   0.000106 
   5.51967   0.001316   0.000081 
   5.54991   0.001295   0.000085 
   5.58015   0.001271   0.000079 
   5.61039   0.001544   0.000093 
   5.64063   0.001274   0.000092 
   5.67088   0.001179   0.000090 
   5.70112   0.001145   0.000084 
   5.73136   0.001097   0.000077 
   5.76160   0.001227   0.000081 
   5.79184   0.001183   0.000087 
   5.82209   0.001114   0.000080 
   5.85233   0.001118   0.000172 
   5.88257   0.001292   0.000115 
   5.91281   0.001464   0.000149 
   5.94305   0.001222   0.000152 
   5.97330   0.001405   0.000081 
   6.00354   0.001340   0.000082 
   6.03378   0.001270   0.000089 
   6.06402   0.001483   0.000097 
   6.09426   0.001319   0.000117 
   6.12451   0.001242   0.000089 
   6.15475   0.001128   0.000085 
   6.18499   0.001396   0.000089 
   6.21523   0.001202   0.000091 
   6.24547   0.001353   0.000091 
   6.27572   0.001399   0.000110 
   6.30596   0.001432   0.000254 
   6.33620   0.001489   0.000173 
   6.36644   0.001586   0.000177 
   6.39668   0.001599   0.000119 
   6.42693   0.001385   0.000126 
   6.45717   0.001361   0.000114 
   6.48741   0.001084   0.000116 
   6.51765   0.001195   0.000120 
   6.54789   0.001273   0.000166 
   6.57814   0.001125   0.000117 
   6.60838   0.001253   0.000118 
   6.63862   0.001083   0.000123 
   6.66886   0.000822   0.000241 
   6.69910   0.000832   0.000132 
   6.72935   0.000969   0.000109 
   6.75959   0.000989   0.000132 
   6.78983   0.000936   0.000390 
   6.82007   0.001197   0.000124 
   6.85031   0.001577   0.000127 
   6.88056   0.001681   0.000159 
   6.91080   0.001399   0.000171 
   6.94104   0.000912   0.000170 
   6.97128   0.000705   0.000174 
   7.00152   0.000658   0.000274 
   7.03177   0.000621   0.000207 
   7.06201   0.000726   0.000176 
   7.09225   0.000574   0.000190 
   7.12249   0.000500   0.000153 
   7.15273   0.000751   0.000154 
   7.18298   0.000756   0.000129 
   7.21322   0.000912   0.000133 
   7.24346   0.000934   0.000214 
   7.27370   0.000796   0.000356 
   7.30394   0.000762   0.000176 
   7.33419   0.000849   0.000147 
   7.36443   0.000721   0.000146 
   7.39467   0.000812   0.000157 
   7.42491   0.000958   0.000202 
   7.45515   0.000817   0.000442 
   7.48540   0.000962   0.000407 
   7.51564   0.000978   0.000057 
   7.57612   0.000863   0.000057 
   7.63660   0.000836   0.000056 
   7.69709   0.000819   0.000050 
   7.75757   0.000855   0.000048 
   7.81805   0.000803   0.000041 
   7.87854   0.000792   0.000046 
   7.93902   0.000919   0.000042 
   7.99951   0.000841   0.000046 
   8.05999   0.001036   0.000042 
   8.12047   0.000815   0.000058 
   8.18096   0.000778   0.000035 
   8.24144   0.000753   0.000034 
   8.30192   0.000709   0.000037 
   8.36241   0.000637   0.000036 
   8.42289   0.000723   0.000032 
   8.48337   0.000749   0.000037 
   8.54386   0.000729   0.000035 
   8.60434   0.000863   0.000049 
   8.66483   0.000692   0.000038 
   8.72531   0.000785   0.000038 
   8.78579   0.000745   0.000035 
   8.84628   0.000620   0.000035 
   8.90676   0.000666   0.000035 
   8.96724   0.000673   0.000044 
   9.02773   0.000524   0.000048 
   9.08821   0.000674   0.000038 
   9.14869   0.000628   0.000035 
   9.20918   0.000540   0.000050 
   9.26966   0.000677   0.000053 
   9.33015   0.000795   0.000050 
   9.39063   0.000629   0.000046 
   9.45111   0.000733   0.000041 
   9.51160   0.000692   0.000042 
   9.57208   0.000699   0.000041 
   9.63256   0.000554   0.000051 
   9.69305   0.000738   0.000047 
   9.75353   0.000549   0.000058 
   9.81401   0.000756   0.000054 
   9.87450   0.000778   0.000042 
   9.93498   0.000729   0.000044 
   9.99547   0.000792   0.000048 
  10.05595   0.000694   0.000044 
  10.11643   0.000695   0.000042 
  10.17692   0.000776   0.000045 
  10.23740   0.000805   0.000045 
  10.29788   0.000623   0.000045 
  10.35837   0.000521   0.000048 
  10.41885   0.000646   0.000049 
  10.47933   0.000849   0.000059 
  10.53982   0.000661   0.000050 
  10.60030   0.000607   0.000047 
  10.66079   0.000768   0.000051 
  10.72127   0.000924   0.000053 
  10.78175   0.000695   0.000054 
  10.84224   0.000641   0.000054 
  10.90272   0.000679   0.000063 
  10.96320   0.000775   0.000060 
  11.02369   0.000674   0.000073 
  11.08417   0.000633   0.000063 
  11.14465   0.000662   0.000064 
  11.20514   0.000731   0.000070 
  11.26562   0.000751   0.000062 
  11.32611   0.000625   0.000073 
  11.38659   0.000653   0.000067 
  11.44707   0.000766   0.000068 
  11.50756   0.000576   0.000066 
  11.56804   0.000664   0.000073 
  11.62852   0.000474   0.000070 
  11.68901   0.000437   0.000066 
  11.74949   0.000517   0.000076 
  11.80997   0.000615   0.000068 
  11.87046   0.000709   0.000067 
  11.93094   0.000668   0.000067 
  11.99143   0.000723   0.000077 
  12.05191   0.000581   0.000072 
  12.11239   0.000643   0.000098 
  12.17288   0.000644   0.000079 
  12.23336   0.000557   0.000081 
  12.29384   0.000468   0.000066 
  12.35433   0.000628   0.000075 
  12.41481   0.000614   0.000077 
  12.47529   0.000612   0.000083 
  12.53578   0.000415   0.000075 
  12.59626   0.000465   0.000082 
  12.65675   0.000453   0.000077 
  12.71723   0.000551   0.000074 
  12.77771   0.000591   0.000072 
  12.83820   0.000502   0.000072 
  12.89868   0.000484   0.000077 
  12.95916   0.000483   0.000071 
  13.01965   0.000446   0.000071 
  13.08013   0.000680   0.000075 
  13.14061   0.000724   0.000073 
  13.20110   0.000692   0.000075 
  13.26158   0.000501   0.000077 
  13.32206   0.000648   0.000085 
  13.38255   0.000658   0.000088 
  13.44303   0.000467   0.000084 
  13.50352   0.000503   0.000092 
  13.56400   0.000596   0.000087 
  13.62448   0.000526   0.000088 
  13.68497   0.000456   0.000099 
  13.74545   0.000465   0.000091 
  13.80593   0.000535   0.000095 
  13.86642   0.000408   0.000093 
  13.92690   0.000447   0.000098 
  13.98738   0.000363   0.000095 
  14.04787   0.000282   0.000111 
  14.10835   0.000495   0.000116 
  14.16884   0.000692   0.000100 
