#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.004381   0.000158 
   5.24749   0.004229   0.000177 
   5.27773   0.004497   0.000186 
   5.30797   0.004042   0.000168 
   5.33821   0.004040   0.000151 
   5.36846   0.004039   0.000193 
   5.39870   0.003936   0.000177 
   5.42894   0.003833   0.000154 
   5.45918   0.003790   0.000133 
   5.48942   0.003910   0.000171 
   5.51967   0.004041   0.000154 
   5.54991   0.003885   0.000145 
   5.58015   0.003676   0.000138 
   5.61039   0.003972   0.000142 
   5.64063   0.003773   0.000176 
   5.67088   0.003562   0.000128 
   5.70112   0.003460   0.000132 
   5.73136   0.003774   0.000129 
   5.76160   0.003704   0.000129 
   5.79184   0.003666   0.000131 
   5.82209   0.003658   0.000128 
   5.85233   0.003704   0.000129 
   5.88257   0.003555   0.000132 
   5.91281   0.003663   0.000134 
   5.94305   0.003910   0.000131 
   5.97330   0.003572   0.000138 
   6.00354   0.003711   0.000138 
   6.03378   0.003915   0.000133 
   6.06402   0.003704   0.000145 
   6.09426   0.004040   0.000176 
   6.12451   0.003971   0.000149 
   6.15475   0.004022   0.000136 
   6.18499   0.003915   0.000218 
   6.21523   0.003906   0.000179 
   6.24547   0.003843   0.000142 
   6.27572   0.003978   0.000153 
   6.30596   0.003903   0.000156 
   6.33620   0.003812   0.000203 
   6.36644   0.003840   0.000161 
   6.39668   0.003691   0.000181 
   6.42693   0.003336   0.000160 
   6.45717   0.002929   0.000157 
   6.48741   0.002786   0.000159 
   6.51765   0.003045   0.000172 
   6.54789   0.002981   0.000184 
   6.57814   0.002782   0.000193 
   6.60838   0.002760   0.000188 
   6.63862   0.002737   0.000184 
   6.66886   0.003043   0.000177 
   6.69910   0.002730   0.000175 
   6.72935   0.002782   0.000184 
   6.75959   0.002834   0.000191 
   6.78983   0.002568   0.000206 
   6.82007   0.002696   0.000202 
   6.85031   0.002797   0.000209 
   6.88056   0.002711   0.000308 
   6.91080   0.003076   0.000256 
   6.94104   0.002856   0.000214 
   6.97128   0.002733   0.000237 
   7.00152   0.002660   0.000247 
   7.03177   0.002907   0.000234 
   7.06201   0.002988   0.000242 
   7.09225   0.003371   0.000254 
   7.12249   0.002853   0.000224 
   7.15273   0.002656   0.000226 
   7.18298   0.002834   0.000224 
   7.21322   0.003106   0.000249 
   7.24346   0.003184   0.000251 
   7.27370   0.003290   0.000268 
   7.30394   0.003106   0.000290 
   7.33419   0.003029   0.000257 
   7.36443   0.003030   0.000273 
   7.39467   0.002680   0.000276 
   7.42491   0.002980   0.000433 
   7.45515   0.002879   0.000343 
   7.48540   0.002789   0.000341 
   7.51564   0.002628   0.000174 
   7.57612   0.002907   0.000151 
   7.63660   0.002702   0.000153 
   7.69709   0.002803   0.000139 
   7.75757   0.002815   0.000122 
   7.81805   0.002779   0.000118 
   7.87854   0.002732   0.000115 
   7.93902   0.002452   0.000117 
   7.99951   0.002369   0.000114 
   8.05999   0.002240   0.000150 
   8.12047   0.002255   0.000129 
   8.18096   0.002123   0.000104 
   8.24144   0.002169   0.000108 
   8.30192   0.002181   0.000109 
   8.36241   0.002196   0.000105 
   8.42289   0.002151   0.000106 
   8.48337   0.002266   0.000103 
   8.54386   0.001891   0.000109 
   8.60434   0.001667   0.000126 
   8.66483   0.001905   0.000121 
   8.72531   0.001854   0.000126 
   8.78579   0.001685   0.000125 
   8.84628   0.001788   0.000129 
   8.90676   0.001968   0.000135 
   8.96724   0.001778   0.000132 
   9.02773   0.001556   0.000134 
   9.08821   0.001680   0.000136 
   9.14869   0.001828   0.000136 
   9.20918   0.001588   0.000139 
   9.26966   0.001757   0.000138 
   9.33015   0.001579   0.000137 
   9.39063   0.001808   0.000146 
   9.45111   0.001780   0.000172 
   9.51160   0.001875   0.000168 
   9.57208   0.001919   0.000150 
   9.63256   0.001909   0.000147 
   9.69305   0.001651   0.000151 
   9.75353   0.001509   0.000178 
   9.81401   0.001573   0.000175 
   9.87450   0.001737   0.000189 
   9.93498   0.001805   0.000150 
   9.99547   0.001653   0.000190 
  10.05595   0.001672   0.000145 
  10.11643   0.001614   0.000141 
  10.17692   0.001451   0.000153 
  10.23740   0.001394   0.000140 
  10.29788   0.001611   0.000144 
  10.35837   0.001866   0.000137 
  10.41885   0.001780   0.000142 
  10.47933   0.001674   0.000147 
  10.53982   0.001746   0.000147 
  10.60030   0.001841   0.000147 
  10.66079   0.001793   0.000160 
  10.72127   0.001562   0.000160 
  10.78175   0.001553   0.000172 
  10.84224   0.001811   0.000174 
  10.90272   0.001590   0.000184 
  10.96320   0.001563   0.000195 
  11.02369   0.001538   0.000191 
  11.08417   0.001717   0.000189 
  11.14465   0.001758   0.000188 
  11.20514   0.001778   0.000199 
  11.26562   0.001759   0.000210 
  11.32611   0.001882   0.000201 
  11.38659   0.001940   0.000199 
  11.44707   0.001453   0.000243 
  11.50756   0.001369   0.000208 
  11.56804   0.001254   0.000213 
  11.62852   0.001368   0.000209 
  11.68901   0.001508   0.000218 
  11.74949   0.001707   0.000229 
  11.80997   0.001667   0.000225 
  11.87046   0.001581   0.000215 
  11.93094   0.001933   0.000216 
  11.99143   0.001410   0.000222 
  12.05191   0.001721   0.000232 
  12.11239   0.001929   0.000246 
  12.17288   0.001948   0.000222 
  12.23336   0.001731   0.000214 
  12.29384   0.001547   0.000209 
  12.35433   0.001479   0.000212 
  12.41481   0.001549   0.000229 
  12.47529   0.001480   0.000224 
  12.53578   0.001562   0.000207 
  12.59626   0.001717   0.000206 
  12.65675   0.001718   0.000223 
  12.71723   0.001548   0.000224 
  12.77771   0.001547   0.000216 
  12.83820   0.001251   0.000218 
  12.89868   0.001156   0.000220 
  12.95916   0.001167   0.000228 
  13.01965   0.001257   0.000234 
  13.08013   0.001295   0.000250 
  13.14061   0.001084   0.000255 
  13.20110   0.001407   0.000268 
  13.26158   0.001755   0.000285 
  13.32206   0.001681   0.000314 
  13.38255   0.001419   0.000277 
  13.44303   0.001314   0.000309 
  13.50352   0.001247   0.000310 
  13.56400   0.001552   0.000291 
  13.62448   0.001327   0.000303 
  13.68497   0.001350   0.000303 
  13.74545   0.001469   0.000306 
  13.80593   0.001423   0.000310 
  13.86642   0.001309   0.000316 
  13.92690   0.001331   0.000327 
  13.98738   0.001199   0.000334 
  14.04787   0.001334   0.000330 
  14.10835   0.001441   0.000343 
  14.16884   0.000952   0.000347 
