#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.007578   0.000331 
   5.24749   0.008678   0.000316 
   5.27773   0.008097   0.000303 
   5.30797   0.008590   0.000298 
   5.33821   0.007762   0.000259 
   5.36846   0.007677   0.000283 
   5.39870   0.007229   0.000244 
   5.42894   0.006659   0.000253 
   5.45918   0.007257   0.000236 
   5.48942   0.007271   0.000219 
   5.51967   0.006818   0.000225 
   5.54991   0.006251   0.000245 
   5.58015   0.006442   0.000239 
   5.61039   0.006481   0.000247 
   5.64063   0.006498   0.000258 
   5.67088   0.006613   0.000261 
   5.70112   0.006192   0.000236 
   5.73136   0.006215   0.000237 
   5.76160   0.006144   0.000247 
   5.79184   0.006449   0.000284 
   5.82209   0.005554   0.000559 
   5.85233   0.005651   0.000372 
   5.88257   0.006038   0.000359 
   5.91281   0.006532   0.000241 
   5.94305   0.006448   0.000283 
   5.97330   0.006679   0.000247 
   6.00354   0.007020   0.000288 
   6.03378   0.006290   0.000312 
   6.06402   0.006159   0.000256 
   6.09426   0.006999   0.000254 
   6.12451   0.007212   0.000256 
   6.15475   0.006713   0.000272 
   6.18499   0.007106   0.000261 
   6.21523   0.007480   0.000269 
   6.24547   0.007405   0.000273 
   6.27572   0.007382   0.000297 
   6.30596   0.007862   0.000296 
   6.33620   0.007441   0.000288 
   6.36644   0.006694   0.000297 
   6.39668   0.006500   0.000312 
   6.42693   0.006481   0.000326 
   6.45717   0.005427   0.000327 
   6.48741   0.004629   0.000355 
   6.51765   0.004435   0.000312 
   6.54789   0.004561   0.000296 
   6.57814   0.004398   0.000354 
   6.60838   0.004876   0.000314 
   6.63862   0.005011   0.000308 
   6.66886   0.005105   0.000318 
   6.69910   0.005246   0.000319 
   6.72935   0.005320   0.000317 
   6.75959   0.005905   0.000344 
   6.78983   0.005388   0.000338 
   6.82007   0.005178   0.000332 
   6.85031   0.004972   0.000364 
   6.88056   0.005421   0.000378 
   6.91080   0.005611   0.000463 
   6.94104   0.005508   0.000373 
   6.97128   0.004915   0.000459 
   7.00152   0.005137   0.000484 
   7.03177   0.005515   0.000468 
   7.06201   0.005110   0.000924 
   7.09225   0.005077   0.001265 
   7.12249   0.005082   0.000512 
   7.15273   0.005368   0.001166 
   7.18298   0.004895   0.000451 
   7.21322   0.004293   0.000397 
   7.24346   0.004143   0.000423 
   7.27370   0.003814   0.000451 
   7.30394   0.003558   0.000457 
   7.33419   0.003636   0.000444 
   7.36443   0.003399   0.000445 
   7.39467   0.003995   0.000434 
   7.42491   0.003689   0.000454 
   7.45515   0.003386   0.000535 
   7.48540   0.004084   0.000523 
   7.51564   0.004035   0.000360 
   7.57612   0.004228   0.000289 
   7.63660   0.004488   0.000247 
   7.69709   0.003630   0.000228 
   7.75757   0.003439   0.000210 
   7.81805   0.003984   0.000204 
   7.87854   0.003946   0.000210 
   7.93902   0.004348   0.000220 
   7.99951   0.004534   0.000226 
   8.05999   0.004528   0.000198 
   8.12047   0.004681   0.000232 
   8.18096   0.004626   0.000236 
   8.24144   0.004623   0.000211 
   8.30192   0.005022   0.000209 
   8.36241   0.004820   0.000238 
   8.42289   0.004894   0.000245 
   8.48337   0.005105   0.000373 
   8.54386   0.005224   0.000224 
   8.60434   0.005371   0.000276 
   8.66483   0.005682   0.000239 
   8.72531   0.005633   0.000229 
   8.78579   0.006170   0.000227 
   8.84628   0.006054   0.000234 
   8.90676   0.006155   0.000230 
   8.96724   0.005755   0.000265 
   9.02773   0.006262   0.000251 
   9.08821   0.006394   0.000291 
   9.14869   0.006341   0.000258 
   9.20918   0.006416   0.000264 
   9.26966   0.006069   0.000292 
   9.33015   0.006077   0.000279 
   9.39063   0.006342   0.000285 
   9.45111   0.006263   0.000269 
   9.51160   0.006281   0.000314 
   9.57208   0.006383   0.000286 
   9.63256   0.006516   0.000275 
   9.69305   0.006475   0.000283 
   9.75353   0.006563   0.000279 
   9.81401   0.006386   0.000267 
   9.87450   0.005973   0.000268 
   9.93498   0.006147   0.000261 
   9.99547   0.006152   0.000392 
  10.05595   0.006136   0.000265 
  10.11643   0.005983   0.000265 
  10.17692   0.006086   0.000258 
  10.23740   0.005884   0.000243 
  10.29788   0.005563   0.000248 
  10.35837   0.004838   0.000255 
  10.41885   0.004908   0.000277 
  10.47933   0.004759   0.000296 
  10.53982   0.005077   0.000417 
  10.60030   0.005126   0.000298 
  10.66079   0.005193   0.000301 
  10.72127   0.004806   0.000290 
  10.78175   0.004950   0.000311 
  10.84224   0.005030   0.000316 
  10.90272   0.005029   0.000324 
  10.96320   0.005046   0.000336 
  11.02369   0.004894   0.000352 
  11.08417   0.005251   0.000358 
  11.14465   0.005423   0.000367 
  11.20514   0.005788   0.000375 
  11.26562   0.005513   0.000449 
  11.32611   0.004985   0.000387 
  11.38659   0.005137   0.000436 
  11.44707   0.005559   0.000557 
  11.50756   0.005646   0.000606 
  11.56804   0.005440   0.000536 
  11.62852   0.004631   0.000537 
  11.68901   0.004458   0.000534 
  11.74949   0.004408   0.000419 
  11.80997   0.004712   0.000407 
  11.87046   0.004899   0.000405 
  11.93094   0.004852   0.000421 
  11.99143   0.004555   0.000453 
  12.05191   0.004804   0.000425 
  12.11239   0.004618   0.000427 
  12.17288   0.004692   0.000539 
  12.23336   0.004514   0.000404 
  12.29384   0.004130   0.000422 
  12.35433   0.004116   0.000423 
  12.41481   0.004130   0.000401 
  12.47529   0.004188   0.000428 
  12.53578   0.003780   0.000406 
  12.59626   0.003945   0.000395 
  12.65675   0.004103   0.000396 
  12.71723   0.004109   0.000405 
  12.77771   0.004075   0.000402 
  12.83820   0.004147   0.000406 
  12.89868   0.004352   0.000420 
  12.95916   0.003894   0.000435 
  13.01965   0.003809   0.000454 
  13.08013   0.004017   0.000508 
  13.14061   0.004112   0.000500 
  13.20110   0.003656   0.000590 
  13.26158   0.003570   0.000593 
  13.32206   0.003176   0.000507 
  13.38255   0.003781   0.000510 
  13.44303   0.003203   0.000594 
  13.50352   0.003460   0.000586 
  13.56400   0.003447   0.000564 
  13.62448   0.003715   0.000546 
  13.68497   0.002756   0.000601 
  13.74545   0.003988   0.000610 
  13.80593   0.003844   0.000769 
  13.86642   0.003890   0.000684 
  13.92690   0.004050   0.000608 
  13.98738   0.003415   0.000628 
  14.04787   0.003016   0.000659 
  14.10835   0.003459   0.000677 
  14.16884   0.003520   0.000690 
