#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.005853   0.000259 
   5.24749   0.005934   0.000258 
   5.27773   0.005853   0.000274 
   5.30797   0.006116   0.000394 
   5.33821   0.006365   0.000523 
   5.36846   0.006029   0.000278 
   5.39870   0.006058   0.000226 
   5.42894   0.005555   0.000228 
   5.45918   0.006065   0.000215 
   5.48942   0.006069   0.000248 
   5.51967   0.005582   0.000214 
   5.54991   0.005366   0.000224 
   5.58015   0.005693   0.000213 
   5.61039   0.005493   0.000209 
   5.64063   0.005300   0.000276 
   5.67088   0.005378   0.000251 
   5.70112   0.005528   0.000526 
   5.73136   0.005303   0.000214 
   5.76160   0.005458   0.000214 
   5.79184   0.005586   0.000201 
   5.82209   0.005146   0.000209 
   5.85233   0.005152   0.000486 
   5.88257   0.005284   0.000236 
   5.91281   0.005196   0.000224 
   5.94305   0.005409   0.000223 
   5.97330   0.005297   0.000232 
   6.00354   0.005282   0.000224 
   6.03378   0.005506   0.000240 
   6.06402   0.005360   0.000244 
   6.09426   0.005323   0.000239 
   6.12451   0.005421   0.000240 
   6.15475   0.005570   0.000227 
   6.18499   0.005290   0.000216 
   6.21523   0.005355   0.000236 
   6.24547   0.005292   0.000243 
   6.27572   0.005007   0.000244 
   6.30596   0.005258   0.000271 
   6.33620   0.005616   0.000255 
   6.36644   0.005229   0.000255 
   6.39668   0.004880   0.000326 
   6.42693   0.004731   0.000338 
   6.45717   0.005294   0.000269 
   6.48741   0.004994   0.000285 
   6.51765   0.004880   0.000314 
   6.54789   0.004353   0.000318 
   6.57814   0.004250   0.000303 
   6.60838   0.004376   0.000323 
   6.63862   0.003951   0.000284 
   6.66886   0.003785   0.000314 
   6.69910   0.004369   0.000620 
   6.72935   0.004325   0.000268 
   6.75959   0.004469   0.000301 
   6.78983   0.004143   0.000302 
   6.82007   0.003976   0.000317 
   6.85031   0.004547   0.000324 
   6.88056   0.004079   0.000342 
   6.91080   0.003832   0.000373 
   6.94104   0.003701   0.000363 
   6.97128   0.003972   0.000394 
   7.00152   0.003940   0.000394 
   7.03177   0.004019   0.000356 
   7.06201   0.003837   0.000416 
   7.09225   0.004116   0.000384 
   7.12249   0.003946   0.000395 
   7.15273   0.004021   0.000370 
   7.18298   0.003985   0.000361 
   7.21322   0.003934   0.000346 
   7.24346   0.004151   0.000394 
   7.27370   0.004523   0.000404 
   7.30394   0.004403   0.000439 
   7.33419   0.004146   0.000522 
   7.36443   0.004197   0.000440 
   7.39467   0.004274   0.000379 
   7.42491   0.004771   0.000424 
   7.45515   0.004533   0.000469 
   7.48540   0.004296   0.000501 
   7.51564   0.003589   0.000261 
   7.57612   0.003581   0.000242 
   7.63660   0.003624   0.000244 
   7.69709   0.003322   0.000211 
   7.75757   0.003134   0.000206 
   7.81805   0.003361   0.000205 
   7.87854   0.003482   0.000187 
   7.93902   0.003240   0.000184 
   7.99951   0.003247   0.000174 
   8.05999   0.003398   0.000164 
   8.12047   0.003439   0.000166 
   8.18096   0.003490   0.000168 
   8.24144   0.003667   0.000167 
   8.30192   0.003808   0.000177 
   8.36241   0.003573   0.000172 
   8.42289   0.003338   0.000177 
   8.48337   0.003211   0.000167 
   8.54386   0.003336   0.000175 
   8.60434   0.003451   0.000210 
   8.66483   0.003407   0.000205 
   8.72531   0.002931   0.000210 
   8.78579   0.003152   0.000209 
   8.84628   0.003082   0.000204 
   8.90676   0.002991   0.000221 
   8.96724   0.002710   0.000253 
   9.02773   0.002890   0.000242 
   9.08821   0.002829   0.000233 
   9.14869   0.002751   0.000248 
   9.20918   0.002911   0.000218 
   9.26966   0.003183   0.000237 
   9.33015   0.003091   0.000240 
   9.39063   0.002737   0.000264 
   9.45111   0.002710   0.000249 
   9.51160   0.002972   0.000255 
   9.57208   0.002947   0.000250 
   9.63256   0.002651   0.000247 
   9.69305   0.002835   0.000239 
   9.75353   0.002726   0.000291 
   9.81401   0.002619   0.000278 
   9.87450   0.002890   0.000302 
   9.93498   0.002892   0.000264 
   9.99547   0.002400   0.000241 
  10.05595   0.002561   0.000245 
  10.11643   0.002563   0.000226 
  10.17692   0.002638   0.000244 
  10.23740   0.002398   0.000225 
  10.29788   0.002454   0.000238 
  10.35837   0.002605   0.000237 
  10.41885   0.002425   0.000248 
  10.47933   0.002171   0.000247 
  10.53982   0.002208   0.000259 
  10.60030   0.002219   0.000261 
  10.66079   0.002424   0.000273 
  10.72127   0.002815   0.000265 
  10.78175   0.002740   0.000275 
  10.84224   0.002327   0.000295 
  10.90272   0.001859   0.000284 
  10.96320   0.001906   0.000311 
  11.02369   0.002452   0.000308 
  11.08417   0.002586   0.000319 
  11.14465   0.002141   0.000331 
  11.20514   0.001913   0.000360 
  11.26562   0.002273   0.000353 
  11.32611   0.002090   0.000330 
  11.38659   0.001849   0.000343 
  11.44707   0.001641   0.000342 
  11.50756   0.001842   0.000344 
  11.56804   0.002049   0.000348 
  11.62852   0.002360   0.000355 
  11.68901   0.002058   0.000363 
  11.74949   0.001832   0.000378 
  11.80997   0.001671   0.000397 
  11.87046   0.001998   0.000401 
  11.93094   0.002228   0.000399 
  11.99143   0.002045   0.000543 
  12.05191   0.001769   0.000411 
  12.11239   0.002279   0.000475 
  12.17288   0.001868   0.000431 
  12.23336   0.001998   0.000361 
  12.29384   0.001928   0.000365 
  12.35433   0.001377   0.000367 
