#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001158   0.000292 
   5.24749   0.001362   0.000264 
   5.27773   0.001183   0.000269 
   5.30797   0.000729   0.000242 
   5.33821   0.000941   0.000231 
   5.36846   0.001062   0.000241 
   5.39870   0.000720   0.000244 
   5.42894   0.000662   0.000244 
   5.45918   0.000945   0.000214 
   5.48942   0.000962   0.000221 
   5.51967   0.000670   0.000212 
   5.54991   0.000968   0.000206 
   5.58015   0.001029   0.000204 
   5.61039   0.001114   0.000219 
   5.64063   0.000841   0.000202 
   5.67088   0.000852   0.000210 
   5.70112   0.000902   0.000317 
   5.73136   0.000818   0.000229 
   5.76160   0.000712   0.000235 
   5.79184   0.001079   0.000219 
   5.82209   0.000752   0.000266 
   5.85233   0.000762   0.000227 
   5.88257   0.000552   0.000233 
   5.91281   0.000791   0.000227 
   5.94305   0.001156   0.000231 
   5.97330   0.001222   0.000219 
   6.00354   0.001199   0.000277 
   6.03378   0.000698   0.000237 
   6.06402   0.000379   0.000267 
   6.09426   0.000689   0.000269 
   6.12451   0.001114   0.000202 
   6.15475   0.001089   0.000208 
   6.18499   0.000573   0.000233 
   6.21523   0.000899   0.000208 
   6.24547   0.001509   0.000323 
   6.27572   0.001203   0.000279 
   6.30596   0.001345   0.000242 
   6.33620   0.001418   0.000233 
   6.36644   0.001280   0.000254 
   6.39668   0.001197   0.000254 
   6.42693   0.000797   0.000252 
   6.45717   0.001099   0.000241 
   6.48741   0.000627   0.000539 
   6.51765   0.000781   0.000283 
   6.54789   0.000558   0.000283 
   6.57814   0.000591   0.000306 
   6.60838   0.000999   0.000302 
   6.63862   0.001205   0.000327 
   6.66886   0.001126   0.000331 
   6.69910   0.000904   0.000302 
   6.72935   0.000466   0.000269 
   6.75959   0.000577   0.000279 
   6.78983   0.000797   0.000298 
   6.82007   0.000679   0.000385 
   6.85031   0.000612   0.000339 
   6.88056   0.000448   0.000346 
   6.91080   0.000695   0.000325 
   6.94104   0.000741   0.000369 
   6.97128   0.000720   0.000366 
   7.00152   0.000920   0.000495 
   7.03177   0.001245   0.000371 
   7.06201   0.001091   0.000391 
   7.09225   0.001222   0.000414 
   7.12249   0.001120   0.000437 
   7.15273   0.000452   0.000418 
   7.18298   0.000514   0.000394 
   7.21322   0.000473   0.000385 
   7.24346   0.000720   0.000414 
   7.27370   0.000439   0.000418 
   7.30394   0.000404   0.000425 
   7.33419   0.000431   0.000404 
   7.36443   0.000575   0.000402 
   7.39467   0.001054   0.000400 
   7.42491   0.000764   0.000400 
   7.45515   0.000437   0.000443 
   7.48540   0.000287   0.000458 
   7.51564   0.000431   0.000383 
   7.57612   0.000279   0.000343 
   7.63660   0.000454   0.000269 
   7.69709   0.000541   0.000264 
   7.75757   0.000466   0.000208 
   7.81805   0.000477   0.000192 
