#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.016005   0.000392 
   5.24749   0.015762   0.000425 
   5.27773   0.016467   0.000329 
   5.30797   0.016321   0.000348 
   5.33821   0.015839   0.000301 
   5.36846   0.015678   0.000328 
   5.39870   0.015965   0.000326 
   5.42894   0.015782   0.000310 
   5.45918   0.014936   0.000271 
   5.48942   0.014916   0.000263 
   5.51967   0.015079   0.000259 
   5.54991   0.014553   0.000255 
   5.58015   0.014549   0.000293 
   5.61039   0.014457   0.000501 
   5.64063   0.014505   0.000363 
   5.67088   0.014489   0.000261 
   5.70112   0.014199   0.000260 
   5.73136   0.014170   0.000277 
   5.76160   0.014472   0.000283 
   5.79184   0.014222   0.000282 
   5.82209   0.013825   0.000273 
   5.85233   0.014035   0.000276 
   5.88257   0.013995   0.000291 
   5.91281   0.014198   0.000278 
   5.94305   0.014309   0.000279 
   5.97330   0.014500   0.000284 
   6.00354   0.014406   0.000285 
   6.03378   0.014098   0.000297 
   6.06402   0.014436   0.000296 
   6.09426   0.014868   0.000303 
   6.12451   0.014477   0.000349 
   6.15475   0.013969   0.000311 
   6.18499   0.014033   0.000298 
   6.21523   0.014824   0.000303 
   6.24547   0.014974   0.000306 
   6.27572   0.014550   0.000293 
   6.30596   0.014762   0.000298 
   6.33620   0.014563   0.000344 
   6.36644   0.014191   0.000362 
   6.39668   0.013971   0.000447 
   6.42693   0.013265   0.000503 
   6.45717   0.012902   0.000330 
   6.48741   0.012624   0.000325 
   6.51765   0.012431   0.000344 
   6.54789   0.011683   0.000354 
   6.57814   0.011218   0.000384 
   6.60838   0.010999   0.000387 
   6.63862   0.011420   0.000364 
   6.66886   0.011346   0.000355 
   6.69910   0.011181   0.000363 
   6.72935   0.011389   0.000342 
   6.75959   0.011215   0.000368 
   6.78983   0.011480   0.000367 
   6.82007   0.011075   0.000429 
   6.85031   0.010902   0.000399 
   6.88056   0.011659   0.000410 
   6.91080   0.011703   0.000423 
   6.94104   0.011509   0.000429 
   6.97128   0.011203   0.000518 
   7.00152   0.010990   0.000495 
   7.03177   0.010855   0.000457 
   7.06201   0.010639   0.000482 
   7.09225   0.011041   0.000471 
   7.12249   0.010740   0.000435 
   7.15273   0.010787   0.000450 
   7.18298   0.011093   0.000451 
   7.21322   0.011350   0.000463 
   7.24346   0.010645   0.000445 
   7.27370   0.010553   0.000510 
   7.30394   0.010417   0.000599 
   7.33419   0.010569   0.000570 
   7.36443   0.010521   0.000518 
   7.39467   0.010651   0.000528 
   7.42491   0.010319   0.000571 
   7.45515   0.009812   0.000563 
   7.48540   0.010042   0.000543 
   7.51564   0.010116   0.000255 
   7.57612   0.009919   0.000268 
   7.63660   0.009953   0.000259 
   7.69709   0.009917   0.000261 
   7.75757   0.009722   0.000261 
   7.81805   0.009825   0.000258 
   7.87854   0.009773   0.000233 
   7.93902   0.009958   0.000226 
   7.99951   0.009810   0.000211 
   8.05999   0.009324   0.000216 
   8.12047   0.008852   0.000180 
   8.18096   0.008717   0.000181 
   8.24144   0.008842   0.000177 
   8.30192   0.008575   0.000190 
   8.36241   0.007938   0.000211 
   8.42289   0.008041   0.000201 
   8.48337   0.008469   0.000180 
   8.54386   0.008329   0.000190 
   8.60434   0.008446   0.000206 
   8.66483   0.008251   0.000204 
   8.72531   0.008114   0.000221 
   8.78579   0.008244   0.000204 
   8.84628   0.007776   0.000204 
   8.90676   0.007788   0.000206 
   8.96724   0.007760   0.000226 
   9.02773   0.007758   0.000214 
   9.08821   0.007843   0.000223 
   9.14869   0.007791   0.000211 
   9.20918   0.007431   0.000225 
   9.26966   0.007054   0.000218 
   9.33015   0.007491   0.000228 
   9.39063   0.007156   0.000243 
   9.45111   0.007605   0.000241 
   9.51160   0.007239   0.000257 
   9.57208   0.007445   0.000239 
   9.63256   0.007267   0.000222 
   9.69305   0.007243   0.000222 
   9.75353   0.007163   0.000271 
   9.81401   0.007169   0.000271 
   9.87450   0.007208   0.000218 
   9.93498   0.007167   0.000211 
   9.99547   0.007099   0.000324 
  10.05595   0.006901   0.000222 
  10.11643   0.006932   0.000208 
  10.17692   0.006668   0.000202 
  10.23740   0.006900   0.000203 
  10.29788   0.006616   0.000213 
  10.35837   0.006698   0.000214 
  10.41885   0.006455   0.000214 
  10.47933   0.006509   0.000220 
  10.53982   0.006330   0.000228 
  10.60030   0.006593   0.000238 
  10.66079   0.006433   0.000238 
  10.72127   0.006547   0.000231 
  10.78175   0.006991   0.000253 
  10.84224   0.006538   0.000262 
  10.90272   0.006007   0.000300 
  10.96320   0.006102   0.000310 
  11.02369   0.005833   0.000336 
  11.08417   0.006107   0.000280 
  11.14465   0.006007   0.000289 
  11.20514   0.005672   0.000302 
  11.26562   0.005546   0.000312 
  11.32611   0.006263   0.000320 
  11.38659   0.005992   0.000309 
  11.44707   0.005936   0.000302 
  11.50756   0.006106   0.000303 
  11.56804   0.005760   0.000302 
  11.62852   0.005531   0.000331 
  11.68901   0.005134   0.000328 
  11.74949   0.005219   0.000335 
  11.80997   0.005314   0.000324 
  11.87046   0.005837   0.000326 
  11.93094   0.005486   0.000321 
  11.99143   0.005611   0.000367 
  12.05191   0.005172   0.000333 
  12.11239   0.004694   0.000331 
  12.17288   0.004575   0.000335 
  12.23336   0.005025   0.000325 
  12.29384   0.005125   0.000330 
  12.35433   0.005245   0.000330 
  12.41481   0.004747   0.000343 
  12.47529   0.004466   0.000444 
  12.53578   0.004662   0.000334 
  12.59626   0.004806   0.000318 
  12.65675   0.004902   0.000307 
  12.71723   0.004399   0.000423 
  12.77771   0.004492   0.000433 
  12.83820   0.004654   0.000434 
  12.89868   0.004453   0.000466 
  12.95916   0.004659   0.000527 
  13.01965   0.004471   0.000512 
  13.08013   0.004686   0.000382 
  13.14061   0.004407   0.000392 
  13.20110   0.004045   0.000473 
  13.26158   0.003829   0.000614 
  13.32206   0.003894   0.000767 
  13.38255   0.003677   0.000721 
  13.44303   0.004142   0.000442 
  13.50352   0.004139   0.000659 
  13.56400   0.004073   0.000654 
  13.62448   0.004065   0.000626 
  13.68497   0.003603   0.000575 
  13.74545   0.004551   0.000601 
  13.80593   0.004671   0.000465 
  13.86642   0.004052   0.000477 
  13.92690   0.003670   0.000493 
  13.98738   0.003969   0.000557 
  14.04787   0.004429   0.000528 
  14.10835   0.003878   0.000511 
  14.16884   0.003764   0.000533 
