#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001959   0.000087 
   5.24749   0.002388   0.000080 
   5.27773   0.002127   0.000086 
   5.30797   0.002085   0.000085 
   5.33821   0.002127   0.000079 
   5.36846   0.001695   0.000074 
   5.39870   0.001546   0.000077 
   5.42894   0.001484   0.000072 
   5.45918   0.001438   0.000068 
   5.48942   0.001608   0.000070 
   5.51967   0.001392   0.000067 
   5.54991   0.001315   0.000067 
   5.58015   0.001280   0.000063 
   5.61039   0.001253   0.000071 
   5.64063   0.001219   0.000063 
   5.67088   0.001201   0.000071 
   5.70112   0.000979   0.000062 
   5.73136   0.001082   0.000062 
   5.76160   0.000998   0.000070 
   5.79184   0.001126   0.000068 
   5.82209   0.000988   0.000066 
   5.85233   0.000901   0.000066 
   5.88257   0.000951   0.000060 
   5.91281   0.001084   0.000062 
   5.94305   0.001207   0.000058 
   5.97330   0.001277   0.000058 
   6.00354   0.001273   0.000060 
   6.03378   0.001151   0.000064 
   6.06402   0.001234   0.000069 
   6.09426   0.001244   0.000076 
   6.12451   0.001233   0.000071 
   6.15475   0.001192   0.000080 
   6.18499   0.001440   0.000077 
   6.21523   0.001717   0.000068 
   6.24547   0.001847   0.000068 
   6.27572   0.001771   0.000067 
   6.30596   0.001807   0.000081 
   6.33620   0.001579   0.000083 
   6.36644   0.001385   0.000083 
   6.39668   0.001046   0.000075 
   6.42693   0.000894   0.000074 
   6.45717   0.001020   0.000077 
   6.48741   0.000927   0.000084 
   6.51765   0.000923   0.000082 
   6.54789   0.000819   0.000086 
   6.57814   0.000828   0.000087 
   6.60838   0.001149   0.000111 
   6.63862   0.001197   0.000091 
   6.66886   0.000993   0.000087 
   6.69910   0.001075   0.000085 
   6.72935   0.001254   0.000106 
   6.75959   0.001235   0.000110 
   6.78983   0.001040   0.000092 
   6.82007   0.001026   0.000098 
   6.85031   0.001147   0.000101 
   6.88056   0.001190   0.000115 
   6.91080   0.001481   0.000107 
   6.94104   0.001499   0.000111 
   6.97128   0.001454   0.000118 
   7.00152   0.001329   0.000147 
   7.03177   0.001153   0.000135 
