#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.004118   0.000226 
   5.24749   0.003720   0.000178 
   5.27773   0.003771   0.000190 
   5.30797   0.003437   0.000171 
   5.33821   0.003632   0.000156 
   5.36846   0.003225   0.000187 
   5.39870   0.003289   0.000229 
   5.42894   0.003354   0.000167 
   5.45918   0.003343   0.000164 
   5.48942   0.003242   0.000274 
   5.51967   0.003221   0.000236 
   5.54991   0.003173   0.000162 
   5.58015   0.002901   0.000141 
   5.61039   0.002908   0.000152 
   5.64063   0.002941   0.000191 
   5.67088   0.002991   0.000133 
   5.70112   0.002992   0.000145 
   5.73136   0.002958   0.000132 
   5.76160   0.003115   0.000149 
   5.79184   0.003001   0.000146 
   5.82209   0.002640   0.000324 
   5.85233   0.002882   0.000147 
   5.88257   0.002822   0.000156 
   5.91281   0.002980   0.000145 
   5.94305   0.003022   0.000163 
   5.97330   0.002895   0.000171 
   6.00354   0.003078   0.000203 
   6.03378   0.002696   0.000266 
   6.06402   0.002594   0.000156 
   6.09426   0.003203   0.000138 
   6.12451   0.003367   0.000153 
   6.15475   0.003392   0.000159 
   6.18499   0.003006   0.000164 
   6.21523   0.003219   0.000170 
   6.24547   0.003093   0.000259 
   6.27572   0.003144   0.000240 
   6.30596   0.003309   0.000221 
   6.33620   0.003189   0.000188 
   6.36644   0.003287   0.000186 
   6.39668   0.002953   0.000196 
   6.42693   0.002699   0.000193 
   6.45717   0.002868   0.000190 
   6.48741   0.002568   0.000198 
   6.51765   0.002649   0.000203 
   6.54789   0.002848   0.000228 
   6.57814   0.002582   0.000234 
   6.60838   0.002370   0.000220 
   6.63862   0.002206   0.000223 
   6.66886   0.002225   0.000241 
   6.69910   0.002053   0.000206 
   6.72935   0.002323   0.000199 
   6.75959   0.002352   0.000211 
   6.78983   0.002540   0.000220 
   6.82007   0.002463   0.000248 
   6.85031   0.002681   0.000248 
   6.88056   0.002311   0.000234 
   6.91080   0.002202   0.000262 
   6.94104   0.002008   0.000678 
   6.97128   0.002119   0.000459 
   7.00152   0.002780   0.000362 
   7.03177   0.002623   0.000385 
   7.06201   0.002613   0.000378 
   7.09225   0.002196   0.000313 
   7.12249   0.002081   0.000337 
   7.15273   0.002498   0.000306 
   7.18298   0.002556   0.000315 
   7.21322   0.002386   0.000330 
   7.24346   0.002184   0.000386 
   7.27370   0.002253   0.000404 
   7.30394   0.002022   0.000411 
   7.33419   0.002095   0.000353 
   7.36443   0.001814   0.000354 
   7.39467   0.001859   0.000365 
   7.42491   0.002062   0.000378 
   7.45515   0.002031   0.000451 
   7.48540   0.002225   0.000466 
   7.51564   0.001888   0.000157 
   7.57612   0.001935   0.000157 
   7.63660   0.002105   0.000155 
   7.69709   0.002030   0.000156 
   7.75757   0.002192   0.000138 
   7.81805   0.002160   0.000121 
   7.87854   0.002079   0.000124 
   7.93902   0.002152   0.000125 
   7.99951   0.002181   0.000117 
   8.05999   0.001899   0.000110 
   8.12047   0.001742   0.000118 
   8.18096   0.001832   0.000110 
   8.24144   0.001842   0.000108 
   8.30192   0.001935   0.000134 
   8.36241   0.001718   0.000194 
   8.42289   0.001662   0.000126 
   8.48337   0.001906   0.000141 
   8.54386   0.001832   0.000169 
   8.60434   0.001610   0.000164 
   8.66483   0.001450   0.000135 
   8.72531   0.001430   0.000152 
   8.78579   0.001468   0.000127 
