#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.004278   0.000236 
   5.24749   0.004013   0.000236 
   5.27773   0.004049   0.000234 
   5.30797   0.004250   0.000268 
   5.33821   0.004104   0.000283 
   5.36846   0.003822   0.000340 
   5.39870   0.003592   0.000301 
   5.42894   0.003833   0.000190 
   5.45918   0.004022   0.000385 
   5.48942   0.003716   0.000227 
   5.51967   0.003652   0.000179 
   5.54991   0.003694   0.000237 
   5.58015   0.003690   0.000181 
   5.61039   0.003375   0.000178 
   5.64063   0.003549   0.000166 
   5.67088   0.003396   0.000179 
   5.70112   0.003255   0.000179 
   5.73136   0.003283   0.000176 
   5.76160   0.003420   0.000180 
   5.79184   0.003227   0.000171 
   5.82209   0.002922   0.000182 
   5.85233   0.003085   0.000168 
   5.88257   0.003099   0.000178 
   5.91281   0.003094   0.000178 
   5.94305   0.003423   0.000173 
   5.97330   0.003617   0.000172 
   6.00354   0.003519   0.000162 
   6.03378   0.003320   0.000185 
   6.06402   0.003831   0.000179 
   6.09426   0.003754   0.000185 
   6.12451   0.003725   0.000163 
   6.15475   0.003773   0.000189 
   6.18499   0.003891   0.000188 
   6.21523   0.003814   0.000187 
   6.24547   0.004069   0.000192 
   6.27572   0.004177   0.000189 
   6.30596   0.003940   0.000191 
   6.33620   0.003702   0.000209 
   6.36644   0.003726   0.000212 
   6.39668   0.003508   0.000243 
   6.42693   0.003490   0.000248 
   6.45717   0.002780   0.000196 
   6.48741   0.002293   0.000213 
   6.51765   0.002451   0.000202 
   6.54789   0.002328   0.000224 
   6.57814   0.002067   0.000240 
   6.60838   0.002345   0.000259 
   6.63862   0.002180   0.000241 
   6.66886   0.002640   0.000224 
   6.69910   0.002884   0.000263 
   6.72935   0.002779   0.000291 
   6.75959   0.002775   0.000283 
   6.78983   0.002536   0.000241 
   6.82007   0.002469   0.000247 
   6.85031   0.002822   0.000298 
   6.88056   0.002648   0.000295 
   6.91080   0.002900   0.000273 
   6.94104   0.002946   0.000314 
   6.97128   0.002797   0.000285 
   7.00152   0.003057   0.000308 
   7.03177   0.002432   0.000311 
   7.06201   0.002688   0.000314 
   7.09225   0.002834   0.000289 
   7.12249   0.002784   0.000284 
   7.15273   0.002411   0.000284 
   7.18298   0.002386   0.000280 
   7.21322   0.002400   0.000340 
   7.24346   0.002466   0.000353 
   7.27370   0.002573   0.000326 
   7.30394   0.002431   0.000361 
   7.33419   0.002616   0.000358 
   7.36443   0.002347   0.000367 
   7.39467   0.002311   0.000355 
   7.42491   0.002464   0.000345 
   7.45515   0.002506   0.000666 
   7.48540   0.002885   0.000628 
   7.51564   0.002837   0.000226 
   7.57612   0.003069   0.000192 
   7.63660   0.002559   0.000192 
   7.69709   0.002595   0.000199 
   7.75757   0.002857   0.000177 
   7.81805   0.002884   0.000201 
   7.87854   0.002741   0.000155 
   7.93902   0.002865   0.000172 
   7.99951   0.002956   0.000141 
   8.05999   0.003001   0.000127 
   8.12047   0.002854   0.000129 
   8.18096   0.002753   0.000127 
   8.24144   0.002870   0.000145 
   8.30192   0.002671   0.000168 
   8.36241   0.002495   0.000160 
   8.42289   0.002442   0.000129 
   8.48337   0.002657   0.000251 
   8.54386   0.002602   0.000133 
   8.60434   0.002441   0.000219 
   8.66483   0.002564   0.000149 
   8.72531   0.002747   0.000167 
   8.78579   0.002526   0.000156 
   8.84628   0.002171   0.000143 
   8.90676   0.002014   0.000142 
   8.96724   0.002427   0.000153 
   9.02773   0.002481   0.000155 
   9.08821   0.002291   0.000149 
   9.14869   0.002332   0.000160 
   9.20918   0.001973   0.000157 
   9.26966   0.001878   0.000156 
   9.33015   0.001932   0.000145 
   9.39063   0.001942   0.000159 
   9.45111   0.002010   0.000192 
   9.51160   0.002054   0.000171 
   9.57208   0.002079   0.000188 
