#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000877   0.000087 
   5.24749   0.000909   0.000088 
   5.27773   0.000753   0.000064 
   5.30797   0.000932   0.000090 
   5.33821   0.001047   0.000072 
   5.36846   0.000904   0.000063 
   5.39870   0.000948   0.000055 
   5.42894   0.000801   0.000069 
   5.45918   0.000744   0.000066 
   5.48942   0.000784   0.000047 
   5.51967   0.000689   0.000045 
   5.54991   0.000755   0.000043 
   5.58015   0.000935   0.000045 
   5.61039   0.000898   0.000058 
   5.64063   0.000917   0.000061 
   5.67088   0.000843   0.000063 
   5.70112   0.001038   0.000050 
   5.73136   0.000686   0.000043 
   5.76160   0.000874   0.000045 
   5.79184   0.000819   0.000043 
   5.82209   0.000816   0.000053 
   5.85233   0.000803   0.000055 
   5.88257   0.000861   0.000055 
   5.91281   0.000935   0.000043 
   5.94305   0.000623   0.000055 
   5.97330   0.000782   0.000055 
   6.00354   0.000830   0.000050 
   6.03378   0.000589   0.000048 
   6.06402   0.000628   0.000055 
   6.09426   0.000776   0.000079 
   6.12451   0.000824   0.000045 
   6.15475   0.000781   0.000055 
   6.18499   0.000866   0.000050 
   6.21523   0.001015   0.000043 
   6.24547   0.001025   0.000058 
   6.27572   0.000708   0.000071 
   6.30596   0.000988   0.000056 
   6.33620   0.001046   0.000055 
   6.36644   0.000694   0.000058 
   6.39668   0.000414   0.000059 
   6.42693   0.000344   0.000067 
   6.45717   0.000352   0.000051 
   6.48741   0.000191   0.000056 
   6.51765   0.000284   0.000066 
   6.54789   0.000342   0.000074 
   6.57814   0.000318   0.000063 
   6.60838   0.000149   0.000061 
   6.63862   0.000302   0.000059 
   6.66886   0.000402   0.000075 
   6.69910   0.000202   0.000071 
   6.72935   0.000328   0.000066 
   6.75959   0.000291   0.000084 
   6.78983   0.000355   0.000084 
   6.82007   0.000074   0.000079 
   6.85031   0.000202   0.000071 
   6.88056   0.000100   0.000072 
   6.91080   0.000302   0.000067 
   6.94104   0.000260   0.000096 
   6.97128   0.000199   0.000088 
   7.00152   0.000506   0.000077 
   7.03177   0.000400   0.000075 
   7.06201   0.000453   0.000112 
   7.09225   0.000731   0.000074 
   7.12249   0.000577   0.000072 
   7.15273   0.000583   0.000082 
   7.18298   0.000675   0.000090 
   7.21322   0.000365   0.000095 
   7.24346   0.000165   0.000106 
   7.27370   0.000140   0.000100 
   7.30394   0.000385   0.000096 
   7.33419   0.000183   0.000093 
   7.36443   0.000410   0.000111 
   7.39467   0.000360   0.000095 
   7.42491   0.000244   0.000080 
   7.45515   0.000323   0.000088 
   7.48540   0.000397   0.000090 
   7.51564   0.000580   0.000061 
   7.57612   0.000514   0.000059 
   7.63660   0.000395   0.000059 
   7.69709   0.000569   0.000050 
   7.75757   0.000687   0.000045 
   7.81805   0.000559   0.000040 
   7.87854   0.000605   0.000040 
   7.93902   0.000644   0.000043 
   7.99951   0.000753   0.000037 
   8.05999   0.000729   0.000035 
   8.12047   0.000752   0.000035 
   8.18096   0.000631   0.000035 
   8.24144   0.000781   0.000034 
   8.30192   0.000776   0.000034 
   8.36241   0.000721   0.000034 
   8.42289   0.000801   0.000034 
   8.48337   0.000694   0.000031 
   8.54386   0.000826   0.000032 
   8.60434   0.000774   0.000031 
   8.66483   0.000909   0.000034 
   8.72531   0.000930   0.000035 
   8.78579   0.000988   0.000042 
   8.84628   0.000927   0.000039 
   8.90676   0.001046   0.000040 
   8.96724   0.001047   0.000043 
   9.02773   0.001079   0.000050 
   9.08821   0.001009   0.000047 
   9.14869   0.001058   0.000048 
   9.20918   0.000949   0.000053 
   9.26966   0.001254   0.000048 
   9.33015   0.001376   0.000048 
   9.39063   0.001261   0.000053 
   9.45111   0.001148   0.000055 
   9.51160   0.001124   0.000053 
   9.57208   0.001180   0.000056 
   9.63256   0.001256   0.000051 
   9.69305   0.001312   0.000056 
   9.75353   0.001376   0.000069 
   9.81401   0.001545   0.000067 
   9.87450   0.001410   0.000061 
   9.93498   0.001410   0.000051 
   9.99547   0.001506   0.000055 
  10.05595   0.001653   0.000055 
  10.11643   0.001539   0.000051 
  10.17692   0.001333   0.000053 
  10.23740   0.001347   0.000053 
  10.29788   0.000988   0.000055 
  10.35837   0.000888   0.000058 
  10.41885   0.000888   0.000055 
  10.47933   0.000928   0.000056 
  10.53982   0.001042   0.000056 
  10.60030   0.001160   0.000055 
  10.66079   0.001115   0.000056 
  10.72127   0.001145   0.000056 
  10.78175   0.001203   0.000063 
  10.84224   0.001115   0.000063 
  10.90272   0.001066   0.000074 
  10.96320   0.001021   0.000066 
  11.02369   0.001243   0.000069 
  11.08417   0.001224   0.000072 
  11.14465   0.001066   0.000071 
  11.20514   0.001365   0.000071 
  11.26562   0.001381   0.000072 
  11.32611   0.001240   0.000075 
  11.38659   0.001192   0.000075 
  11.44707   0.001062   0.000071 
  11.50756   0.001335   0.000082 
  11.56804   0.001169   0.000088 
  11.62852   0.001224   0.000093 
  11.68901   0.001142   0.000090 
  11.74949   0.001058   0.000087 
  11.80997   0.000917   0.000082 
  11.87046   0.000976   0.000077 
  11.93094   0.000737   0.000082 
  11.99143   0.000883   0.000088 
  12.05191   0.001070   0.000077 
  12.11239   0.000988   0.000077 
  12.17288   0.000856   0.000080 
  12.23336   0.000800   0.000074 
  12.29384   0.000707   0.000074 
  12.35433   0.000694   0.000082 
  12.41481   0.000848   0.000075 
  12.47529   0.000887   0.000075 
  12.53578   0.000882   0.000071 
  12.59626   0.000973   0.000072 
  12.65675   0.000972   0.000072 
  12.71723   0.000999   0.000074 
  12.77771   0.001087   0.000077 
  12.83820   0.000935   0.000079 
  12.89868   0.000612   0.000075 
  12.95916   0.000700   0.000077 
  13.01965   0.000599   0.000084 
  13.08013   0.000736   0.000084 
  13.14061   0.000667   0.000093 
  13.20110   0.000477   0.000092 
  13.26158   0.000617   0.000090 
  13.32206   0.000854   0.000092 
  13.38255   0.000760   0.000095 
  13.44303   0.000450   0.000100 
  13.50352   0.000511   0.000098 
  13.56400   0.000737   0.000095 
  13.62448   0.000789   0.000101 
  13.68497   0.000658   0.000101 
  13.74545   0.000848   0.000104 
  13.80593   0.000903   0.000103 
  13.86642   0.000641   0.000108 
  13.92690   0.000586   0.000109 
  13.98738   0.000495   0.000111 
  14.04787   0.000755   0.000116 
  14.10835   0.000713   0.000117 
  14.16884   0.000411   0.000117 
