#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000314   0.000077 
   5.24749   0.000332   0.000076 
   5.27773   0.000465   0.000079 
   5.30797   0.000377   0.000064 
   5.33821   0.000512   0.000063 
   5.36846   0.000472   0.000081 
   5.39870   0.000341   0.000068 
   5.42894   0.000340   0.000065 
   5.45918   0.000388   0.000062 
   5.48942   0.000384   0.000052 
   5.51967   0.000358   0.000057 
   5.54991   0.000457   0.000053 
   5.58015   0.000338   0.000073 
   5.61039   0.000447   0.000057 
   5.64063   0.000290   0.000055 
   5.67088   0.000320   0.000053 
   5.70112   0.000307   0.000057 
   5.73136   0.000262   0.000058 
   5.76160   0.000262   0.000054 
   5.79184   0.000302   0.000054 
   5.82209   0.000245   0.000055 
   5.85233   0.000311   0.000060 
   5.88257   0.000312   0.000056 
   5.91281   0.000295   0.000056 
   5.94305   0.000354   0.000059 
   5.97330   0.000428   0.000068 
   6.00354   0.000427   0.000074 
   6.03378   0.000365   0.000059 
   6.06402   0.000278   0.000066 
   6.09426   0.000301   0.000077 
   6.12451   0.000343   0.000083 
   6.15475   0.000383   0.000104 
   6.18499   0.000370   0.000117 
   6.21523   0.000348   0.000168 
   6.24547   0.000453   0.000095 
   6.27572   0.000511   0.000060 
   6.30596   0.000414   0.000076 
   6.33620   0.000465   0.000071 
   6.36644   0.000495   0.000071 
   6.39668   0.000330   0.000085 
   6.42693   0.000354   0.000072 
   6.45717   0.000359   0.000076 
   6.48741   0.000321   0.000079 
   6.51765   0.000254   0.000095 
   6.54789   0.000223   0.000080 
   6.57814   0.000326   0.000085 
   6.60838   0.000280   0.000092 
   6.63862   0.000309   0.000090 
   6.66886   0.000385   0.000088 
   6.69910   0.000326   0.000079 
   6.72935   0.000337   0.000073 
   6.75959   0.000529   0.000080 
   6.78983   0.000484   0.000083 
   6.82007   0.000412   0.000093 
   6.85031   0.000388   0.000097 
   6.88056   0.000296   0.000093 
   6.91080   0.000313   0.000098 
   6.94104   0.000353   0.000098 
   6.97128   0.000307   0.000094 
   7.00152   0.000364   0.000138 
   7.03177   0.000373   0.000098 
   7.06201   0.000323   0.000129 
   7.09225   0.000321   0.000126 
   7.12249   0.000469   0.000116 
   7.15273   0.000482   0.000098 
   7.18298   0.000336   0.000099 
   7.21322   0.000221   0.000119 
   7.24346   0.000191   0.000106 
   7.27370   0.000330   0.000117 
   7.30394   0.000226   0.000120 
   7.33419   0.000332   0.000106 
   7.36443   0.000373   0.000110 
   7.39467   0.000186   0.000114 
   7.42491   0.000205   0.000112 
   7.45515   0.000214   0.000132 
   7.48540   0.000160   0.000128 
   7.51564   0.000205   0.000072 
   7.57612   0.000408   0.000077 
   7.63660   0.000364   0.000075 
   7.69709   0.000240   0.000060 
   7.75757   0.000216   0.000054 
   7.81805   0.000167   0.000053 
   7.87854   0.000196   0.000054 
   7.93902   0.000227   0.000057 
   7.99951   0.000205   0.000053 
   8.05999   0.000258   0.000048 
   8.12047   0.000283   0.000049 
   8.18096   0.000285   0.000055 
   8.24144   0.000368   0.000049 
   8.30192   0.000254   0.000048 
   8.36241   0.000214   0.000049 
   8.42289   0.000282   0.000048 
   8.48337   0.000312   0.000046 
   8.54386   0.000266   0.000050 
   8.60434   0.000268   0.000057 
   8.66483   0.000253   0.000059 
   8.72531   0.000326   0.000057 
   8.78579   0.000372   0.000055 
   8.84628   0.000301   0.000055 
   8.90676   0.000327   0.000055 
   8.96724   0.000378   0.000059 
   9.02773   0.000385   0.000060 
   9.08821   0.000365   0.000066 
   9.14869   0.000384   0.000063 
   9.20918   0.000440   0.000062 
   9.26966   0.000430   0.000064 
   9.33015   0.000392   0.000064 
   9.39063   0.000506   0.000069 
   9.45111   0.000453   0.000070 
   9.51160   0.000511   0.000076 
   9.57208   0.000543   0.000070 
   9.63256   0.000472   0.000076 
   9.69305   0.000447   0.000074 
   9.75353   0.000460   0.000084 
   9.81401   0.000490   0.000079 
   9.87450   0.000521   0.000064 
   9.93498   0.000429   0.000066 
   9.99547   0.000444   0.000065 
  10.05595   0.000413   0.000065 
  10.11643   0.000466   0.000062 
  10.17692   0.000378   0.000067 
  10.23740   0.000353   0.000067 
  10.29788   0.000342   0.000065 
  10.35837   0.000295   0.000067 
  10.41885   0.000345   0.000067 
  10.47933   0.000363   0.000070 
  10.53982   0.000384   0.000072 
  10.60030   0.000331   0.000070 
  10.66079   0.000364   0.000072 
  10.72127   0.000279   0.000077 
  10.78175   0.000380   0.000081 
  10.84224   0.000295   0.000084 
  10.90272   0.000360   0.000083 
  10.96320   0.000367   0.000085 
  11.02369   0.000405   0.000086 
  11.08417   0.000403   0.000088 
