#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.018034   0.000137 
   5.24749   0.017894   0.000122 
   5.27773   0.017671   0.000121 
   5.30797   0.017302   0.000129 
   5.33821   0.017510   0.000116 
   5.36846   0.017251   0.000111 
   5.39870   0.017090   0.000118 
   5.42894   0.017043   0.000107 
   5.45918   0.016938   0.000103 
   5.48942   0.016779   0.000126 
   5.51967   0.016578   0.000100 
   5.54991   0.016627   0.000098 
   5.58015   0.016456   0.000101 
   5.61039   0.016408   0.000105 
   5.64063   0.016552   0.000102 
   5.67088   0.016929   0.000132 
   5.70112   0.016650   0.000112 
   5.73136   0.016333   0.000108 
   5.76160   0.016427   0.000109 
   5.79184   0.016511   0.000101 
   5.82209   0.016432   0.000114 
   5.85233   0.016380   0.000110 
   5.88257   0.016495   0.000126 
   5.91281   0.016447   0.000106 
   5.94305   0.016451   0.000121 
   5.97330   0.016340   0.000116 
   6.00354   0.016384   0.000125 
   6.03378   0.016277   0.000110 
   6.06402   0.016062   0.000117 
   6.09426   0.016066   0.000114 
   6.12451   0.016163   0.000111 
   6.15475   0.015958   0.000120 
   6.18499   0.016066   0.000110 
   6.21523   0.016237   0.000114 
   6.24547   0.016202   0.000116 
   6.27572   0.016138   0.000120 
   6.30596   0.015976   0.000118 
   6.33620   0.015815   0.000124 
   6.36644   0.015668   0.000122 
   6.39668   0.015499   0.000135 
   6.42693   0.015615   0.000142 
   6.45717   0.014789   0.000122 
   6.48741   0.014868   0.000123 
   6.51765   0.014735   0.000131 
   6.54789   0.014510   0.000152 
   6.57814   0.014340   0.000163 
   6.60838   0.014191   0.000136 
   6.63862   0.014279   0.000133 
   6.66886   0.014332   0.000135 
   6.69910   0.014446   0.000149 
   6.72935   0.014144   0.000123 
   6.75959   0.014116   0.000163 
   6.78983   0.014109   0.000141 
   6.82007   0.014090   0.000138 
   6.85031   0.013997   0.000174 
   6.88056   0.014109   0.000166 
   6.91080   0.014062   0.000155 
   6.94104   0.014045   0.000155 
   6.97128   0.013977   0.000180 
   7.00152   0.013761   0.000170 
   7.03177   0.013790   0.000202 
   7.06201   0.013523   0.000189 
   7.09225   0.013754   0.000188 
   7.12249   0.013603   0.000157 
   7.15273   0.013442   0.000188 
   7.18298   0.013518   0.000159 
   7.21322   0.013403   0.000156 
   7.24346   0.013510   0.000164 
   7.27370   0.013615   0.000215 
   7.30394   0.013357   0.000177 
   7.33419   0.013423   0.000173 
   7.36443   0.013357   0.000173 
   7.39467   0.013480   0.000170 
   7.42491   0.013235   0.000180 
   7.45515   0.012849   0.000228 
   7.48540   0.012885   0.000249 
   7.51564   0.012716   0.000123 
   7.57612   0.012752   0.000103 
   7.63660   0.012433   0.000097 
   7.69709   0.012376   0.000095 
   7.75757   0.012077   0.000088 
   7.81805   0.011888   0.000086 
   7.87854   0.011530   0.000081 
   7.93902   0.011013   0.000083 
   7.99951   0.010657   0.000088 
   8.05999   0.010364   0.000087 
   8.12047   0.010058   0.000094 
   8.18096   0.009729   0.000079 
   8.24144   0.009332   0.000075 
   8.30192   0.008813   0.000090 
   8.36241   0.008685   0.000100 
   8.42289   0.008762   0.000088 
   8.48337   0.008557   0.000087 
   8.54386   0.008216   0.000087 
   8.60434   0.008305   0.000095 
   8.66483   0.008207   0.000087 
   8.72531   0.008164   0.000084 
   8.78579   0.007975   0.000082 
   8.84628   0.007793   0.000082 
   8.90676   0.007690   0.000083 
   8.96724   0.007815   0.000092 
   9.02773   0.007652   0.000088 
   9.08821   0.007523   0.000087 
   9.14869   0.007352   0.000088 
   9.20918   0.007361   0.000092 
   9.26966   0.007293   0.000095 
   9.33015   0.007279   0.000095 
   9.39063   0.007364   0.000109 
   9.45111   0.007064   0.000099 
   9.51160   0.007099   0.000095 
   9.57208   0.007066   0.000097 
   9.63256   0.007033   0.000094 
   9.69305   0.007206   0.000102 
   9.75353   0.006763   0.000127 
   9.81401   0.006806   0.000118 
   9.87450   0.006636   0.000097 
   9.93498   0.006864   0.000094 
