#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000813   0.000063 
   5.24749   0.000908   0.000058 
   5.27773   0.000780   0.000070 
   5.30797   0.000934   0.000068 
   5.33821   0.000952   0.000082 
   5.36846   0.000987   0.000072 
   5.39870   0.000890   0.000067 
   5.42894   0.000738   0.000072 
   5.45918   0.000685   0.000059 
   5.48942   0.000729   0.000049 
   5.51967   0.000807   0.000045 
   5.54991   0.000712   0.000041 
   5.58015   0.000696   0.000039 
   5.61039   0.000749   0.000045 
   5.64063   0.000745   0.000040 
   5.67088   0.000795   0.000042 
   5.70112   0.000607   0.000041 
   5.73136   0.000544   0.000038 
   5.76160   0.000682   0.000038 
   5.79184   0.000628   0.000046 
   5.82209   0.000526   0.000044 
   5.85233   0.000491   0.000040 
   5.88257   0.000560   0.000041 
   5.91281   0.000518   0.000041 
   5.94305   0.000534   0.000038 
   5.97330   0.000595   0.000038 
   6.00354   0.000708   0.000038 
   6.03378   0.000423   0.000040 
   6.06402   0.000383   0.000042 
   6.09426   0.000475   0.000050 
   6.12451   0.000598   0.000064 
   6.15475   0.000551   0.000064 
   6.18499   0.000584   0.000041 
   6.21523   0.000733   0.000038 
   6.24547   0.000926   0.000046 
   6.27572   0.000834   0.000044 
   6.30596   0.001033   0.000046 
   6.33620   0.001004   0.000065 
   6.36644   0.000695   0.000051 
   6.39668   0.000564   0.000051 
   6.42693   0.000682   0.000054 
   6.45717   0.000865   0.000046 
   6.48741   0.000755   0.000045 
   6.51765   0.000581   0.000047 
   6.54789   0.000420   0.000049 
   6.57814   0.000501   0.000051 
   6.60838   0.000467   0.000052 
   6.63862   0.000465   0.000056 
   6.66886   0.000536   0.000058 
   6.69910   0.000540   0.000050 
   6.72935   0.000517   0.000050 
   6.75959   0.000420   0.000049 
   6.78983   0.000419   0.000056 
   6.82007   0.000454   0.000100 
   6.85031   0.000382   0.000097 
   6.88056   0.000427   0.000056 
   6.91080   0.000527   0.000057 
   6.94104   0.000847   0.000059 
   6.97128   0.000844   0.000063 
   7.00152   0.000915   0.000057 
   7.03177   0.000802   0.000063 
   7.06201   0.000819   0.000090 
   7.09225   0.000781   0.000059 
   7.12249   0.000567   0.000084 
   7.15273   0.000567   0.000056 
   7.18298   0.000551   0.000060 
   7.21322   0.000666   0.000064 
   7.24346   0.000497   0.000060 
   7.27370   0.000271   0.000063 
   7.30394   0.000354   0.000063 
   7.33419   0.000679   0.000067 
   7.36443   0.000756   0.000065 
   7.39467   0.000867   0.000059 
   7.42491   0.000740   0.000057 
   7.45515   0.000515   0.000060 
   7.48540   0.000473   0.000065 
   7.51564   0.000615   0.000047 
   7.57612   0.000622   0.000036 
   7.63660   0.000588   0.000032 
   7.69709   0.000502   0.000027 
   7.75757   0.000547   0.000027 
   7.81805   0.000538   0.000029 
   7.87854   0.000590   0.000031 
   7.93902   0.000682   0.000030 
   7.99951   0.000746   0.000028 
   8.05999   0.000597   0.000024 
   8.12047   0.000573   0.000025 
   8.18096   0.000620   0.000025 
   8.24144   0.000729   0.000027 
   8.30192   0.000734   0.000028 
   8.36241   0.000648   0.000024 
   8.42289   0.000631   0.000038 
   8.48337   0.000658   0.000023 
   8.54386   0.000667   0.000023 
   8.60434   0.000669   0.000023 
   8.66483   0.000708   0.000023 
   8.72531   0.000672   0.000023 
   8.78579   0.000781   0.000024 
   8.84628   0.000787   0.000023 
   8.90676   0.000720   0.000022 
   8.96724   0.000730   0.000022 
   9.02773   0.000716   0.000028 
   9.08821   0.000762   0.000024 
   9.14869   0.000793   0.000023 
   9.20918   0.000719   0.000024 
   9.26966   0.000654   0.000024 
   9.33015   0.000626   0.000034 
   9.39063   0.000616   0.000028 
   9.45111   0.000642   0.000029 
   9.51160   0.000665   0.000028 
   9.57208   0.000502   0.000029 
   9.63256   0.000564   0.000029 
   9.69305   0.000612   0.000034 
   9.75353   0.000505   0.000039 
   9.81401   0.000555   0.000046 
   9.87450   0.000672   0.000030 
   9.93498   0.000642   0.000028 
   9.99547   0.000610   0.000027 
  10.05595   0.000698   0.000028 
  10.11643   0.000587   0.000028 
  10.17692   0.000585   0.000028 
  10.23740   0.000633   0.000030 
  10.29788   0.000542   0.000032 
  10.35837   0.000499   0.000029 
  10.41885   0.000568   0.000029 
  10.47933   0.000505   0.000031 
  10.53982   0.000421   0.000030 
  10.60030   0.000489   0.000028 
  10.66079   0.000492   0.000029 
  10.72127   0.000506   0.000031 
  10.78175   0.000557   0.000032 
  10.84224   0.000476   0.000033 
  10.90272   0.000528   0.000036 
  10.96320   0.000524   0.000035 
  11.02369   0.000482   0.000034 
  11.08417   0.000592   0.000034 
  11.14465   0.000564   0.000039 
  11.20514   0.000521   0.000036 
  11.26562   0.000573   0.000037 
  11.32611   0.000543   0.000040 
  11.38659   0.000488   0.000042 
  11.44707   0.000584   0.000039 
  11.50756   0.000501   0.000039 
  11.56804   0.000568   0.000041 
  11.62852   0.000519   0.000037 
  11.68901   0.000457   0.000042 
  11.74949   0.000547   0.000044 
  11.80997   0.000596   0.000047 
  11.87046   0.000450   0.000044 
  11.93094   0.000499   0.000039 
  11.99143   0.000498   0.000038 
  12.05191   0.000482   0.000042 
  12.11239   0.000435   0.000041 
  12.17288   0.000406   0.000040 
  12.23336   0.000445   0.000038 
  12.29384   0.000450   0.000038 
  12.35433   0.000405   0.000037 
  12.41481   0.000385   0.000038 
  12.47529   0.000354   0.000039 
  12.53578   0.000393   0.000040 
  12.59626   0.000522   0.000040 
  12.65675   0.000472   0.000038 
  12.71723   0.000562   0.000039 
  12.77771   0.000467   0.000038 
  12.83820   0.000445   0.000041 
  12.89868   0.000440   0.000044 
  12.95916   0.000547   0.000042 
  13.01965   0.000529   0.000042 
  13.08013   0.000571   0.000045 
  13.14061   0.000487   0.000046 
  13.20110   0.000421   0.000046 
  13.26158   0.000477   0.000044 
  13.32206   0.000529   0.000050 
  13.38255   0.000354   0.000050 
  13.44303   0.000382   0.000055 
  13.50352   0.000345   0.000053 
  13.56400   0.000430   0.000050 
  13.62448   0.000464   0.000054 
  13.68497   0.000502   0.000056 
  13.74545   0.000411   0.000054 
  13.80593   0.000365   0.000051 
  13.86642   0.000457   0.000059 
  13.92690   0.000299   0.000059 
  13.98738   0.000306   0.000062 
  14.04787   0.000460   0.000063 
  14.10835   0.000397   0.000057 
  14.16884   0.000522   0.000062 
