#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001373   0.000801 
   5.24749   0.001373   0.000707 
   5.27773   0.001467   0.000651 
   5.30797   0.001841   0.000558 
   5.33821   0.001403   0.000513 
   5.36846   0.001916   0.000565 
   5.39870   0.001763   0.000576 
   5.42894   0.002305   0.000546 
   5.45918   0.001755   0.000505 
   5.48942   0.001355   0.000505 
   5.51967   0.001703   0.000513 
   5.54991   0.001254   0.000501 
   5.58015   0.001875   0.000550 
   5.61039   0.002328   0.000546 
   5.64063   0.002410   0.000494 
   5.67088   0.002522   0.000479 
   5.70112   0.002024   0.000486 
   5.73136   0.001302   0.000483 
   5.76160   0.001415   0.000494 
   5.79184   0.001564   0.000524 
   5.82209   0.002062   0.000498 
   5.85233   0.001650   0.000644 
   5.88257   0.001849   0.000546 
   5.91281   0.001976   0.000486 
   5.94305   0.002204   0.000535 
   5.97330   0.002230   0.000531 
   6.00354   0.002301   0.000490 
   6.03378   0.001841   0.000475 
   6.06402   0.002286   0.000505 
   6.09426   0.002144   0.000520 
   6.12451   0.002515   0.000543 
   6.15475   0.002522   0.000599 
   6.18499   0.001508   0.000490 
   6.21523   0.002724   0.000483 
   6.24547   0.001953   0.000505 
   6.27572   0.002024   0.000460 
   6.30596   0.002219   0.000490 
   6.33620   0.002028   0.000546 
   6.36644   0.002466   0.000625 
   6.39668   0.002058   0.000546 
   6.42693   0.002021   0.000565 
   6.45717   0.001497   0.000539 
   6.48741   0.002533   0.000550 
   6.51765   0.002578   0.000599 
   6.54789   0.002126   0.000621 
   6.57814   0.002447   0.000666 
   6.60838   0.001807   0.000655 
   6.63862   0.002159   0.000617 
   6.66886   0.001115   0.000629 
   6.69910   0.001212   0.000677 
   6.72935   0.001108   0.000745 
   6.75959   0.001205   0.000790 
   6.78983   0.001553   0.000670 
   6.82007   0.001040   0.000689 
   6.85031   0.002069   0.000715 
   6.88056   0.002571   0.000662 
   6.91080   0.002174   0.000644 
   6.94104   0.001104   0.000775 
   6.97128   0.000932   0.000797 
   7.00152   0.000816   0.000902 
   7.03177   0.001096   0.000846 
   7.06201   0.001759   0.000879 
   7.09225   0.000689   0.000879 
   7.12249   0.001123   0.000778 
   7.15273   0.001598   0.000752 
   7.18298   0.001516   0.000793 
   7.21322   0.001699   0.000805 
   7.24346   0.001134   0.000868 
   7.27370   0.002369   0.000936 
   7.30394   0.002279   0.000894 
   7.33419   0.002204   0.000891 
   7.36443   0.002376   0.000894 
   7.39467   0.002170   0.000980 
   7.42491   0.001306   0.001022 
   7.45515   0.001287   0.000973 
   7.48540   0.000704   0.001018 
   7.51564   0.001081   0.000778 
   7.57612   0.001448   0.000704 
   7.63660   0.000846   0.000674 
   7.69709   0.001134   0.000584 
   7.75757   0.001280   0.000543 
   7.81805   0.001938   0.000516 
   7.87854   0.001224   0.000483 
   7.93902   0.001725   0.000468 
   7.99951   0.001590   0.000468 
   8.05999   0.001381   0.000438 
   8.12047   0.001766   0.000423 
   8.18096   0.001557   0.000397 
   8.24144   0.001733   0.000370 
   8.30192   0.001003   0.000400 
   8.36241   0.001396   0.000385 
   8.42289   0.000801   0.000374 
   8.48337   0.000662   0.000393 
   8.54386   0.000988   0.000356 
   8.60434   0.000816   0.000370 
   8.66483   0.000921   0.000356 
   8.72531   0.000950   0.000382 
   8.78579   0.001594   0.000378 
   8.84628   0.001212   0.000329 
   8.90676   0.001239   0.000341 
   8.96724   0.000853   0.000363 
   9.02773   0.000715   0.000378 
   9.08821   0.001209   0.000528 
   9.14869   0.001317   0.000359 
   9.20918   0.000531   0.000554 
   9.26966   0.000651   0.000419 
   9.33015   0.001736   0.000385 
   9.39063   0.001149   0.000400 
   9.45111   0.001033   0.000573 
   9.51160   0.000936   0.000397 
   9.57208   0.000561   0.000404 
   9.63256   0.001759   0.000408 
   9.69305   0.001197   0.000404 
   9.75353   0.000588   0.000479 
   9.81401   0.000434   0.000505 
   9.87450   0.000857   0.000415 
   9.93498   0.001452   0.000419 
   9.99547   0.001856   0.000524 
  10.05595   0.001598   0.000550 
  10.11643   0.001078   0.000389 
  10.17692   0.000666   0.000378 
  10.23740   0.000902   0.000632 
  10.29788   0.001119   0.000430 
  10.35837   0.000573   0.000404 
  10.41885   0.000415   0.000404 
  10.47933   0.000513   0.000430 
  10.53982   0.001171   0.000438 
  10.60030   0.001280   0.000427 
  10.66079   0.001081   0.000445 
  10.72127   0.001542   0.000445 
  10.78175   0.001171   0.000479 
  10.84224   0.001523   0.000554 
  10.90272   0.001706   0.000674 
  10.96320   0.001276   0.000505 
  11.02369   0.001239   0.000520 
  11.08417   0.000864   0.000520 
  11.14465   0.000584   0.000539 
  11.20514   0.000427   0.000539 
  11.26562   0.000943   0.000591 
  11.32611   0.001388   0.000546 
  11.38659   0.001224   0.000550 
  11.44707   0.000718   0.000565 
  11.50756   0.000909   0.000588 
  11.56804   0.001362   0.000610 
  11.62852   0.000891   0.000891 
  11.68901   0.001014   0.000610 
  11.74949   0.001650   0.000640 
  11.80997   0.001433   0.000617 
  11.87046   0.000602   0.000632 
  11.93094   0.000730   0.000685 
  11.99143   0.001205   0.000647 
  12.05191   0.000704   0.000647 
  12.11239   0.000928   0.000659 
  12.17288   0.001437   0.000689 
  12.23336   0.001175   0.000662 
  12.29384   0.001456   0.000662 
  12.35433   0.001291   0.000655 
  12.41481   0.000842   0.000689 
  12.47529   0.000659   0.000632 
  12.53578   0.001373   0.000621 
  12.59626   0.001156   0.000786 
  12.65675   0.000367   0.000689 
  12.71723   0.001145   0.000636 
  12.77771   0.000382   0.000647 
  12.83820   0.001063   0.000748 
  12.89868   0.001025   0.000748 
  12.95916   0.000400   0.000659 
  13.01965   0.000284   0.000730 
  13.08013   0.000640   0.000857 
  13.14061   0.001190   0.000812 
  13.20110   0.000614   0.000775 
  13.26158   0.000640   0.000808 
  13.32206   0.001179   0.000812 
  13.38255   0.000801   0.000838 
  13.44303   0.000397   0.000977 
  13.50352   0.000797   0.000857 
  13.56400   0.000980   0.000891 
  13.62448   0.001010   0.000887 
  13.68497   0.001284   0.000902 
  13.74545   0.001583   0.001010 
  13.80593   0.000936   0.000999 
  13.86642   0.000430   0.001108 
  13.92690   0.001231   0.000965 
  13.98738   0.001321   0.001093 
  14.04787   0.000513   0.001033 
  14.10835   0.000662   0.001014 
  14.16884   0.000655   0.001022 
