#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000920   0.000033 
   5.24749   0.000936   0.000038 
   5.27773   0.000845   0.000028 
   5.30797   0.000863   0.000049 
   5.33821   0.000857   0.000030 
   5.36846   0.000785   0.000031 
   5.39870   0.000760   0.000028 
   5.42894   0.000737   0.000030 
   5.45918   0.000707   0.000028 
   5.48942   0.000733   0.000027 
   5.51967   0.000608   0.000020 
   5.54991   0.000571   0.000021 
   5.58015   0.000693   0.000027 
   5.61039   0.000676   0.000023 
   5.64063   0.000663   0.000023 
   5.67088   0.000759   0.000033 
   5.70112   0.000567   0.000025 
   5.73136   0.000607   0.000026 
   5.76160   0.000592   0.000027 
   5.79184   0.000742   0.000028 
   5.82209   0.000672   0.000025 
   5.85233   0.000631   0.000023 
   5.88257   0.000727   0.000033 
   5.91281   0.000698   0.000028 
   5.94305   0.000700   0.000027 
   5.97330   0.000707   0.000027 
   6.00354   0.000702   0.000026 
   6.03378   0.000637   0.000026 
   6.06402   0.000706   0.000035 
   6.09426   0.000714   0.000029 
   6.12451   0.000770   0.000029 
   6.15475   0.000706   0.000025 
   6.18499   0.000654   0.000023 
   6.21523   0.000765   0.000029 
   6.24547   0.000874   0.000032 
   6.27572   0.000843   0.000032 
   6.30596   0.000843   0.000035 
   6.33620   0.000788   0.000033 
   6.36644   0.000751   0.000029 
   6.39668   0.000641   0.000027 
   6.42693   0.000547   0.000025 
   6.45717   0.000557   0.000022 
   6.48741   0.000537   0.000029 
   6.51765   0.000531   0.000027 
   6.54789   0.000531   0.000026 
   6.57814   0.000484   0.000026 
   6.60838   0.000527   0.000025 
   6.63862   0.000553   0.000023 
   6.66886   0.000462   0.000032 
   6.69910   0.000566   0.000034 
   6.72935   0.000590   0.000024 
   6.75959   0.000670   0.000028 
   6.78983   0.000544   0.000034 
   6.82007   0.000551   0.000031 
   6.85031   0.000646   0.000023 
   6.88056   0.000604   0.000033 
   6.91080   0.000704   0.000031 
   6.94104   0.000593   0.000021 
   6.97128   0.000648   0.000027 
   7.00152   0.000625   0.000039 
   7.03177   0.000658   0.000036 
   7.06201   0.000582   0.000023 
   7.09225   0.000627   0.000028 
   7.12249   0.000565   0.000027 
   7.15273   0.000497   0.000027 
   7.18298   0.000476   0.000030 
   7.21322   0.000476   0.000027 
   7.24346   0.000444   0.000027 
   7.27370   0.000584   0.000031 
   7.30394   0.000517   0.000028 
   7.33419   0.000464   0.000040 
   7.36443   0.000564   0.000049 
   7.39467   0.000585   0.000044 
   7.42491   0.000432   0.000029 
   7.45515   0.000452   0.000023 
   7.48540   0.000457   0.000022 
   7.51564   0.000509   0.000004 
   7.57612   0.000560   0.000006 
   7.63660   0.000521   0.000003 
   7.69709   0.000400   0.000006 
   7.75757   0.000432   0.000004 
   7.81805   0.000504   0.000003 
   7.87854   0.000514   0.000004 
   7.93902   0.000533   0.000002 
   7.99951   0.000573   0.000003 
   8.05999   0.000611   0.000003 
   8.12047   0.000672   0.000006 
   8.18096   0.000612   0.000001 
   8.24144   0.000633   0.000006 
   8.30192   0.000645   0.000007 
   8.36241   0.000674   0.000012 
   8.42289   0.000685   0.000014 
   8.48337   0.000712   0.000008 
   8.54386   0.000735   0.000002 
   8.60434   0.000704   0.000006 
   8.66483   0.000778   0.000001 
   8.72531   0.000820   0.000003 
   8.78579   0.000763   0.000003 
   8.84628   0.000798   0.000005 
   8.90676   0.000824   0.000002 
   8.96724   0.000812   0.000003 
   9.02773   0.000796   0.000008 
   9.08821   0.000836   0.000130 
   9.14869   0.000831   0.000180 
   9.20918   0.000842   0.000055 
   9.26966   0.000844   0.000001 
   9.33015   0.000859   0.000001 
   9.39063   0.000854   0.000010 
   9.45111   0.000832   0.000004 
   9.51160   0.000862   0.000003 
   9.57208   0.000879   0.000003 
   9.63256   0.000861   0.000002 
   9.69305   0.000870   0.000012 
   9.75353   0.000820   0.000008 
   9.81401   0.000791   0.000007 
   9.87450   0.000824   0.000002 
   9.93498   0.000861   0.000002 
   9.99547   0.000870   0.000006 
  10.05595   0.000844   0.000003 
  10.11643   0.000880   0.000006 
  10.17692   0.000873   0.000004 
  10.23740   0.000748   0.000001 
  10.29788   0.000677   0.000000 
  10.35837   0.000633   0.000003 
  10.41885   0.000601   0.000002 
  10.47933   0.000623   0.000000 
  10.53982   0.000670   0.000001 
  10.60030   0.000682   0.000005 
  10.66079   0.000686   0.000003 
  10.72127   0.000654   0.000003 
  10.78175   0.000640   0.000004 
  10.84224   0.000713   0.000002 
  10.90272   0.000651   0.000003 
  10.96320   0.000608   0.000002 
  11.02369   0.000638   0.000003 
