#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.002701   0.000186 
   5.24749   0.002532   0.000083 
   5.27773   0.002595   0.000075 
   5.30797   0.002540   0.000093 
   5.33821   0.002455   0.000102 
   5.36846   0.002432   0.000091 
   5.39870   0.002342   0.000056 
   5.42894   0.002281   0.000064 
   5.45918   0.002449   0.000075 
   5.48942   0.002480   0.000068 
   5.51967   0.002535   0.000077 
   5.54991   0.002361   0.000085 
   5.58015   0.002328   0.000049 
   5.61039   0.002327   0.000055 
   5.64063   0.002335   0.000053 
   5.67088   0.002537   0.000060 
   5.70112   0.002307   0.000050 
   5.73136   0.002255   0.000076 
   5.76160   0.002373   0.000101 
   5.79184   0.002345   0.000064 
   5.82209   0.002125   0.000046 
   5.85233   0.002080   0.000051 
   5.88257   0.002210   0.000057 
   5.91281   0.002393   0.000067 
   5.94305   0.002261   0.000079 
   5.97330   0.002375   0.000067 
   6.00354   0.002502   0.000062 
   6.03378   0.002411   0.000051 
   6.06402   0.002282   0.000050 
   6.09426   0.002436   0.000053 
   6.12451   0.002332   0.000124 
   6.15475   0.002203   0.000089 
   6.18499   0.002204   0.000099 
   6.21523   0.002442   0.000059 
   6.24547   0.002222   0.000066 
   6.27572   0.002330   0.000067 
   6.30596   0.002526   0.000084 
   6.33620   0.002376   0.000089 
   6.36644   0.002547   0.000079 
   6.39668   0.002317   0.000072 
   6.42693   0.002072   0.000085 
   6.45717   0.002106   0.000081 
   6.48741   0.002253   0.000070 
   6.51765   0.001668   0.000057 
   6.54789   0.001649   0.000076 
   6.57814   0.001687   0.000085 
   6.60838   0.001739   0.000074 
   6.63862   0.001709   0.000075 
   6.66886   0.001706   0.000073 
   6.69910   0.001530   0.000089 
   6.72935   0.001524   0.000101 
   6.75959   0.001790   0.000105 
   6.78983   0.001616   0.000142 
   6.82007   0.001484   0.000123 
   6.85031   0.001697   0.000131 
   6.88056   0.001735   0.000097 
   6.91080   0.001689   0.000090 
   6.94104   0.001572   0.000087 
   6.97128   0.001486   0.000102 
   7.00152   0.001573   0.000084 
   7.03177   0.001655   0.000098 
   7.06201   0.001433   0.000098 
   7.09225   0.001531   0.000120 
   7.12249   0.001416   0.000126 
   7.15273   0.001290   0.000137 
   7.18298   0.001154   0.000101 
   7.21322   0.001413   0.000128 
   7.24346   0.001575   0.000093 
   7.27370   0.001763   0.000117 
   7.30394   0.001900   0.000090 
   7.33419   0.001745   0.000142 
   7.36443   0.001756   0.000105 
   7.39467   0.001481   0.000109 
   7.42491   0.001460   0.000131 
   7.45515   0.001419   0.000142 
   7.48540   0.001532   0.000134 
   7.51564   0.001692   0.000064 
   7.57612   0.001600   0.000081 
   7.63660   0.001628   0.000074 
   7.69709   0.001419   0.000093 
   7.75757   0.001496   0.000074 
   7.81805   0.001448   0.000086 
   7.87854   0.001322   0.000072 
   7.93902   0.001549   0.000047 
   7.99951   0.001646   0.000044 
   8.05999   0.001585   0.000054 
   8.12047   0.001515   0.000055 
   8.18096   0.001444   0.000054 
   8.24144   0.001477   0.000038 
   8.30192   0.001420   0.000058 
   8.36241   0.001248   0.000047 
   8.42289   0.001229   0.000065 
   8.48337   0.001287   0.000041 
   8.54386   0.001319   0.000052 
   8.60434   0.001385   0.000049 
   8.66483   0.001380   0.000037 
   8.72531   0.001378   0.000037 
   8.78579   0.001297   0.000034 
   8.84628   0.001132   0.000056 
   8.90676   0.001177   0.000044 
   8.96724   0.001227   0.000053 
   9.02773   0.001372   0.000051 
   9.08821   0.001065   0.000044 
   9.14869   0.001108   0.000041 
   9.20918   0.001240   0.000058 
   9.26966   0.001079   0.000047 
   9.33015   0.001298   0.000064 
   9.39063   0.001169   0.000053 
   9.45111   0.001161   0.000049 
   9.51160   0.001172   0.000056 
   9.57208   0.001031   0.000064 
   9.63256   0.001002   0.000038 
   9.69305   0.001016   0.000045 
   9.75353   0.001089   0.000039 
   9.81401   0.001054   0.000045 
   9.87450   0.001009   0.000041 
   9.93498   0.000994   0.000058 
   9.99547   0.001134   0.000051 
  10.05595   0.001142   0.000057 
  10.11643   0.001062   0.000050 
  10.17692   0.000991   0.000041 
  10.23740   0.001007   0.000044 
  10.29788   0.001027   0.000047 
  10.35837   0.000887   0.000035 
  10.41885   0.000902   0.000050 
  10.47933   0.000975   0.000055 
  10.53982   0.000951   0.000051 
  10.60030   0.000905   0.000058 
  10.66079   0.000958   0.000054 
  10.72127   0.001050   0.000072 
  10.78175   0.000900   0.000055 
  10.84224   0.000827   0.000056 
  10.90272   0.000883   0.000056 
  10.96320   0.000787   0.000047 
  11.02369   0.000966   0.000068 
  11.08417   0.000951   0.000049 
  11.14465   0.000938   0.000053 
  11.20514   0.001075   0.000050 
  11.26562   0.000894   0.000046 
  11.32611   0.000883   0.000047 
  11.38659   0.001010   0.000064 
  11.44707   0.000941   0.000069 
  11.50756   0.000909   0.000044 
  11.56804   0.000931   0.000049 
  11.62852   0.000915   0.000058 
  11.68901   0.000836   0.000044 
  11.74949   0.000875   0.000057 
  11.80997   0.000856   0.000050 
  11.87046   0.000744   0.000065 
  11.93094   0.000730   0.000073 
  11.99143   0.000713   0.000059 
  12.05191   0.000715   0.000053 
  12.11239   0.000637   0.000067 
  12.17288   0.000731   0.000057 
  12.23336   0.000801   0.000065 
  12.29384   0.000879   0.000069 
  12.35433   0.000817   0.000071 
  12.41481   0.000631   0.000083 
  12.47529   0.000691   0.000064 
  12.53578   0.000816   0.000058 
  12.59626   0.000834   0.000056 
  12.65675   0.000714   0.000053 
  12.71723   0.000771   0.000082 
  12.77771   0.000771   0.000086 
  12.83820   0.000701   0.000081 
  12.89868   0.000798   0.000093 
  12.95916   0.000564   0.000085 
  13.01965   0.000649   0.000084 
  13.08013   0.000793   0.000099 
  13.14061   0.000840   0.000089 
  13.20110   0.000677   0.000066 
  13.26158   0.000719   0.000073 
  13.32206   0.000619   0.000071 
  13.38255   0.000634   0.000101 
  13.44303   0.000750   0.000083 
  13.50352   0.000808   0.000097 
  13.56400   0.000732   0.000065 
  13.62448   0.000741   0.000069 
  13.68497   0.000654   0.000074 
  13.74545   0.000664   0.000085 
  13.80593   0.000713   0.000083 
  13.86642   0.000751   0.000102 
  13.92690   0.000754   0.000107 
  13.98738   0.000644   0.000172 
  14.04787   0.000482   0.000099 
  14.10835   0.000554   0.000098 
  14.16884   0.000853   0.000114 
