#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.002227   0.000155 
   5.24749   0.002369   0.000157 
   5.27773   0.002245   0.000160 
   5.30797   0.002075   0.000164 
   5.33821   0.002230   0.000135 
   5.36846   0.002349   0.000143 
   5.39870   0.002319   0.000138 
   5.42894   0.002321   0.000150 
   5.45918   0.002315   0.000135 
   5.48942   0.002317   0.000146 
   5.51967   0.002206   0.000122 
   5.54991   0.002239   0.000122 
   5.58015   0.002199   0.000131 
   5.61039   0.002215   0.000136 
   5.64063   0.002231   0.000124 
   5.67088   0.002169   0.000127 
   5.70112   0.002134   0.000120 
   5.73136   0.002006   0.000115 
   5.76160   0.001984   0.000125 
   5.79184   0.002100   0.000128 
   5.82209   0.002024   0.000147 
   5.85233   0.002191   0.000150 
   5.88257   0.001988   0.000137 
   5.91281   0.002194   0.000122 
   5.94305   0.002108   0.000120 
   5.97330   0.002216   0.000124 
   6.00354   0.002105   0.000135 
   6.03378   0.002060   0.000128 
   6.06402   0.002100   0.000136 
   6.09426   0.002024   0.000180 
   6.12451   0.002265   0.000189 
   6.15475   0.002207   0.000142 
   6.18499   0.002123   0.000137 
   6.21523   0.002064   0.000124 
   6.24547   0.002041   0.000122 
   6.27572   0.002129   0.000185 
   6.30596   0.002314   0.000171 
   6.33620   0.002120   0.000143 
   6.36644   0.002045   0.000151 
   6.39668   0.002171   0.000151 
   6.42693   0.002057   0.000143 
   6.45717   0.001814   0.000141 
   6.48741   0.001873   0.000143 
   6.51765   0.001785   0.000153 
   6.54789   0.001914   0.000188 
   6.57814   0.001640   0.000178 
   6.60838   0.001669   0.000187 
   6.63862   0.001559   0.000185 
   6.66886   0.001525   0.000169 
   6.69910   0.001476   0.000158 
   6.72935   0.001753   0.000166 
   6.75959   0.001681   0.000187 
   6.78983   0.001641   0.000171 
   6.82007   0.001613   0.000182 
   6.85031   0.001912   0.000197 
   6.88056   0.001855   0.000218 
   6.91080   0.001636   0.000244 
   6.94104   0.001708   0.000219 
   6.97128   0.001947   0.000210 
   7.00152   0.001736   0.000223 
   7.03177   0.001393   0.000229 
   7.06201   0.001656   0.000225 
   7.09225   0.001682   0.000238 
   7.12249   0.001437   0.000225 
   7.15273   0.001602   0.000397 
   7.18298   0.001979   0.000216 
   7.21322   0.001811   0.000244 
   7.24346   0.001902   0.000234 
   7.27370   0.001593   0.000238 
   7.30394   0.001762   0.000245 
   7.33419   0.001582   0.000251 
   7.36443   0.001597   0.000257 
   7.39467   0.001714   0.000258 
   7.42491   0.001668   0.000284 
   7.45515   0.001666   0.000282 
   7.48540   0.001484   0.000301 
   7.51564   0.001472   0.000163 
   7.57612   0.001569   0.000147 
   7.63660   0.001385   0.000173 
   7.69709   0.001618   0.000161 
   7.75757   0.001653   0.000114 
   7.81805   0.001614   0.000110 
   7.87854   0.001456   0.000112 
   7.93902   0.001410   0.000108 
   7.99951   0.001216   0.000100 
   8.05999   0.001218   0.000099 
   8.12047   0.001199   0.000098 
   8.18096   0.001287   0.000093 
   8.24144   0.001329   0.000091 
   8.30192   0.001169   0.000102 
   8.36241   0.001181   0.000098 
   8.42289   0.001212   0.000083 
   8.48337   0.001236   0.000083 
   8.54386   0.001193   0.000090 
   8.60434   0.001126   0.000112 
   8.66483   0.001105   0.000098 
   8.72531   0.001086   0.000098 
   8.78579   0.001194   0.000097 
   8.84628   0.001014   0.000091 
   8.90676   0.000871   0.000108 
