#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.003702   0.000162 
   5.24749   0.003740   0.000154 
   5.27773   0.003389   0.000159 
   5.30797   0.003628   0.000146 
   5.33821   0.003686   0.000140 
   5.36846   0.003724   0.000155 
   5.39870   0.003493   0.000141 
   5.42894   0.003508   0.000213 
   5.45918   0.003601   0.000221 
   5.48942   0.003592   0.000135 
   5.51967   0.003419   0.000170 
   5.54991   0.003375   0.000125 
   5.58015   0.003505   0.000127 
   5.61039   0.003286   0.000127 
   5.64063   0.003128   0.000128 
   5.67088   0.003183   0.000128 
   5.70112   0.003102   0.000120 
   5.73136   0.003176   0.000115 
   5.76160   0.003135   0.000112 
   5.79184   0.003192   0.000122 
   5.82209   0.003281   0.000214 
   5.85233   0.003007   0.000137 
   5.88257   0.003077   0.000169 
   5.91281   0.003129   0.000132 
   5.94305   0.003074   0.000123 
   5.97330   0.003021   0.000122 
   6.00354   0.003073   0.000127 
   6.03378   0.002957   0.000141 
   6.06402   0.002924   0.000141 
   6.09426   0.003145   0.000119 
   6.12451   0.003007   0.000127 
   6.15475   0.002990   0.000127 
   6.18499   0.002931   0.000124 
   6.21523   0.002980   0.000133 
   6.24547   0.002966   0.000128 
   6.27572   0.003054   0.000128 
   6.30596   0.002941   0.000136 
   6.33620   0.002761   0.000139 
   6.36644   0.002770   0.000149 
   6.39668   0.002922   0.000166 
   6.42693   0.002932   0.000189 
   6.45717   0.002858   0.000143 
   6.48741   0.002509   0.000171 
   6.51765   0.002625   0.000227 
   6.54789   0.002696   0.000240 
   6.57814   0.002531   0.000188 
   6.60838   0.002427   0.000179 
   6.63862   0.002342   0.000169 
   6.66886   0.002345   0.000169 
   6.69910   0.002386   0.000285 
   6.72935   0.002196   0.000159 
   6.75959   0.002224   0.000173 
   6.78983   0.002506   0.000201 
   6.82007   0.002546   0.000207 
   6.85031   0.002602   0.000365 
   6.88056   0.002521   0.000229 
   6.91080   0.002586   0.000198 
   6.94104   0.002250   0.000388 
   6.97128   0.002424   0.000245 
   7.00152   0.002431   0.000412 
   7.03177   0.002547   0.000396 
   7.06201   0.002334   0.000415 
   7.09225   0.002255   0.000240 
   7.12249   0.002443   0.000231 
   7.15273   0.002408   0.000219 
   7.18298   0.002313   0.000220 
   7.21322   0.002015   0.000242 
   7.24346   0.002042   0.000248 
   7.27370   0.002173   0.000240 
   7.30394   0.001993   0.000233 
   7.33419   0.002249   0.000237 
   7.36443   0.002230   0.000256 
   7.39467   0.002072   0.000425 
   7.42491   0.002227   0.000432 
   7.45515   0.002063   0.000298 
   7.48540   0.002293   0.000305 
   7.51564   0.001999   0.000160 
   7.57612   0.002139   0.000154 
   7.63660   0.002146   0.000144 
   7.69709   0.002040   0.000129 
   7.75757   0.001791   0.000117 
   7.81805   0.001804   0.000117 
   7.87854   0.001635   0.000104 
   7.93902   0.001561   0.000104 
   7.99951   0.001793   0.000099 
   8.05999   0.001632   0.000098 
   8.12047   0.001637   0.000099 
   8.18096   0.001496   0.000093 
   8.24144   0.001642   0.000087 
   8.30192   0.001639   0.000089 
   8.36241   0.001538   0.000091 
   8.42289   0.001499   0.000089 
   8.48337   0.001524   0.000092 
   8.54386   0.001615   0.000093 
   8.60434   0.001584   0.000100 
   8.66483   0.001509   0.000101 
   8.72531   0.001581   0.000102 
   8.78579   0.001491   0.000092 
   8.84628   0.001413   0.000101 
   8.90676   0.001503   0.000199 
   8.96724   0.001371   0.000188 
   9.02773   0.001616   0.000115 
   9.08821   0.001524   0.000111 
   9.14869   0.001337   0.000195 
   9.20918   0.001479   0.000107 
   9.26966   0.001295   0.000126 
   9.33015   0.001467   0.000124 
   9.39063   0.001444   0.000136 
   9.45111   0.001554   0.000119 
   9.51160   0.001496   0.000139 
   9.57208   0.001419   0.000120 
   9.63256   0.001458   0.000116 
   9.69305   0.001444   0.000149 
   9.75353   0.001225   0.000121 
   9.81401   0.001415   0.000119 
   9.87450   0.001555   0.000119 
   9.93498   0.001386   0.000112 
   9.99547   0.001304   0.000109 
  10.05595   0.001398   0.000108 
  10.11643   0.001343   0.000108 
  10.17692   0.001216   0.000106 
  10.23740   0.001352   0.000106 
  10.29788   0.001395   0.000110 
  10.35837   0.001215   0.000119 
  10.41885   0.001267   0.000124 
  10.47933   0.001225   0.000119 
  10.53982   0.001204   0.000122 
  10.60030   0.001273   0.000129 
  10.66079   0.001366   0.000136 
  10.72127   0.001291   0.000132 
  10.78175   0.001289   0.000136 
  10.84224   0.001418   0.000154 
  10.90272   0.001461   0.000160 
  10.96320   0.001471   0.000156 
  11.02369   0.001132   0.000157 
  11.08417   0.001097   0.000157 
  11.14465   0.001006   0.000153 
  11.20514   0.001169   0.000159 
  11.26562   0.001240   0.000159 
  11.32611   0.001128   0.000166 
  11.38659   0.001018   0.000164 
  11.44707   0.000947   0.000169 
  11.50756   0.001129   0.000172 
  11.56804   0.001084   0.000212 
  11.62852   0.000900   0.000209 
  11.68901   0.000830   0.000189 
  11.74949   0.000901   0.000184 
  11.80997   0.000787   0.000178 
  11.87046   0.000998   0.000179 
  11.93094   0.000775   0.000246 
  11.99143   0.000870   0.000178 
  12.05191   0.001055   0.000190 
  12.11239   0.000907   0.000178 
  12.17288   0.001063   0.000173 
  12.23336   0.000801   0.000179 
  12.29384   0.001147   0.000176 
  12.35433   0.001041   0.000184 
  12.41481   0.000959   0.000173 
  12.47529   0.001004   0.000170 
  12.53578   0.001088   0.000171 
  12.59626   0.000994   0.000173 
  12.65675   0.001013   0.000174 
  12.71723   0.000959   0.000177 
  12.77771   0.000956   0.000189 
  12.83820   0.000773   0.000182 
  12.89868   0.000976   0.000185 
  12.95916   0.001103   0.000201 
  13.01965   0.000828   0.000202 
  13.08013   0.000740   0.000203 
  13.14061   0.001060   0.000208 
  13.20110   0.001123   0.000213 
  13.26158   0.000697   0.000232 
  13.32206   0.000824   0.000238 
  13.38255   0.000728   0.000238 
  13.44303   0.000863   0.000250 
  13.50352   0.001013   0.000241 
  13.56400   0.000976   0.000257 
  13.62448   0.000868   0.000264 
  13.68497   0.000690   0.000264 
  13.74545   0.000620   0.000262 
  13.80593   0.000954   0.000267 
  13.86642   0.001019   0.000264 
  13.92690   0.001021   0.000272 
  13.98738   0.001076   0.000276 
  14.04787   0.000566   0.000279 
  14.10835   0.000547   0.000285 
  14.16884   0.000716   0.000294 
