#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000555   0.000179 
   5.24749   0.000346   0.000138 
   5.27773   0.000460   0.000119 
   5.30797   0.000361   0.000098 
   5.33821   0.000824   0.000117 
   5.36846   0.000749   0.000098 
   5.39870   0.000777   0.000108 
   5.42894   0.000455   0.000095 
   5.45918   0.000354   0.000084 
   5.48942   0.000334   0.000168 
   5.51967   0.000363   0.000103 
   5.54991   0.000377   0.000105 
   5.58015   0.000464   0.000109 
   5.61039   0.000603   0.000124 
   5.64063   0.000556   0.000082 
   5.67088   0.000570   0.000090 
   5.70112   0.000300   0.000144 
   5.73136   0.000189   0.000128 
   5.76160   0.000301   0.000170 
   5.79184   0.000519   0.000116 
   5.82209   0.000533   0.000087 
   5.85233   0.000451   0.000095 
   5.88257   0.000302   0.000090 
   5.91281   0.000493   0.000084 
   5.94305   0.000351   0.000079 
   5.97330   0.000236   0.000077 
   6.00354   0.000236   0.000086 
   6.03378   0.000212   0.000087 
   6.06402   0.000495   0.000089 
   6.09426   0.000298   0.000092 
   6.12451   0.000358   0.000084 
   6.15475   0.000476   0.000095 
   6.18499   0.000499   0.000090 
   6.21523   0.000480   0.000083 
   6.24547   0.000567   0.000084 
   6.27572   0.000472   0.000090 
   6.30596   0.000543   0.000106 
   6.33620   0.000378   0.000125 
   6.36644   0.000516   0.000121 
   6.39668   0.000524   0.000184 
   6.42693   0.000616   0.000094 
   6.45717   0.000602   0.000099 
   6.48741   0.000531   0.000099 
   6.51765   0.000620   0.000110 
   6.54789   0.000512   0.000110 
   6.57814   0.000519   0.000142 
   6.60838   0.000351   0.000232 
   6.63862   0.000400   0.000110 
   6.66886   0.000474   0.000102 
   6.69910   0.000486   0.000102 
   6.72935   0.000534   0.000101 
   6.75959   0.000216   0.000107 
   6.78983   0.000138   0.000121 
   6.82007   0.000519   0.000120 
   6.85031   0.000500   0.000110 
   6.88056   0.000167   0.000117 
   6.91080   0.000215   0.000149 
   6.94104   0.000144   0.000160 
   6.97128   0.000460   0.000145 
   7.00152   0.000411   0.000133 
   7.03177   0.000312   0.000150 
   7.06201   0.000178   0.000145 
   7.09225   0.000264   0.000133 
   7.12249   0.000227   0.000117 
   7.15273   0.000540   0.000108 
   7.18298   0.000578   0.000116 
   7.21322   0.000440   0.000135 
   7.24346   0.000177   0.000161 
   7.27370   0.000345   0.000140 
   7.30394   0.000487   0.000133 
   7.33419   0.000532   0.000137 
   7.36443   0.000532   0.000124 
   7.39467   0.000613   0.000117 
   7.42491   0.000578   0.000131 
   7.45515   0.000731   0.000144 
   7.48540   0.000562   0.000144 
   7.51564   0.000139   0.000127 
   7.57612   0.000331   0.000112 
   7.63660   0.000389   0.000134 
   7.69709   0.000212   0.000137 
   7.75757   0.000309   0.000083 
   7.81805   0.000359   0.000083 
   7.87854   0.000159   0.000079 
   7.93902   0.000138   0.000083 
   7.99951   0.000302   0.000074 
   8.05999   0.000233   0.000072 
   8.12047   0.000262   0.000073 
   8.18096   0.000376   0.000072 
   8.24144   0.000301   0.000072 
   8.30192   0.000485   0.000071 
   8.36241   0.000366   0.000069 
