#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001529   0.000131 
   5.24749   0.001564   0.000157 
   5.27773   0.001536   0.000112 
   5.30797   0.001689   0.000149 
   5.33821   0.001676   0.000121 
   5.36846   0.001563   0.000104 
   5.39870   0.001601   0.000110 
   5.42894   0.001672   0.000089 
   5.45918   0.001687   0.000094 
   5.48942   0.001606   0.000140 
   5.51967   0.001561   0.000194 
   5.54991   0.001672   0.000208 
   5.58015   0.001399   0.000206 
   5.61039   0.001317   0.000088 
   5.64063   0.001492   0.000164 
   5.67088   0.001640   0.000132 
   5.70112   0.001393   0.000086 
   5.73136   0.001582   0.000145 
   5.76160   0.001484   0.000117 
   5.79184   0.001602   0.000088 
   5.82209   0.001371   0.000101 
   5.85233   0.001428   0.000119 
   5.88257   0.001502   0.000089 
   5.91281   0.001682   0.000090 
   5.94305   0.001894   0.000090 
   5.97330   0.001551   0.000084 
   6.00354   0.001530   0.000089 
   6.03378   0.001440   0.000099 
   6.06402   0.001594   0.000091 
   6.09426   0.001918   0.000122 
   6.12451   0.001821   0.000084 
   6.15475   0.001791   0.000201 
   6.18499   0.001751   0.000216 
   6.21523   0.001511   0.000122 
   6.24547   0.001403   0.000155 
   6.27572   0.001537   0.000138 
   6.30596   0.001536   0.000110 
   6.33620   0.001654   0.000114 
   6.36644   0.001340   0.000155 
   6.39668   0.001316   0.000090 
   6.42693   0.001113   0.000100 
   6.45717   0.000985   0.000103 
   6.48741   0.001178   0.000108 
   6.51765   0.001088   0.000112 
   6.54789   0.001351   0.000108 
   6.57814   0.001270   0.000106 
   6.60838   0.000960   0.000105 
   6.63862   0.000990   0.000104 
   6.66886   0.001020   0.000105 
   6.69910   0.001032   0.000110 
   6.72935   0.001323   0.000121 
   6.75959   0.001463   0.000109 
   6.78983   0.001247   0.000136 
   6.82007   0.001419   0.000132 
   6.85031   0.001190   0.000116 
   6.88056   0.001129   0.000128 
   6.91080   0.001010   0.000156 
   6.94104   0.000862   0.000134 
   6.97128   0.001108   0.000127 
   7.00152   0.001289   0.000137 
   7.03177   0.001073   0.000145 
   7.06201   0.000727   0.000150 
   7.09225   0.000789   0.000151 
   7.12249   0.000770   0.000138 
   7.15273   0.000947   0.000522 
   7.18298   0.001364   0.000360 
   7.21322   0.001320   0.000214 
   7.24346   0.000847   0.000146 
   7.27370   0.001215   0.000145 
   7.30394   0.000798   0.000131 
   7.33419   0.000749   0.000136 
   7.36443   0.001013   0.000140 
   7.39467   0.000962   0.000127 
   7.42491   0.000743   0.000194 
   7.45515   0.000942   0.000201 
   7.48540   0.000929   0.000194 
   7.51564   0.000747   0.000185 
   7.57612   0.000938   0.000112 
   7.63660   0.000970   0.000095 
   7.69709   0.000821   0.000097 
   7.75757   0.000841   0.000090 
   7.81805   0.000758   0.000084 
   7.87854   0.000900   0.000090 
   7.93902   0.001032   0.000075 
   7.99951   0.001024   0.000156 
   8.05999   0.001029   0.000092 
   8.12047   0.000949   0.000076 
   8.18096   0.000808   0.000075 
   8.24144   0.000730   0.000070 
   8.30192   0.000805   0.000100 
   8.36241   0.000925   0.000110 
   8.42289   0.000954   0.000064 
   8.48337   0.000840   0.000071 
   8.54386   0.000886   0.000067 
