#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001272   0.000137 
   5.24749   0.001370   0.000123 
   5.27773   0.001263   0.000140 
   5.30797   0.001177   0.000114 
   5.33821   0.001276   0.000110 
   5.36846   0.001157   0.000108 
   5.39870   0.001278   0.000114 
   5.42894   0.001159   0.000108 
   5.45918   0.001119   0.000103 
   5.48942   0.001253   0.000098 
   5.51967   0.001187   0.000095 
   5.54991   0.001077   0.000101 
   5.58015   0.001106   0.000095 
   5.61039   0.001188   0.000098 
   5.64063   0.001007   0.000099 
   5.67088   0.000849   0.000094 
   5.70112   0.000911   0.000095 
   5.73136   0.000785   0.000092 
   5.76160   0.000802   0.000104 
   5.79184   0.001041   0.000098 
   5.82209   0.001094   0.000102 
   5.85233   0.000740   0.000110 
   5.88257   0.001053   0.000109 
   5.91281   0.001036   0.000106 
   5.94305   0.000970   0.000108 
   5.97330   0.000916   0.000108 
   6.00354   0.000985   0.000108 
   6.03378   0.001123   0.000108 
   6.06402   0.001236   0.000108 
   6.09426   0.001001   0.000105 
   6.12451   0.001100   0.000105 
   6.15475   0.000986   0.000108 
   6.18499   0.000907   0.000108 
   6.21523   0.001039   0.000110 
   6.24547   0.000984   0.000109 
   6.27572   0.001002   0.000112 
   6.30596   0.000975   0.000117 
   6.33620   0.001105   0.000120 
   6.36644   0.001155   0.000128 
   6.39668   0.001038   0.000128 
   6.42693   0.000904   0.000127 
   6.45717   0.000964   0.000135 
   6.48741   0.000924   0.000128 
   6.51765   0.000913   0.000145 
   6.54789   0.000862   0.000155 
   6.57814   0.000668   0.000164 
   6.60838   0.000842   0.000157 
   6.63862   0.000567   0.000147 
   6.66886   0.000612   0.000148 
   6.69910   0.000884   0.000139 
   6.72935   0.000978   0.000142 
   6.75959   0.000943   0.000142 
   6.78983   0.000806   0.000152 
   6.82007   0.000598   0.000151 
   6.85031   0.000851   0.000161 
   6.88056   0.000750   0.000164 
   6.91080   0.000849   0.000159 
   6.94104   0.000537   0.000168 
   6.97128   0.000518   0.000177 
   7.00152   0.000803   0.000184 
   7.03177   0.000864   0.000187 
   7.06201   0.000607   0.000195 
   7.09225   0.000788   0.000191 
   7.12249   0.000764   0.000177 
   7.15273   0.001082   0.000183 
   7.18298   0.000781   0.000173 
   7.21322   0.001242   0.000186 
   7.24346   0.000556   0.000197 
   7.27370   0.001091   0.000205 
   7.30394   0.001086   0.000206 
   7.33419   0.000873   0.000210 
   7.36443   0.000766   0.000207 
   7.39467   0.000577   0.000212 
   7.42491   0.000728   0.000205 
   7.45515   0.000862   0.000213 
   7.48540   0.000636   0.000231 
   7.51564   0.000495   0.000081 
   7.57612   0.000560   0.000073 
   7.63660   0.000668   0.000068 
   7.69709   0.000716   0.000063 
   7.75757   0.000608   0.000058 
   7.81805   0.000666   0.000054 
   7.87854   0.000553   0.000052 
   7.93902   0.000642   0.000053 
   7.99951   0.000568   0.000049 
   8.05999   0.000505   0.000047 
   8.12047   0.000653   0.000045 
   8.18096   0.000589   0.000046 
   8.24144   0.000497   0.000046 
   8.30192   0.000567   0.000046 
   8.36241   0.000545   0.000046 
   8.42289   0.000647   0.000048 
   8.48337   0.000618   0.000044 
   8.54386   0.000620   0.000047 
   8.60434   0.000654   0.000050 
   8.66483   0.000698   0.000050 
   8.72531   0.000652   0.000049 
   8.78579   0.000539   0.000050 
   8.84628   0.000562   0.000051 
   8.90676   0.000558   0.000053 
   8.96724   0.000632   0.000055 
   9.02773   0.000752   0.000055 
   9.08821   0.000555   0.000056 
   9.14869   0.000620   0.000057 
   9.20918   0.000545   0.000057 
   9.26966   0.000523   0.000058 
   9.33015   0.000580   0.000058 
   9.39063   0.000445   0.000060 
   9.45111   0.000503   0.000059 
   9.51160   0.000494   0.000060 
   9.57208   0.000537   0.000058 
   9.63256   0.000534   0.000058 
   9.69305   0.000628   0.000060 
   9.75353   0.000608   0.000062 
   9.81401   0.000692   0.000059 
   9.87450   0.000716   0.000058 
   9.93498   0.000521   0.000060 
   9.99547   0.000418   0.000059 
  10.05595   0.000343   0.000056 
  10.11643   0.000507   0.000055 
  10.17692   0.000500   0.000054 
  10.23740   0.000556   0.000054 
  10.29788   0.000610   0.000055 
  10.35837   0.000492   0.000056 
  10.41885   0.000420   0.000057 
  10.47933   0.000425   0.000058 
  10.53982   0.000323   0.000058 
  10.60030   0.000412   0.000058 
  10.66079   0.000529   0.000059 
  10.72127   0.000478   0.000060 
  10.78175   0.000427   0.000062 
  10.84224   0.000458   0.000064 
  10.90272   0.000550   0.000066 
  10.96320   0.000454   0.000068 
  11.02369   0.000354   0.000071 
  11.08417   0.000273   0.000073 
  11.14465   0.000343   0.000074 
  11.20514   0.000523   0.000075 
  11.26562   0.000339   0.000078 
  11.32611   0.000500   0.000077 
  11.38659   0.000318   0.000077 
  11.44707   0.000279   0.000079 
  11.50756   0.000436   0.000082 
  11.56804   0.000435   0.000083 
  11.62852   0.000528   0.000084 
  11.68901   0.000544   0.000084 
  11.74949   0.000413   0.000084 
  11.80997   0.000347   0.000086 
  11.87046   0.000441   0.000086 
  11.93094   0.000411   0.000087 
  11.99143   0.000429   0.000088 
  12.05191   0.000388   0.000091 
  12.11239   0.000464   0.000092 
  12.17288   0.000431   0.000091 
  12.23336   0.000282   0.000090 
  12.29384   0.000499   0.000088 
  12.35433   0.000260   0.000090 
  12.41481   0.000280   0.000089 
  12.47529   0.000202   0.000088 
  12.53578   0.000304   0.000086 
  12.59626   0.000262   0.000085 
  12.65675   0.000255   0.000085 
  12.71723   0.000499   0.000085 
  12.77771   0.000400   0.000085 
  12.83820   0.000425   0.000087 
  12.89868   0.000458   0.000088 
  12.95916   0.000119   0.000090 
  13.01965   0.000177   0.000092 
  13.08013   0.000356   0.000095 
  13.14061   0.000335   0.000098 
  13.20110   0.000287   0.000102 
  13.26158   0.000382   0.000105 
  13.32206   0.000312   0.000106 
  13.38255   0.000348   0.000109 
  13.44303   0.000255   0.000112 
  13.50352   0.000167   0.000114 
  13.56400   0.000403   0.000115 
  13.62448   0.000390   0.000117 
  13.68497   0.000171   0.000120 
  13.74545   0.000164   0.000121 
  13.80593   0.000332   0.000124 
  13.86642   0.000134   0.000125 
  13.92690   0.000442   0.000128 
  13.98738   0.000377   0.000132 
  14.04787   0.000349   0.000138 
  14.10835   0.000218   0.000141 
  14.16884   0.000538   0.000143 
