#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.007110   0.000175 
   5.24749   0.006668   0.000169 
   5.27773   0.006852   0.000166 
   5.30797   0.006726   0.000154 
   5.33821   0.006893   0.000162 
   5.36846   0.006955   0.000147 
   5.39870   0.006421   0.000151 
   5.42894   0.006801   0.000147 
   5.45918   0.006801   0.000137 
   5.48942   0.006731   0.000147 
   5.51967   0.006349   0.000136 
   5.54991   0.006353   0.000156 
   5.58015   0.006450   0.000229 
   5.61039   0.006555   0.000138 
   5.64063   0.006423   0.000127 
   5.67088   0.006375   0.000125 
   5.70112   0.006109   0.000126 
   5.73136   0.005872   0.000127 
   5.76160   0.006169   0.000137 
   5.79184   0.006179   0.000153 
   5.82209   0.006100   0.000144 
   5.85233   0.006064   0.000131 
   5.88257   0.005971   0.000129 
   5.91281   0.005947   0.000133 
   5.94305   0.006227   0.000164 
   5.97330   0.006190   0.000142 
   6.00354   0.006159   0.000151 
   6.03378   0.005971   0.000154 
   6.06402   0.006069   0.000180 
   6.09426   0.006172   0.000163 
   6.12451   0.006150   0.000166 
   6.15475   0.005955   0.000170 
   6.18499   0.006114   0.000159 
   6.21523   0.006320   0.000175 
   6.24547   0.006122   0.000150 
   6.27572   0.006133   0.000149 
   6.30596   0.006271   0.000147 
   6.33620   0.006137   0.000167 
   6.36644   0.006253   0.000169 
   6.39668   0.006035   0.000160 
   6.42693   0.005803   0.000175 
   6.45717   0.005136   0.000162 
   6.48741   0.005167   0.000192 
   6.51765   0.005059   0.000188 
   6.54789   0.004816   0.000184 
   6.57814   0.004800   0.000180 
   6.60838   0.005018   0.000188 
   6.63862   0.005006   0.000179 
   6.66886   0.005213   0.000172 
   6.69910   0.005034   0.000161 
   6.72935   0.004929   0.000164 
   6.75959   0.004672   0.000253 
   6.78983   0.004750   0.000196 
   6.82007   0.004639   0.000178 
   6.85031   0.004537   0.000191 
   6.88056   0.005101   0.000192 
   6.91080   0.004789   0.000253 
   6.94104   0.004755   0.000213 
   6.97128   0.004654   0.000221 
   7.00152   0.004952   0.000221 
   7.03177   0.004882   0.000221 
   7.06201   0.004390   0.000226 
   7.09225   0.004928   0.000213 
   7.12249   0.004622   0.000204 
   7.15273   0.004873   0.000198 
   7.18298   0.004989   0.000272 
   7.21322   0.004845   0.000219 
   7.24346   0.004647   0.000221 
   7.27370   0.004262   0.000225 
   7.30394   0.004571   0.000241 
   7.33419   0.004738   0.000275 
   7.36443   0.004450   0.000215 
   7.39467   0.004038   0.000231 
   7.42491   0.004428   0.000255 
   7.45515   0.004564   0.000245 
   7.48540   0.004712   0.000254 
   7.51564   0.004767   0.000166 
   7.57612   0.004416   0.000159 
   7.63660   0.004336   0.000141 
   7.69709   0.004396   0.000128 
   7.75757   0.004161   0.000119 
   7.81805   0.004377   0.000114 
   7.87854   0.004122   0.000109 
   7.93902   0.004040   0.000107 
   7.99951   0.004090   0.000105 
   8.05999   0.003951   0.000106 
   8.12047   0.003810   0.000108 
   8.18096   0.003667   0.000098 
   8.24144   0.003699   0.000095 
   8.30192   0.003520   0.000102 
   8.36241   0.003236   0.000134 
   8.42289   0.003418   0.000094 
   8.48337   0.003347   0.000095 
   8.54386   0.003224   0.000106 
   8.60434   0.002994   0.000107 
   8.66483   0.003185   0.000104 
   8.72531   0.002880   0.000101 
   8.78579   0.002958   0.000097 
   8.84628   0.002847   0.000101 
   8.90676   0.002813   0.000106 
   8.96724   0.002747   0.000114 
   9.02773   0.002684   0.000109 
   9.08821   0.002785   0.000107 
   9.14869   0.002733   0.000116 
   9.20918   0.002721   0.000107 
   9.26966   0.002690   0.000129 
   9.33015   0.002675   0.000112 
   9.39063   0.002570   0.000115 
   9.45111   0.002745   0.000109 
   9.51160   0.002747   0.000114 
   9.57208   0.002747   0.000115 
   9.63256   0.002733   0.000145 
   9.69305   0.002633   0.000112 
   9.75353   0.002611   0.000124 
   9.81401   0.002511   0.000129 
   9.87450   0.002447   0.000118 
   9.93498   0.002446   0.000111 
   9.99547   0.002443   0.000141 
  10.05595   0.002435   0.000108 
  10.11643   0.002382   0.000105 
  10.17692   0.002332   0.000106 
  10.23740   0.002401   0.000104 
  10.29788   0.002342   0.000110 
  10.35837   0.002257   0.000109 
  10.41885   0.002341   0.000111 
  10.47933   0.002394   0.000110 
  10.53982   0.002273   0.000111 
  10.60030   0.002266   0.000116 
  10.66079   0.002329   0.000119 
  10.72127   0.002331   0.000118 
  10.78175   0.002377   0.000126 
  10.84224   0.002421   0.000135 
  10.90272   0.002166   0.000132 
  10.96320   0.002135   0.000135 
  11.02369   0.002222   0.000142 
  11.08417   0.001946   0.000154 
  11.14465   0.002064   0.000142 
  11.20514   0.002020   0.000146 
  11.26562   0.002039   0.000151 
  11.32611   0.002122   0.000152 
  11.38659   0.001808   0.000160 
  11.44707   0.001822   0.000149 
  11.50756   0.001743   0.000156 
  11.56804   0.001856   0.000159 
  11.62852   0.001863   0.000167 
  11.68901   0.001937   0.000162 
  11.74949   0.001871   0.000166 
  11.80997   0.001863   0.000166 
  11.87046   0.001909   0.000163 
  11.93094   0.001899   0.000159 
  11.99143   0.001829   0.000160 
  12.05191   0.001972   0.000164 
  12.11239   0.001841   0.000167 
  12.17288   0.001988   0.000164 
  12.23336   0.001767   0.000234 
  12.29384   0.001726   0.000171 
  12.35433   0.001794   0.000160 
  12.41481   0.001955   0.000155 
  12.47529   0.001997   0.000158 
  12.53578   0.001834   0.000159 
  12.59626   0.001725   0.000156 
  12.65675   0.001714   0.000158 
  12.71723   0.001803   0.000158 
  12.77771   0.001866   0.000171 
  12.83820   0.001843   0.000178 
  12.89868   0.001879   0.000184 
  12.95916   0.001906   0.000181 
  13.01965   0.001972   0.000177 
  13.08013   0.001839   0.000184 
  13.14061   0.001569   0.000190 
  13.20110   0.001646   0.000207 
  13.26158   0.001781   0.000215 
  13.32206   0.001563   0.000221 
  13.38255   0.001724   0.000212 
  13.44303   0.001777   0.000228 
  13.50352   0.002060   0.000215 
  13.56400   0.001667   0.000224 
  13.62448   0.001670   0.000230 
  13.68497   0.001898   0.000231 
  13.74545   0.001525   0.000243 
  13.80593   0.001724   0.000239 
  13.86642   0.001969   0.000247 
  13.92690   0.001754   0.000303 
  13.98738   0.002068   0.000247 
  14.04787   0.001978   0.000257 
  14.10835   0.002080   0.000258 
  14.16884   0.002198   0.000264 
