#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   1.337824   0.008678 
   5.24749   1.388208   0.009383 
   5.27773   1.348976   0.009320 
   5.30797   1.318553   0.008784 
   5.33821   1.321902   0.008577 
   5.36846   1.340422   0.008689 
   5.39870   1.327650   0.008747 
   5.42894   1.274580   0.008510 
   5.45918   1.259799   0.008227 
   5.48942   1.260982   0.008028 
   5.51967   1.278470   0.008077 
   5.54991   1.271668   0.008153 
   5.58015   1.249003   0.008142 
   5.61039   1.238756   0.008009 
   5.64063   1.218882   0.007679 
   5.67088   1.211655   0.007350 
   5.70112   1.206278   0.007154 
   5.73136   1.204441   0.007121 
   5.76160   1.214600   0.007208 
   5.79184   1.206323   0.007251 
   5.82209   1.215551   0.007290 
   5.85233   1.194270   0.007197 
   5.88257   1.192396   0.007214 
   5.91281   1.201273   0.007307 
   5.94305   1.193210   0.007379 
   5.97330   1.182368   0.007404 
   6.00354   1.173800   0.007437 
   6.03378   1.166672   0.007487 
   6.06402   1.161226   0.007538 
   6.09426   1.169211   0.007607 
   6.12451   1.166158   0.007643 
   6.15475   1.165739   0.007731 
   6.18499   1.153910   0.007712 
   6.21523   1.148022   0.007802 
   6.24547   1.143514   0.007914 
   6.27572   1.134993   0.008075 
   6.30596   1.138309   0.008273 
   6.33620   1.127191   0.008356 
   6.36644   1.101857   0.008295 
   6.39668   1.077287   0.008067 
   6.42693   1.045695   0.007736 
   6.45717   1.015977   0.007530 
   6.48741   0.990166   0.007520 
   6.51765   0.983924   0.007755 
   6.54789   0.957836   0.007988 
   6.57814   0.937246   0.008209 
   6.60838   0.912287   0.008255 
   6.63862   0.875710   0.007997 
   6.66886   0.873258   0.007843 
   6.69910   0.877168   0.007817 
   6.72935   0.885852   0.007962 
   6.75959   0.882152   0.008211 
   6.78983   0.861785   0.008422 
   6.82007   0.847074   0.008544 
   6.85031   0.844843   0.008595 
   6.88056   0.831297   0.008448 
   6.91080   0.835967   0.008462 
   6.94104   0.830175   0.008550 
   6.97128   0.833220   0.008643 
   7.00152   0.824746   0.008715 
   7.03177   0.806642   0.008668 
   7.06201   0.790088   0.008484 
   7.09225   0.786656   0.008218 
   7.12249   0.784163   0.008524 
   7.15273   0.782757   0.007958 
   7.18298   0.795603   0.007958 
   7.21322   0.790849   0.008183 
   7.24346   0.785984   0.008524 
   7.27370   0.785199   0.008812 
   7.30394   0.780235   0.009008 
   7.33419   0.758748   0.008977 
   7.36443   0.744761   0.009009 
   7.39467   0.737194   0.009041 
   7.42491   0.742150   0.009248 
   7.45515   0.738356   0.009557 
   7.48540   0.731905   0.009930 
   7.51564   0.691715   0.005944 
   7.57612   0.660202   0.005969 
   7.63660   0.645963   0.005661 
   7.69709   0.625647   0.005313 
   7.75757   0.621017   0.005034 
   7.81805   0.616784   0.004922 
   7.87854   0.598663   0.004895 
   7.93902   0.577199   0.004790 
   7.99951   0.564784   0.004616 
   8.05999   0.560978   0.004491 
   8.12047   0.555235   0.004454 
   8.18096   0.551154   0.004469 
   8.24144   0.538932   0.004450 
   8.30192   0.528809   0.004399 
   8.36241   0.515247   0.004327 
   8.42289   0.513317   0.004313 
   8.48337   0.520623   0.004397 
   8.54386   0.512748   0.004480 
   8.60434   0.506582   0.004476 
   8.66483   0.500547   0.004380 
   8.72531   0.488122   0.004247 
   8.78579   0.488666   0.004391 
   8.84628   0.485313   0.004078 
   8.90676   0.484094   0.004107 
   8.96724   0.480609   0.004179 
   9.02773   0.473199   0.004172 
   9.08821   0.469223   0.004156 
   9.14869   0.471860   0.004150 
   9.20918   0.468963   0.004147 
