#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.069788   0.001524 
   5.24749   0.069738   0.001438 
   5.27773   0.067880   0.002651 
   5.30797   0.071005   0.001490 
   5.33821   0.069161   0.001386 
   5.36846   0.070122   0.001323 
   5.39870   0.069179   0.001341 
   5.42894   0.068598   0.001315 
   5.45918   0.069115   0.001220 
   5.48942   0.069470   0.001164 
   5.51967   0.068108   0.001218 
   5.54991   0.066256   0.001199 
   5.58015   0.065787   0.001165 
   5.61039   0.064765   0.001219 
   5.64063   0.065716   0.001167 
   5.67088   0.063581   0.001160 
   5.70112   0.061391   0.001124 
   5.73136   0.061446   0.001205 
   5.76160   0.061166   0.001161 
   5.79184   0.062749   0.001196 
   5.82209   0.062708   0.001192 
   5.85233   0.061666   0.001175 
   5.88257   0.059802   0.001228 
   5.91281   0.060738   0.001176 
   5.94305   0.060444   0.001186 
   5.97330   0.060104   0.001196 
   6.00354   0.061223   0.001190 
   6.03378   0.060087   0.001204 
   6.06402   0.061191   0.001212 
   6.09426   0.061475   0.001153 
   6.12451   0.062452   0.001130 
   6.15475   0.062954   0.001163 
   6.18499   0.062580   0.001129 
   6.21523   0.062408   0.001134 
   6.24547   0.060116   0.001165 
   6.27572   0.061736   0.001161 
   6.30596   0.059771   0.001203 
   6.33620   0.058623   0.001326 
   6.36644   0.058660   0.001308 
   6.39668   0.058285   0.001322 
   6.42693   0.056061   0.001269 
   6.45717   0.052307   0.001266 
   6.48741   0.051469   0.001350 
   6.51765   0.049254   0.001375 
   6.54789   0.046382   0.001382 
   6.57814   0.047363   0.001404 
   6.60838   0.046429   0.001446 
   6.63862   0.046947   0.001410 
   6.66886   0.046433   0.001309 
   6.69910   0.047320   0.001319 
   6.72935   0.046839   0.001314 
   6.75959   0.044642   0.001394 
   6.78983   0.044204   0.001396 
   6.82007   0.045390   0.001490 
   6.85031   0.043092   0.001478 
   6.88056   0.042206   0.001477 
   6.91080   0.045369   0.001552 
   6.94104   0.045656   0.001592 
   6.97128   0.043516   0.001642 
   7.00152   0.041687   0.001749 
   7.03177   0.041034   0.001726 
   7.06201   0.042569   0.001718 
   7.09225   0.041743   0.001743 
   7.12249   0.042003   0.001662 
   7.15273   0.042155   0.001604 
   7.18298   0.040532   0.001531 
   7.21322   0.040773   0.001645 
   7.24346   0.041267   0.001674 
   7.27370   0.040425   0.001737 
   7.30394   0.042954   0.001755 
   7.33419   0.041709   0.001812 
   7.36443   0.041005   0.001770 
   7.39467   0.039787   0.001760 
   7.42491   0.040600   0.001775 
   7.45515   0.040408   0.001858 
   7.48540   0.041362   0.001968 
   7.51564   0.039816   0.001236 
   7.57612   0.039203   0.001178 
   7.63660   0.038654   0.001091 
   7.69709   0.039164   0.001058 
   7.75757   0.039229   0.001560 
   7.81805   0.036868   0.000978 
   7.87854   0.034685   0.000920 
   7.93902   0.034818   0.000876 
   7.99951   0.035564   0.000842 
   8.05999   0.033634   0.000790 
   8.12047   0.033713   0.000818 
   8.18096   0.034743   0.000811 
   8.24144   0.033970   0.000814 
   8.30192   0.031854   0.000767 
   8.36241   0.031722   0.000752 
   8.42289   0.032719   0.000730 
   8.48337   0.032168   0.000738 
   8.54386   0.032293   0.000762 
   8.60434   0.032462   0.000781 
   8.66483   0.030972   0.000780 
   8.72531   0.030981   0.000766 
   8.78579   0.030021   0.000746 
   8.84628   0.030451   0.000750 
   8.90676   0.030780   0.000800 
   8.96724   0.031591   0.000767 
   9.02773   0.030552   0.000777 
   9.08821   0.030185   0.000759 
   9.14869   0.029706   0.000749 
   9.20918   0.030478   0.000738 
   9.26966   0.031382   0.000794 
   9.33015   0.028992   0.000778 
   9.39063   0.028686   0.000779 
   9.45111   0.029066   0.000781 
   9.51160   0.029952   0.000810 
   9.57208   0.028241   0.000742 
   9.63256   0.028221   0.000729 
   9.69305   0.029081   0.000736 
   9.75353   0.028449   0.000929 
   9.81401   0.027130   0.001302 
   9.87450   0.026977   0.000882 
   9.93498   0.027693   0.000928 
   9.99547   0.026976   0.000872 
  10.05595   0.026128   0.000713 
  10.11643   0.026449   0.000638 
  10.17692   0.025115   0.000619 
  10.23740   0.025292   0.000632 
  10.29788   0.024606   0.000639 
  10.35837   0.023685   0.000623 
  10.41885   0.022848   0.000644 
  10.47933   0.024231   0.000674 
  10.53982   0.024871   0.000674 
  10.60030   0.024408   0.000682 
  10.66079   0.023401   0.000691 
  10.72127   0.022250   0.000748 
  10.78175   0.022590   0.000734 
  10.84224   0.023663   0.000766 
  10.90272   0.022915   0.000761 
  10.96320   0.021578   0.000767 
  11.02369   0.021406   0.000819 
  11.08417   0.020691   0.000857 
  11.14465   0.022046   0.000869 
  11.20514   0.020873   0.000914 
  11.26562   0.020932   0.000949 
  11.32611   0.019893   0.000906 
  11.38659   0.019913   0.000908 
  11.44707   0.019653   0.000906 
  11.50756   0.020331   0.000906 
  11.56804   0.019845   0.000917 
  11.62852   0.019664   0.000891 
  11.68901   0.018679   0.000908 
  11.74949   0.017478   0.000908 
  11.80997   0.018031   0.000911 
  11.87046   0.017996   0.000942 
  11.93094   0.018550   0.000906 
  11.99143   0.018070   0.000910 
  12.05191   0.016504   0.000946 
  12.11239   0.016382   0.001043 
  12.17288   0.017103   0.000920 
  12.23336   0.016464   0.000888 
  12.29384   0.016557   0.000894 
  12.35433   0.016020   0.000892 
  12.41481   0.016095   0.000894 
  12.47529   0.017069   0.000977 
  12.53578   0.016764   0.000961 
  12.59626   0.016139   0.000884 
  12.65675   0.015982   0.000872 
  12.71723   0.016831   0.000903 
  12.77771   0.016516   0.000887 
  12.83820   0.015144   0.000905 
  12.89868   0.015465   0.000918 
  12.95916   0.015363   0.000935 
  13.01965   0.015391   0.000964 
  13.08013   0.014617   0.000988 
  13.14061   0.014893   0.000986 
  13.20110   0.013352   0.001091 
  13.26158   0.013702   0.001041 
  13.32206   0.014813   0.001125 
  13.38255   0.013936   0.001102 
  13.44303   0.014608   0.001160 
  13.50352   0.015269   0.001175 
  13.56400   0.012539   0.001175 
  13.62448   0.014018   0.001204 
  13.68497   0.014803   0.001281 
  13.74545   0.013158   0.001293 
  13.80593   0.013864   0.001283 
  13.86642   0.014641   0.001308 
  13.92690   0.015202   0.001311 
  13.98738   0.013221   0.001349 
  14.04787   0.012659   0.001355 
  14.15403   0.012462   0.000495 
  14.23871   0.012580   0.000512 
  14.32338   0.013183   0.000421 
  14.40806   0.013338   0.000414 
  14.49274   0.012961   0.000408 
  14.57741   0.012511   0.000412 
  14.66209   0.012791   0.000437 
  14.74677   0.011744   0.000512 
  14.83145   0.012526   0.000504 
  14.91612   0.011210   0.000589 
  15.00080   0.011159   0.000472 
  15.08548   0.010756   0.000484 
  15.17015   0.011265   0.000470 
  15.25483   0.011220   0.000447 
  15.33951   0.010617   0.000414 
  15.42418   0.009937   0.000381 
  15.50886   0.009536   0.000393 
  15.59354   0.010016   0.000420 
  15.67821   0.010429   0.000412 
  15.76289   0.010338   0.000403 
  15.84757   0.010043   0.000451 
  15.93224   0.010414   0.000511 
  16.01692   0.009878   0.000611 
  16.10160   0.010647   0.000581 
  16.18628   0.010060   0.000596 
  16.27095   0.009668   0.000601 
  16.35563   0.008707   0.000614 
  16.44031   0.009889   0.000590 
  16.52498   0.009872   0.000528 
  16.60966   0.008995   0.000498 
  16.69434   0.008370   0.000527 
  16.77901   0.009448   0.000515 
  16.86369   0.008935   0.000542 
  16.94837   0.008092   0.000569 
  17.03304   0.007525   0.000581 
  17.11772   0.008012   0.000609 
  17.20240   0.008794   0.000615 
  17.28707   0.008658   0.000630 
  17.37175   0.008591   0.000659 
  17.45643   0.008445   0.000597 
  17.54111   0.007920   0.000572 
  17.62578   0.007001   0.000544 
  17.71046   0.007262   0.000526 
  17.79514   0.007795   0.000544 
