#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000713   0.000147 
   5.24749   0.000755   0.000142 
   5.27773   0.000802   0.000144 
   5.30797   0.000846   0.000140 
   5.33821   0.000771   0.000133 
   5.36846   0.000898   0.000137 
   5.39870   0.000755   0.000135 
   5.42894   0.000813   0.000135 
   5.45918   0.000832   0.000121 
   5.48942   0.000804   0.000116 
   5.51967   0.000660   0.000124 
   5.54991   0.000683   0.000119 
   5.58015   0.000652   0.000140 
   5.61039   0.000634   0.000135 
   5.64063   0.000869   0.000119 
   5.67088   0.000659   0.000124 
   5.70112   0.000583   0.000123 
   5.73136   0.000671   0.000147 
   5.76160   0.000720   0.000156 
   5.79184   0.000900   0.000142 
   5.82209   0.000898   0.000131 
   5.85233   0.000664   0.000116 
   5.88257   0.000713   0.000117 
   5.91281   0.000743   0.000116 
   5.94305   0.000601   0.000116 
   5.97330   0.000690   0.000117 
   6.00354   0.000685   0.000121 
   6.03378   0.000578   0.000117 
   6.06402   0.000674   0.000152 
   6.09426   0.000797   0.000126 
   6.12451   0.000879   0.000112 
   6.15475   0.000760   0.000128 
   6.18499   0.000837   0.000166 
   6.21523   0.000718   0.000128 
   6.24547   0.000720   0.000123 
   6.27572   0.000727   0.000165 
   6.30596   0.000772   0.000133 
   6.33620   0.000900   0.000137 
   6.36644   0.000900   0.000137 
   6.39668   0.000741   0.000135 
   6.42693   0.000741   0.000131 
   6.45717   0.000865   0.000140 
   6.48741   0.000919   0.000149 
   6.51765   0.000828   0.000152 
   6.54789   0.000704   0.000147 
   6.57814   0.000688   0.000172 
   6.60838   0.000457   0.000161 
   6.63862   0.000462   0.000151 
   6.66886   0.000482   0.000145 
   6.69910   0.000599   0.000144 
   6.72935   0.000550   0.000152 
   6.75959   0.000734   0.000159 
   6.78983   0.000666   0.000173 
   6.82007   0.000594   0.000173 
   6.85031   0.000630   0.000189 
   6.88056   0.000524   0.000177 
   6.91080   0.000786   0.000249 
   6.94104   0.000883   0.000200 
   6.97128   0.000828   0.000303 
   7.00152   0.000755   0.000375 
   7.03177   0.000440   0.000294 
   7.06201   0.000541   0.000289 
   7.09225   0.000655   0.000257 
   7.12249   0.000622   0.000207 
   7.15273   0.000455   0.000215 
   7.18298   0.000548   0.000219 
   7.21322   0.000522   0.000210 
   7.24346   0.000560   0.000228 
   7.27370   0.000340   0.000233 
   7.30394   0.000457   0.000273 
