#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.004184   0.000160 
   5.24749   0.003983   0.000163 
   5.27773   0.004443   0.000168 
   5.30797   0.004228   0.000169 
   5.33821   0.004360   0.000161 
   5.36846   0.004104   0.000159 
   5.39870   0.004065   0.000153 
   5.42894   0.003996   0.000151 
   5.45918   0.004326   0.000140 
   5.48942   0.004388   0.000129 
   5.51967   0.003825   0.000131 
   5.54991   0.003770   0.000136 
   5.58015   0.004025   0.000141 
   5.61039   0.004063   0.000152 
   5.64063   0.003849   0.000232 
   5.67088   0.003775   0.000124 
   5.70112   0.003735   0.000150 
   5.73136   0.003658   0.000121 
   5.76160   0.003811   0.000131 
   5.79184   0.004003   0.000131 
   5.82209   0.003859   0.000141 
   5.85233   0.003693   0.000138 
   5.88257   0.003681   0.000126 
   5.91281   0.003805   0.000135 
   5.94305   0.003926   0.000138 
   5.97330   0.004027   0.000139 
   6.00354   0.003916   0.000237 
   6.03378   0.003861   0.000218 
   6.06402   0.004082   0.000151 
   6.09426   0.004022   0.000136 
   6.12451   0.004225   0.000152 
   6.15475   0.004179   0.000154 
   6.18499   0.004331   0.000144 
   6.21523   0.004435   0.000159 
   6.24547   0.004262   0.000174 
   6.27572   0.004263   0.000158 
   6.30596   0.004355   0.000170 
   6.33620   0.004205   0.000188 
   6.36644   0.004145   0.000161 
   6.39668   0.004040   0.000173 
   6.42693   0.003427   0.000167 
   6.45717   0.003333   0.000164 
   6.48741   0.003018   0.000169 
   6.51765   0.003127   0.000171 
   6.54789   0.003154   0.000191 
   6.57814   0.002832   0.000179 
   6.60838   0.003031   0.000202 
   6.63862   0.002866   0.000180 
   6.66886   0.003024   0.000172 
   6.69910   0.003195   0.000174 
   6.72935   0.003036   0.000180 
   6.75959   0.003073   0.000201 
   6.78983   0.003264   0.000197 
   6.82007   0.002721   0.000198 
   6.85031   0.002647   0.000209 
   6.88056   0.003287   0.000209 
   6.91080   0.003538   0.000209 
   6.94104   0.003259   0.000239 
   6.97128   0.003239   0.000238 
   7.00152   0.003192   0.000254 
   7.03177   0.003048   0.000243 
   7.06201   0.002632   0.000254 
   7.09225   0.002969   0.000253 
   7.12249   0.002559   0.000221 
   7.15273   0.002966   0.000219 
   7.18298   0.003134   0.000214 
   7.21322   0.003005   0.000216 
   7.24346   0.002917   0.000216 
   7.27370   0.003014   0.000256 
   7.30394   0.003051   0.000251 
   7.33419   0.002551   0.000247 
   7.36443   0.002961   0.000255 
   7.39467   0.003200   0.000250 
   7.42491   0.002846   0.000255 
   7.45515   0.002539   0.000305 
   7.48540   0.003086   0.000332 
   7.51564   0.002719   0.000181 
   7.57612   0.002971   0.000163 
   7.63660   0.002902   0.000160 
   7.69709   0.002915   0.000213 
   7.75757   0.002552   0.000142 
   7.81805   0.002811   0.000149 
   7.87854   0.003032   0.000128 
   7.93902   0.002869   0.000125 
   7.99951   0.002765   0.000125 
   8.05999   0.002793   0.000116 
   8.12047   0.002843   0.000109 
   8.18096   0.002647   0.000107 
   8.24144   0.002620   0.000121 
   8.30192   0.002782   0.000114 
   8.36241   0.002662   0.000114 
   8.42289   0.002838   0.000106 
   8.48337   0.002613   0.000103 
   8.54386   0.002665   0.000109 
   8.60434   0.002621   0.000118 
   8.66483   0.002724   0.000126 
   8.72531   0.002806   0.000123 
   8.78579   0.002358   0.000124 
   8.84628   0.002490   0.000132 
   8.90676   0.002556   0.000132 
   8.96724   0.002335   0.000139 
   9.02773   0.002243   0.000140 
   9.08821   0.002192   0.000142 
   9.14869   0.002292   0.000141 
   9.20918   0.002030   0.000147 
   9.26966   0.002036   0.000160 
   9.33015   0.002048   0.000154 
   9.39063   0.001958   0.000157 
   9.45111   0.002307   0.000162 
   9.51160   0.002247   0.000159 
   9.57208   0.002016   0.000159 
   9.63256   0.002213   0.000160 
   9.69305   0.002214   0.000155 
   9.75353   0.001721   0.000178 
   9.81401   0.001906   0.000188 
   9.87450   0.001962   0.000159 
   9.93498   0.001973   0.000163 
   9.99547   0.001967   0.000169 
  10.05595   0.002103   0.000155 
