#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.060353   0.001965 
   5.24749   0.058815   0.001931 
   5.27773   0.060090   0.001976 
   5.30797   0.054577   0.001885 
   5.33821   0.053079   0.001772 
   5.36846   0.054154   0.001746 
   5.39870   0.052875   0.001797 
   5.42894   0.051757   0.001665 
   5.45918   0.053106   0.001576 
   5.48942   0.052845   0.001515 
   5.51967   0.052002   0.001491 
   5.54991   0.053089   0.001560 
   5.58015   0.051371   0.001625 
   5.61039   0.052436   0.001638 
   5.64063   0.051854   0.001600 
   5.67088   0.049030   0.001513 
   5.70112   0.049385   0.001494 
   5.73136   0.049142   0.001493 
   5.76160   0.048643   0.001585 
   5.79184   0.047029   0.001536 
   5.82209   0.050747   0.001724 
   5.85233   0.050282   0.001570 
   5.88257   0.049120   0.001578 
   5.91281   0.049304   0.001506 
   5.94305   0.050214   0.001519 
   5.97330   0.048592   0.001551 
   6.00354   0.050431   0.001561 
   6.03378   0.049933   0.001499 
   6.06402   0.049623   0.001486 
   6.09426   0.050249   0.001501 
   6.12451   0.051525   0.001595 
   6.15475   0.049859   0.001524 
   6.18499   0.049685   0.001507 
   6.21523   0.048083   0.001528 
   6.24547   0.048856   0.001570 
   6.27572   0.049197   0.001605 
   6.30596   0.045474   0.001590 
   6.33620   0.045165   0.001668 
   6.36644   0.048934   0.001938 
   6.39668   0.046263   0.001837 
   6.42693   0.045373   0.001667 
   6.45717   0.042603   0.001634 
   6.48741   0.040317   0.001618 
   6.51765   0.040355   0.001724 
   6.54789   0.041378   0.001872 
   6.57814   0.038333   0.001954 
   6.60838   0.036164   0.001836 
   6.63862   0.036711   0.001790 
   6.66886   0.036768   0.001816 
   6.69910   0.037373   0.001751 
   6.72935   0.040365   0.001943 
   6.75959   0.037651   0.001803 
   6.78983   0.038280   0.001914 
   6.82007   0.037692   0.001955 
   6.85031   0.035559   0.002280 
   6.88056   0.037373   0.002045 
   6.91080   0.035847   0.002119 
   6.94104   0.033351   0.002122 
   6.97128   0.032396   0.002344 
   7.00152   0.036205   0.002345 
   7.03177   0.038922   0.002353 
   7.06201   0.035598   0.002299 
   7.09225   0.032909   0.002268 
   7.12249   0.033611   0.002231 
   7.15273   0.032600   0.002211 
   7.18298   0.032274   0.002084 
   7.21322   0.033580   0.002279 
   7.24346   0.034077   0.002614 
   7.27370   0.032736   0.002636 
   7.30394   0.032805   0.002336 
   7.33419   0.031682   0.002320 
   7.36443   0.034262   0.002467 
   7.39467   0.033955   0.002348 
   7.42491   0.034967   0.002371 
   7.45515   0.034274   0.002537 
   7.48540   0.033161   0.002698 
   7.51564   0.034039   0.001648 
   7.57612   0.032590   0.001582 
   7.63660   0.030006   0.001476 
   7.69709   0.030137   0.001380 
   7.75757   0.031263   0.001341 
   7.81805   0.029629   0.001232 
   7.87854   0.029188   0.001237 
   7.93902   0.029512   0.001183 
   7.99951   0.029930   0.001189 
   8.05999   0.031089   0.001135 
   8.12047   0.029089   0.001166 
   8.18096   0.026511   0.001117 
   8.24144   0.024714   0.001086 
   8.30192   0.026725   0.001064 
   8.36241   0.026979   0.001092 
   8.42289   0.026646   0.001009 
   8.48337   0.027220   0.001040 
   8.54386   0.026294   0.001027 
   8.60434   0.025396   0.001090 
   8.66483   0.025098   0.001029 
   8.72531   0.023166   0.001060 
   8.78579   0.024707   0.000984 
   8.84628   0.024518   0.001119 
   8.90676   0.023084   0.001058 
   8.96724   0.025193   0.001027 
   9.02773   0.025716   0.001030 
   9.08821   0.023428   0.001013 
   9.14869   0.023408   0.001050 
   9.20918   0.024530   0.001007 
   9.26966   0.022819   0.000989 
   9.33015   0.023460   0.001108 
   9.39063   0.022265   0.001155 
   9.45111   0.024055   0.001114 
   9.51160   0.025411   0.001036 
   9.57208   0.025299   0.001046 
   9.63256   0.024381   0.000986 
   9.69305   0.023525   0.001007 
   9.75353   0.024589   0.001164 
   9.81401   0.022209   0.001167 
   9.87450   0.021092   0.000981 
   9.93498   0.021236   0.000902 
   9.99547   0.022281   0.000891 
  10.05595   0.022555   0.000866 
  10.11643   0.021903   0.000846 
  10.17692   0.021993   0.000858 
  10.23740   0.022615   0.000888 
  10.29788   0.022398   0.000871 
  10.35837   0.021646   0.000891 
  10.41885   0.021684   0.000925 
  10.47933   0.020434   0.000932 
  10.53982   0.019425   0.000929 
  10.60030   0.019100   0.000958 
  10.66079   0.019081   0.001024 
  10.72127   0.018523   0.000977 
  10.78175   0.019361   0.001022 
  10.84224   0.019072   0.001041 
  10.90272   0.018910   0.001117 
  10.96320   0.018383   0.001105 
  11.02369   0.018296   0.001167 
  11.08417   0.017625   0.001177 
  11.14465   0.015277   0.001299 
  11.20514   0.016196   0.001233 
  11.26562   0.016187   0.001220 
  11.32611   0.016992   0.001239 
  11.38659   0.016557   0.001225 
  11.44707   0.017135   0.001168 
  11.50756   0.016645   0.001266 
  11.56804   0.016834   0.001270 
  11.62852   0.016289   0.001295 
  11.68901   0.016278   0.001291 
  11.74949   0.017178   0.001311 
  11.80997   0.016460   0.001340 
  11.87046   0.017405   0.001303 
  11.93094   0.014608   0.001311 
  11.99143   0.014111   0.001280 
  12.05191   0.014538   0.001345 
  12.11239   0.015485   0.001372 
  12.17288   0.014369   0.001345 
  12.23336   0.014490   0.001318 
  12.29384   0.015119   0.001268 
  12.35433   0.012420   0.001288 
  12.41481   0.013973   0.001315 
  12.47529   0.013639   0.001279 
  12.53578   0.013578   0.001247 
  12.59626   0.013082   0.001268 
  12.65675   0.012306   0.001292 
  12.71723   0.012215   0.001260 
  12.77771   0.011248   0.001256 
  12.83820   0.012336   0.001294 
  12.89868   0.012751   0.001321 
  12.95916   0.010494   0.001351 
  13.01965   0.011356   0.001391 
  13.08013   0.012847   0.001441 
  13.14061   0.011858   0.001489 
  13.20110   0.012718   0.001603 
  13.26158   0.013474   0.001594 
  13.32206   0.013042   0.001635 
  13.38255   0.013931   0.001648 
  13.44303   0.010440   0.001715 
  13.50352   0.011063   0.001692 
  13.56400   0.014041   0.001715 
  13.62448   0.012317   0.001738 
  13.68497   0.011393   0.001810 
  13.74545   0.010439   0.001799 
  13.80593   0.011664   0.001927 
  13.86642   0.012205   0.001854 
  13.92690   0.011707   0.001956 
  13.98738   0.012138   0.002032 
  14.04787   0.012386   0.002074 
  14.15403   0.009562   0.000468 
  14.23871   0.009594   0.000470 
  14.32338   0.010904   0.000415 
  14.40806   0.010587   0.000393 
  14.49274   0.009625   0.000396 
  14.57741   0.009610   0.000459 
  14.66209   0.010064   0.000433 
  14.74677   0.010288   0.000463 
  14.83145   0.009439   0.000485 
  14.91612   0.009550   0.000476 
  15.00080   0.010114   0.000467 
  15.08548   0.009066   0.000446 
  15.17015   0.008230   0.000447 
  15.25483   0.009830   0.000419 
  15.33951   0.010101   0.000401 
  15.42418   0.008998   0.000364 
  15.50886   0.008810   0.000371 
  15.59354   0.008923   0.000356 
  15.67821   0.008550   0.000353 
  15.76289   0.008115   0.000383 
  15.84757   0.008724   0.000410 
  15.93224   0.008701   0.000487 
  16.01692   0.008380   0.000535 
  16.10160   0.007815   0.000549 
  16.18628   0.007743   0.000549 
  16.27095   0.008690   0.000568 
  16.35563   0.008669   0.000550 
  16.44031   0.008630   0.000511 
  16.52498   0.008261   0.000469 
  16.60966   0.007407   0.000445 
  16.69434   0.007172   0.000458 
  16.77901   0.007722   0.000477 
  16.86369   0.007959   0.000502 
  16.94837   0.007179   0.000522 
  17.03304   0.006672   0.000547 
  17.11772   0.007081   0.000572 
  17.20240   0.006731   0.000655 
  17.28707   0.007175   0.000607 
  17.37175   0.007883   0.000621 
  17.45643   0.007127   0.000582 
  17.54111   0.006821   0.000534 
  17.62578   0.006726   0.000509 
  17.71046   0.007484   0.000534 
  17.79514   0.007791   0.000570 
  17.87981   0.007169   0.000554 
  17.96449   0.006773   0.000587 
  18.04917   0.006690   0.000611 
  18.13384   0.006587   0.000673 
  18.21852   0.005659   0.000720 
  18.30320   0.005771   0.000745 
  18.38787   0.007179   0.000737 
  18.47255   0.006792   0.000754 
  18.55723   0.007194   0.000715 
  18.64190   0.007140   0.000771 
  18.72658   0.006327   0.000690 
  18.81126   0.006673   0.000649 
  18.89594   0.007247   0.000653 
  18.98061   0.005932   0.000658 
  19.06529   0.005846   0.000706 
  19.14997   0.004783   0.000805 
  19.23464   0.004981   0.000923 
  19.31932   0.005718   0.001082 
  19.40400   0.005833   0.000993 
  19.48867   0.004800   0.000976 
  19.57335   0.005005   0.001056 
  19.65803   0.005032   0.000967 
  19.74270   0.004455   0.000885 
  19.82738   0.006251   0.000831 
  19.91206   0.006002   0.000824 
  19.99673   0.006115   0.000872 
  20.08141   0.005840   0.000844 
  20.16609   0.005451   0.000868 
  20.25077   0.006683   0.000929 
  20.33544   0.006393   0.001177 
  20.42012   0.005741   0.001069 
  20.58947   0.004799   0.000887 
  20.75883   0.004986   0.000869 
  20.92818   0.005280   0.000754 
  21.09753   0.006216   0.000688 
  21.26689   0.005812   0.000784 
  21.43624   0.004708   0.000735 
  21.60560   0.004667   0.000640 
  21.77495   0.004109   0.000720 
  21.94430   0.005201   0.000755 
  22.11366   0.005480   0.000664 
  22.28301   0.005066   0.000614 
  22.45236   0.004707   0.000651 
  22.62172   0.004755   0.000709 
  22.79107   0.005216   0.000645 
  22.96043   0.004514   0.000547 
  23.12978   0.005027   0.000569 
  23.29913   0.005223   0.000622 
  23.46849   0.003967   0.000645 
  23.63784   0.003793   0.000676 
  23.80719   0.004155   0.000522 
  23.97655   0.004672   0.000520 
  24.14590   0.004306   0.000561 
  24.31526   0.004656   0.000577 
  24.48461   0.004423   0.000556 
  24.65396   0.004040   0.000539 
  24.82332   0.004690   0.000601 
  24.99267   0.003796   0.000650 
  25.16202   0.004746   0.000637 
  25.33138   0.004588   0.000584 
  25.50073   0.004089   0.000570 
  25.67009   0.003911   0.000627 
  25.83944   0.004759   0.000689 
  26.00879   0.003940   0.000692 
  26.17815   0.002969   0.000659 
  26.34750   0.002574   0.000608 
  26.51685   0.002349   0.000599 
  26.68621   0.002557   0.000685 
  26.85556   0.002890   0.000631 
  27.02492   0.003076   0.000632 
  27.19427   0.004057   0.000626 
  27.36362   0.003364   0.000591 
  27.53298   0.003467   0.000587 
  27.70233   0.004232   0.000628 
  27.87168   0.003779   0.000671 
  28.04104   0.001732   0.000796 
  28.21039   0.002261   0.000841 
  28.37975   0.002099   0.000823 
  28.54910   0.002182   0.000772 
  28.71845   0.003185   0.000851 
  28.88781   0.001350   0.000787 
  29.05716   0.001877   0.000852 
  29.22651   0.002873   0.000851 
  29.39587   0.003753   0.000792 
  29.56522   0.003135   0.000887 
  29.73458   0.002760   0.000804 
  29.90393   0.001959   0.000676 
  30.07328   0.002378   0.000659 
  30.24264   0.003752   0.000680 
  30.41199   0.003611   0.000763 
  30.58134   0.003503   0.000850 
  30.75070   0.001995   0.000969 
  30.92005   0.001599   0.001033 
  31.08941   0.002214   0.001089 
  31.25876   0.001232   0.001199 
  31.42811   0.002003   0.001092 
  31.59747   0.002016   0.001106 
  31.76682   0.003989   0.001099 
  31.93617   0.003905   0.001045 
  32.10553   0.003463   0.001053 
  32.27488   0.002632   0.001140 
  32.44424   0.003232   0.001131 
  32.61359   0.003108   0.001101 
  32.78294   0.003276   0.001137 
