#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.005921   0.000353 
   5.24749   0.006020   0.000291 
   5.27773   0.005586   0.000297 
   5.30797   0.005898   0.000272 
   5.33821   0.006075   0.000230 
   5.36846   0.006010   0.000248 
   5.39870   0.005979   0.000299 
   5.42894   0.005872   0.000289 
   5.45918   0.005857   0.000297 
   5.48942   0.005892   0.000227 
   5.51967   0.005704   0.000203 
   5.54991   0.005569   0.000210 
   5.58015   0.005659   0.000225 
   5.61039   0.005719   0.000228 
   5.64063   0.005187   0.000229 
   5.67088   0.005266   0.000222 
   5.70112   0.005558   0.000211 
   5.73136   0.005610   0.000203 
   5.76160   0.005127   0.000197 
   5.79184   0.005405   0.000216 
   5.82209   0.005401   0.000212 
   5.85233   0.005149   0.000207 
   5.88257   0.005274   0.000215 
   5.91281   0.005298   0.000229 
   5.94305   0.005566   0.000238 
   5.97330   0.005583   0.000224 
   6.00354   0.005355   0.000208 
   6.03378   0.005687   0.000216 
   6.06402   0.005495   0.000209 
   6.09426   0.005372   0.000221 
   6.12451   0.005505   0.000205 
   6.15475   0.005643   0.000224 
   6.18499   0.005318   0.000239 
   6.21523   0.005408   0.000221 
   6.24547   0.005213   0.000228 
   6.27572   0.005352   0.000226 
   6.30596   0.005253   0.000441 
   6.33620   0.005306   0.000569 
   6.36644   0.005478   0.000260 
   6.39668   0.004957   0.000316 
   6.42693   0.005235   0.000392 
   6.45717   0.004899   0.000229 
   6.48741   0.004707   0.000241 
   6.51765   0.004388   0.000277 
   6.54789   0.004386   0.000280 
   6.57814   0.004393   0.000293 
   6.60838   0.004344   0.000298 
   6.63862   0.004414   0.000292 
   6.66886   0.004646   0.000319 
   6.69910   0.004418   0.000271 
   6.72935   0.004411   0.000433 
   6.75959   0.004561   0.000291 
   6.78983   0.004210   0.000305 
   6.82007   0.004313   0.000292 
   6.85031   0.003958   0.000316 
   6.88056   0.004291   0.000318 
   6.91080   0.004033   0.000317 
   6.94104   0.003729   0.000328 
   6.97128   0.004326   0.000418 
   7.00152   0.004053   0.000675 
   7.03177   0.003986   0.000688 
   7.06201   0.004280   0.000609 
   7.09225   0.004345   0.000395 
   7.12249   0.003950   0.000331 
   7.15273   0.003871   0.000308 
   7.18298   0.003888   0.000345 
   7.21322   0.004023   0.000379 
   7.24346   0.004208   0.000377 
   7.27370   0.004041   0.000399 
   7.30394   0.003901   0.000394 
   7.33419   0.004180   0.000399 
   7.36443   0.004345   0.000399 
   7.39467   0.004380   0.000404 
   7.42491   0.004194   0.000386 
   7.45515   0.004214   0.000432 
   7.48540   0.004346   0.000434 
   7.51564   0.003500   0.000259 
   7.57612   0.003703   0.000238 
   7.63660   0.003624   0.000262 
   7.69709   0.003919   0.000212 
   7.75757   0.004005   0.000184 
   7.81805   0.003488   0.000194 
   7.87854   0.003292   0.000185 
   7.93902   0.003274   0.000179 
   7.99951   0.003185   0.000182 
   8.05999   0.003258   0.000167 
   8.12047   0.003405   0.000161 
   8.18096   0.003293   0.000171 
   8.24144   0.003411   0.000159 
   8.30192   0.003086   0.000159 
   8.36241   0.003028   0.000150 
   8.42289   0.003211   0.000143 
   8.48337   0.003115   0.000150 
   8.54386   0.003082   0.000144 
   8.60434   0.003144   0.000152 
   8.66483   0.002996   0.000272 
   8.72531   0.002855   0.000282 
   8.78579   0.002863   0.000164 
   8.84628   0.002909   0.000156 
   8.90676   0.002898   0.000151 
   8.96724   0.002578   0.000145 
   9.02773   0.002657   0.000143 
   9.08821   0.002505   0.000153 
   9.14869   0.002551   0.000162 
   9.20918   0.002412   0.000290 
   9.26966   0.002723   0.000145 
   9.33015   0.002661   0.000149 
   9.39063   0.002661   0.000149 
   9.45111   0.002767   0.000152 
   9.51160   0.002714   0.000162 
   9.57208   0.002768   0.000150 
   9.63256   0.002597   0.000153 
   9.69305   0.002799   0.000141 
   9.75353   0.002511   0.000176 
   9.81401   0.002484   0.000167 
   9.87450   0.002599   0.000136 
   9.93498   0.002669   0.000139 
   9.99547   0.002524   0.000128 
  10.05595   0.002342   0.000125 
  10.11643   0.002601   0.000132 
  10.17692   0.002470   0.000124 
  10.23740   0.002352   0.000132 
  10.29788   0.002625   0.000138 
  10.35837   0.002441   0.000147 
  10.41885   0.002276   0.000149 
  10.47933   0.002238   0.000133 
  10.53982   0.002443   0.000140 
  10.60030   0.002441   0.000147 
  10.66079   0.002291   0.000152 
  10.72127   0.002335   0.000143 
  10.78175   0.002195   0.000151 
  10.84224   0.002146   0.000159 
  10.90272   0.002055   0.000176 
  10.96320   0.001875   0.000182 
  11.02369   0.002149   0.000172 
  11.08417   0.002411   0.000175 
  11.14465   0.002454   0.000179 
  11.20514   0.002117   0.000197 
  11.26562   0.002082   0.000285 
  11.32611   0.001937   0.000186 
  11.38659   0.001717   0.000176 
  11.44707   0.001843   0.000164 
  11.50756   0.001526   0.000179 
  11.56804   0.001551   0.000335 
  11.62852   0.001771   0.000194 
  11.68901   0.001497   0.000186 
  11.74949   0.001538   0.000199 
  11.80997   0.001953   0.000203 
  11.87046   0.002030   0.000196 
  11.93094   0.001989   0.000187 
  11.99143   0.001899   0.000208 
  12.05191   0.001799   0.000196 
  12.11239   0.002066   0.000222 
  12.17288   0.001967   0.000208 
  12.23336   0.001440   0.000197 
  12.29384   0.001402   0.000395 
  12.35433   0.001562   0.000197 
  12.41481   0.001898   0.000180 
  12.47529   0.001223   0.000179 
  12.53578   0.001339   0.000182 
  12.59626   0.001303   0.000187 
  12.65675   0.001690   0.000178 
  12.71723   0.001890   0.000184 
  12.77771   0.001565   0.000194 
  12.83820   0.001519   0.000272 
  12.89868   0.001655   0.000290 
  12.95916   0.001625   0.000221 
  13.01965   0.001806   0.000233 
  13.08013   0.001784   0.000227 
  13.14061   0.001188   0.000236 
  13.20110   0.001620   0.000238 
  13.26158   0.001572   0.000262 
  13.32206   0.001549   0.000254 
  13.38255   0.001275   0.000267 
  13.44303   0.001746   0.000309 
  13.50352   0.001686   0.000297 
  13.56400   0.001468   0.000282 
  13.62448   0.001502   0.000321 
  13.68497   0.001545   0.000528 
  13.74545   0.001501   0.000546 
  13.80593   0.001541   0.000314 
  13.86642   0.001483   0.000318 
  13.92690   0.001392   0.000315 
  13.98738   0.001438   0.000320 
  14.04787   0.001254   0.000333 
  14.10835   0.001464   0.000329 
  14.16884   0.001369   0.000348 
