#  wl(um)    flux(Jy)  eflux(Jy) 
   7.51564   0.000138   0.000071 
   7.57612   0.000241   0.000059 
   7.63660   0.000231   0.000057 
   7.69709   0.000330   0.000051 
   7.75757   0.000265   0.000049 
   7.81805   0.000346   0.000046 
   7.87854   0.000332   0.000045 
   7.93902   0.000195   0.000044 
   7.99951   0.000273   0.000041 
   8.05999   0.000445   0.000040 
   8.12047   0.000401   0.000039 
   8.18096   0.000207   0.000039 
   8.24144   0.000319   0.000039 
   8.30192   0.000404   0.000039 
   8.36241   0.000344   0.000038 
   8.42289   0.000418   0.000036 
   8.48337   0.000574   0.000038 
   8.54386   0.000465   0.000038 
   8.60434   0.000457   0.000038 
   8.66483   0.000330   0.000038 
   8.72531   0.000345   0.000038 
   8.78579   0.000300   0.000037 
   8.84628   0.000283   0.000037 
   8.90676   0.000402   0.000038 
   8.96724   0.000449   0.000039 
   9.02773   0.000623   0.000040 
   9.08821   0.000310   0.000040 
   9.14869   0.000413   0.000041 
   9.20918   0.000458   0.000040 
   9.26966   0.000716   0.000041 
   9.33015   0.000890   0.000041 
   9.39063   0.000869   0.000044 
   9.45111   0.000423   0.000044 
   9.51160   0.000502   0.000042 
   9.57208   0.000719   0.000041 
   9.63256   0.000710   0.000040 
   9.69305   0.000607   0.000041 
   9.75353   0.000991   0.000049 
   9.81401   0.000923   0.000049 
   9.87450   0.001062   0.000046 
   9.93498   0.000924   0.000041 
   9.99547   0.000819   0.000039 
  10.05595   0.001015   0.000037 
  10.11643   0.001098   0.000037 
  10.17692   0.000957   0.000037 
  10.23740   0.000724   0.000037 
  10.29788   0.000629   0.000038 
  10.35837   0.000606   0.000038 
  10.41885   0.000323   0.000039 
  10.47933   0.000273   0.000040 
  10.53982   0.000432   0.000040 
  10.60030   0.000745   0.000040 
  10.66079   0.000536   0.000041 
  10.72127   0.000321   0.000042 
  10.78175   0.000668   0.000044 
  10.84224   0.000503   0.000046 
  10.90272   0.000397   0.000048 
  10.96320   0.000779   0.000049 
  11.02369   0.000538   0.000051 
  11.08417   0.000801   0.000050 
  11.14465   0.000516   0.000051 
  11.20514   0.000549   0.000052 
  11.26562   0.000828   0.000053 
  11.32611   0.000891   0.000053 
  11.38659   0.000602   0.000054 
  11.44707   0.000840   0.000054 
  11.50756   0.000733   0.000056 
  11.56804   0.000732   0.000057 
  11.62852   0.000996   0.000057 
  11.68901   0.000962   0.000058 
  11.74949   0.000776   0.000059 
  11.80997   0.000634   0.000059 
  11.87046   0.000727   0.000058 
  11.93094   0.000886   0.000059 
  11.99143   0.000910   0.000060 
  12.05191   0.000855   0.000062 
  12.11239   0.000816   0.000062 
  12.17288   0.000705   0.000060 
  12.23336   0.000740   0.000060 
  12.29384   0.000578   0.000059 
  12.35433   0.000533   0.000060 
  12.41481   0.000419   0.000059 
  12.47529   0.000558   0.000059 
  12.53578   0.000568   0.000058 
  12.59626   0.000602   0.000057 
  12.65675   0.000563   0.000058 
  12.71723   0.000481   0.000059 
  12.77771   0.000557   0.000059 
  12.83820   0.000587   0.000062 
  12.89868   0.000748   0.000063 
  12.95916   0.000639   0.000064 
  13.01965   0.000524   0.000066 
  13.08013   0.000473   0.000070 
  13.14061   0.000507   0.000071 
  13.20110   0.000425   0.000075 
  13.26158   0.000385   0.000076 
  13.32206   0.000413   0.000079 
  13.38255   0.000611   0.000080 
  13.44303   0.000408   0.000083 
  13.50352   0.000557   0.000083 
  13.56400   0.000705   0.000084 
  13.62448   0.000467   0.000085 
  13.68497   0.000555   0.000086 
  13.74545   0.000570   0.000088 
  13.80593   0.000546   0.000090 
  13.86642   0.000527   0.000090 
  13.92690   0.000285   0.000092 
  13.98738   0.000288   0.000095 
  14.04787   0.000350   0.000099 
  14.10835   0.000146   0.000101 
  14.16884   0.000363   0.000103 
