#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.003942   0.000191 
   5.24749   0.004056   0.000137 
   5.27773   0.004205   0.000128 
   5.30797   0.004230   0.000156 
   5.33821   0.004236   0.000224 
   5.36846   0.004234   0.000117 
   5.39870   0.004084   0.000144 
   5.42894   0.004140   0.000095 
   5.45918   0.004310   0.000095 
   5.48942   0.004284   0.000121 
   5.51967   0.004204   0.000107 
   5.54991   0.003805   0.000089 
   5.58015   0.003643   0.000093 
   5.61039   0.003831   0.000093 
   5.64063   0.003825   0.000147 
   5.67088   0.003820   0.000121 
   5.70112   0.003662   0.000104 
   5.73136   0.003670   0.000097 
   5.76160   0.003548   0.000095 
   5.79184   0.003286   0.000128 
   5.82209   0.003404   0.000103 
   5.85233   0.003440   0.000099 
   5.88257   0.003863   0.000099 
   5.91281   0.003832   0.000099 
   5.94305   0.003694   0.000095 
   5.97330   0.003918   0.000112 
   6.00354   0.003785   0.000112 
   6.03378   0.003732   0.000110 
   6.06402   0.003832   0.000116 
   6.09426   0.003638   0.000248 
   6.12451   0.004008   0.000317 
   6.15475   0.004010   0.000250 
   6.18499   0.003700   0.000132 
   6.21523   0.003582   0.000094 
   6.24547   0.003586   0.000105 
   6.27572   0.003785   0.000107 
   6.30596   0.003947   0.000105 
   6.33620   0.003812   0.000117 
   6.36644   0.003566   0.000274 
   6.39668   0.003333   0.000109 
   6.42693   0.003334   0.000117 
   6.45717   0.003171   0.000119 
   6.48741   0.002892   0.000111 
   6.51765   0.002840   0.000294 
   6.54789   0.002884   0.000138 
   6.57814   0.002887   0.000159 
   6.60838   0.002778   0.000120 
   6.63862   0.002936   0.000125 
   6.66886   0.002920   0.000112 
   6.69910   0.003053   0.000146 
   6.72935   0.003420   0.000152 
   6.75959   0.002984   0.000137 
   6.78983   0.002648   0.000121 
   6.82007   0.002886   0.000131 
   6.85031   0.002998   0.000127 
   6.88056   0.002794   0.000135 
   6.91080   0.002647   0.000141 
   6.94104   0.002727   0.000174 
   6.97128   0.002676   0.000230 
   7.00152   0.002979   0.000277 
   7.03177   0.002895   0.000279 
   7.06201   0.002993   0.000257 
   7.09225   0.002741   0.000258 
   7.12249   0.002857   0.000227 
   7.15273   0.002619   0.000160 
   7.18298   0.002441   0.000138 
   7.21322   0.002400   0.000123 
   7.24346   0.002927   0.000159 
   7.27370   0.003196   0.000223 
   7.30394   0.002265   0.000305 
   7.33419   0.002152   0.000324 
   7.36443   0.002493   0.000288 
   7.39467   0.002360   0.000179 
   7.42491   0.002306   0.000195 
   7.45515   0.002637   0.000210 
   7.48540   0.002406   0.000300 
   7.51564   0.002521   0.000111 
   7.57612   0.002213   0.000114 
   7.63660   0.002377   0.000102 
   7.69709   0.002507   0.000101 
   7.75757   0.002398   0.000084 
   7.81805   0.002516   0.000076 
   7.87854   0.002413   0.000073 
   7.93902   0.002203   0.000091 
   7.99951   0.002441   0.000139 
   8.05999   0.002505   0.000106 
   8.12047   0.002431   0.000094 
   8.18096   0.002144   0.000073 
   8.24144   0.002205   0.000098 
   8.30192   0.002231   0.000099 
   8.36241   0.002247   0.000101 
   8.42289   0.002190   0.000063 
   8.48337   0.002086   0.000069 
   8.54386   0.001950   0.000076 
   8.60434   0.002097   0.000073 
   8.66483   0.001947   0.000069 
   8.72531   0.002144   0.000073 
   8.78579   0.002171   0.000069 
   8.84628   0.001951   0.000068 
   8.90676   0.002176   0.000074 
   8.96724   0.001895   0.000079 
   9.02773   0.001956   0.000106 
   9.08821   0.002188   0.000086 
   9.14869   0.001848   0.000088 
   9.20918   0.002065   0.000115 
   9.26966   0.002157   0.000112 
   9.33015   0.001969   0.000089 
   9.39063   0.001842   0.000073 
   9.45111   0.001944   0.000083 
   9.51160   0.001933   0.000076 
   9.57208   0.001864   0.000089 
   9.63256   0.002001   0.000079 
   9.69305   0.001925   0.000098 
   9.75353   0.002087   0.000145 
   9.81401   0.002063   0.000105 
   9.87450   0.001732   0.000087 
   9.93498   0.001710   0.000106 
   9.99547   0.001899   0.000105 
  10.05595   0.001627   0.000106 
  10.11643   0.001669   0.000080 
  10.17692   0.001588   0.000117 
  10.23740   0.001769   0.000094 
  10.29788   0.001763   0.000081 
  10.35837   0.001708   0.000076 
  10.41885   0.001679   0.000075 
  10.47933   0.001723   0.000081 
  10.53982   0.001895   0.000087 
  10.60030   0.001771   0.000085 
  10.66079   0.001736   0.000085 
  10.72127   0.001844   0.000084 
  10.78175   0.001961   0.000081 
  10.84224   0.001792   0.000086 
  10.90272   0.001440   0.000091 
  10.96320   0.001496   0.000098 
  11.02369   0.001746   0.000181 
  11.08417   0.001489   0.000094 
  11.14465   0.001410   0.000094 
  11.20514   0.001444   0.000092 
  11.26562   0.001215   0.000098 
  11.32611   0.001317   0.000110 
  11.38659   0.001309   0.000180 
  11.44707   0.001187   0.000098 
  11.50756   0.001329   0.000100 
  11.56804   0.001279   0.000119 
  11.62852   0.001093   0.000101 
  11.68901   0.001105   0.000098 
  11.74949   0.001117   0.000106 
  11.80997   0.001120   0.000126 
  11.87046   0.001317   0.000110 
  11.93094   0.001301   0.000116 
  11.99143   0.001433   0.000103 
  12.05191   0.001500   0.000098 
  12.11239   0.001289   0.000182 
  12.17288   0.001306   0.000111 
  12.23336   0.001049   0.000115 
  12.29384   0.001082   0.000137 
  12.35433   0.001192   0.000166 
  12.41481   0.001114   0.000119 
  12.47529   0.001131   0.000127 
  12.53578   0.001311   0.000116 
  12.59626   0.001237   0.000208 
  12.65675   0.001345   0.000145 
  12.71723   0.001140   0.000119 
  12.77771   0.001058   0.000116 
  12.83820   0.001303   0.000125 
  12.89868   0.001325   0.000142 
  12.95916   0.001327   0.000144 
  13.01965   0.001355   0.000137 
  13.08013   0.001023   0.000158 
  13.14061   0.001393   0.000242 
  13.20110   0.001338   0.000156 
  13.26158   0.001224   0.000122 
  13.32206   0.001118   0.000124 
  13.38255   0.000922   0.000132 
  13.44303   0.001127   0.000128 
  13.50352   0.001244   0.000141 
  13.56400   0.001105   0.000133 
  13.62448   0.001221   0.000144 
  13.68497   0.000882   0.000147 
  13.74545   0.001030   0.000141 
  13.80593   0.000883   0.000185 
  13.86642   0.000822   0.000146 
  13.92690   0.000516   0.000249 
  13.98738   0.000763   0.000147 
  14.04787   0.001328   0.000174 
  14.15403   0.000591   0.000480 
  14.23871   0.001392   0.000349 
  14.32338   0.001081   0.000302 
  14.40806   0.001208   0.000284 
  14.49274   0.001943   0.000318 
  14.57741   0.001339   0.000376 
  14.66209   0.000966   0.000610 
  14.74677   0.000512   0.000369 
  14.83145   0.001579   0.000399 
  14.91612   0.000827   0.000464 
  15.00080   0.001458   0.000438 
  15.08548   0.000895   0.000394 
  15.17015   0.001667   0.000677 
  15.25483   0.000906   0.000315 
  15.33951   0.000248   0.000280 
  15.42418   0.000818   0.000286 
  15.50886   0.001004   0.000241 
  15.59354   0.000917   0.000247 
  15.67821   0.001336   0.000275 
  15.76289   0.001161   0.000309 
  15.84757   0.000189   0.000367 
  15.93224   0.001225   0.000400 
  16.01692   0.000847   0.000421 
  16.10160   0.000537   0.000538 
  16.18628   0.001083   0.000499 
  16.27095   0.001289   0.000618 
  16.35563   0.001046   0.000446 
  16.44031   0.000734   0.000402 
  16.52498   0.001595   0.000370 
  16.60966   0.001427   0.000350 
  16.69434  -0.000136   0.000366 
  16.77901   0.000105   0.000384 
  16.86369   0.000882   0.000467 
  16.94837   0.000242   0.000452 
  17.03304   0.000951   0.000446 
  17.11772   0.000334   0.000452 
  17.20240  -0.000003   0.000495 
  17.28707   0.000817   0.000459 
  17.37175   0.000693   0.000501 
  17.45643   0.000141   0.000421 
  17.54111   0.000053   0.000416 
  17.62578   0.000842   0.000460 
  17.71046   0.000446   0.000442 
  17.79514   0.001011   0.000573 
  17.87981   0.001124   0.000601 
  17.96449   0.000908   0.000584 
  18.04917   0.002034   0.000550 
  18.13384  -0.000480   0.000570 
  18.21852   0.001074   0.000589 
  18.30320   0.001831   0.000632 
  18.38787   0.001775   0.000527 
  18.47255   0.000077   0.000589 
  18.55723   0.001685   0.000591 
  18.64190   0.001847   0.000525 
  18.72658   0.001058   0.000504 
  18.81126   0.001090   0.000519 
  18.89594   0.001460   0.000545 
  18.98061   0.001614   0.000568 
  19.06529   0.001263   0.000626 
  19.14997   0.000764   0.000675 
  19.23464  -0.000054   0.000730 
  19.31932   0.000013   0.001047 
  19.40400  -0.000756   0.001084 
  19.48867   0.001432   0.000804 
  19.57335  -0.000031   0.000789 
  19.65803   0.001318   0.000720 
  19.74270   0.001409   0.000724 
  19.82738   0.000765   0.000955 
  19.91206  -0.000201   0.000941 
  19.99673   0.000455   0.000714 
  20.08141   0.000224   0.000662 
  20.16609  -0.000371   0.000681 
  20.25077  -0.000515   0.001218 
  20.33544  -0.000321   0.001634 
  20.42012   0.000380   0.001954 
  20.58947   0.001075   0.000639 
  20.75883  -0.000694   0.000682 
  20.92818   0.000538   0.000642 
  21.09753   0.000050   0.000575 
  21.26689  -0.000815   0.000599 
  21.43624   0.000836   0.000563 
  21.60560   0.001169   0.000508 
  21.77495   0.000551   0.000527 
  21.94430   0.000415   0.000650 
  22.11366   0.000457   0.000586 
  22.28301   0.000839   0.000485 
  22.45236   0.000796   0.000468 
  22.62172   0.001186   0.000566 
  22.79107   0.001440   0.000447 
  22.96043   0.000653   0.000384 
  23.12978  -0.000628   0.000432 
  23.29913  -0.000518   0.000457 
  23.46849   0.000808   0.000453 
  23.63784   0.000894   0.000420 
  23.80719   0.000131   0.000386 
  23.97655   0.000509   0.000406 
  24.14590   0.000471   0.000420 
  24.31526   0.000632   0.000459 
  24.48461   0.000526   0.000437 
  24.65396   0.000351   0.000380 
  24.82332  -0.000227   0.000413 
  24.99267   0.000661   0.000476 
  25.16202  -0.000628   0.000499 
  25.33138  -0.000557   0.000439 
  25.50073  -0.000116   0.000441 
  25.67009  -0.000396   0.000713 
  25.83944   0.000964   0.000543 
  26.00879   0.001484   0.000691 
  26.17815   0.000101   0.000567 
  26.34750   0.000705   0.000395 
  26.51685   0.000659   0.000436 
  26.68621   0.001754   0.000433 
  26.85556   0.000905   0.000589 
  27.02492  -0.000874   0.000603 
  27.19427  -0.000544   0.000523 
  27.36362   0.000318   0.000457 
  27.53298   0.000477   0.000436 
  27.70233   0.000481   0.000468 
  27.87168   0.000520   0.000531 
  28.04104   0.000781   0.000536 
  28.21039   0.001277   0.000631 
  28.37975   0.000341   0.000618 
  28.54910  -0.000756   0.000539 
  28.71845   0.000326   0.000556 
  28.88781  -0.001060   0.000536 
  29.05716  -0.000710   0.000633 
  29.22651   0.000514   0.000605 
  29.39587   0.000452   0.001449 
  29.56522   0.000545   0.000801 
  29.73458   0.001552   0.000668 
  29.90393   0.000723   0.000553 
  30.07328  -0.000196   0.000483 
  30.24264  -0.000418   0.000472 
  30.41199   0.000587   0.000566 
  30.58134  -0.000891   0.000618 
  30.75070  -0.000814   0.000651 
  30.92005  -0.000400   0.000804 
  31.08941   0.000321   0.000940 
  31.25876   0.000104   0.001047 
  31.42811  -0.000378   0.000798 
  31.59747  -0.000712   0.000842 
  31.76682  -0.000525   0.000877 
  31.93617   0.000489   0.000967 
  32.10553  -0.000678   0.001125 
  32.27488  -0.001401   0.001277 
  32.44424  -0.000711   0.001111 
  32.61359   0.000108   0.001058 
  32.78294   0.001084   0.001267 
  32.95230   0.001508   0.001342 
  33.12165  -0.000968   0.001721 
  33.29100  -0.000438   0.002811 
  33.46036  -0.001225   0.001367 
  33.62971  -0.000266   0.002651 
  33.79907  -0.002508   0.001641 
  33.96842  -0.001292   0.001944 
  34.13777  -0.001717   0.001923 
  34.30713  -0.000817   0.001788 
  34.47648  -0.001120   0.001373 
  34.64583  -0.003346   0.001214 
  34.81519  -0.003867   0.001388 
  34.98454  -0.002848   0.001546 
  35.15390  -0.002813   0.001656 
  35.32325  -0.002301   0.001908 
  35.49260  -0.001062   0.002414 
  35.66196   0.000885   0.003056 
  35.83131   0.000191   0.003555 
  36.00066  -0.001758   0.003151 
  36.17002  -0.002132   0.004440 
  36.33937  -0.000980   0.003752 
  36.50873   0.002790   0.003643 
  36.67808   0.003392   0.002795 
  36.84743   0.003105   0.002816 
  37.01679   0.003251   0.003478 
  37.18614   0.002936   0.003908 
  37.35549   0.000628   0.004689 
  37.52485  -0.000506   0.005382 
  37.69420   0.001082   0.007569 
  37.86356   0.005736   0.008207 
