#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.004556   0.000174 
   5.24749   0.004251   0.000182 
   5.27773   0.004268   0.000178 
   5.30797   0.004417   0.000170 
   5.33821   0.004338   0.000152 
   5.36846   0.004149   0.000152 
   5.39870   0.004123   0.000164 
   5.42894   0.003979   0.000149 
   5.45918   0.004176   0.000136 
   5.48942   0.004284   0.000158 
   5.51967   0.004133   0.000137 
   5.54991   0.004030   0.000153 
   5.58015   0.004151   0.000139 
   5.61039   0.004032   0.000187 
   5.64063   0.004023   0.000212 
   5.67088   0.003956   0.000163 
   5.70112   0.004014   0.000141 
   5.73136   0.003920   0.000134 
   5.76160   0.003799   0.000152 
   5.79184   0.004022   0.000135 
   5.82209   0.003811   0.000138 
   5.85233   0.003857   0.000137 
   5.88257   0.003844   0.000140 
   5.91281   0.003891   0.000138 
   5.94305   0.004023   0.000140 
   5.97330   0.004079   0.000146 
   6.00354   0.004349   0.000135 
   6.03378   0.004086   0.000138 
   6.06402   0.004092   0.000135 
   6.09426   0.003948   0.000141 
   6.12451   0.004321   0.000126 
   6.15475   0.004146   0.000133 
   6.18499   0.003903   0.000153 
   6.21523   0.004007   0.000137 
   6.24547   0.004231   0.000141 
   6.27572   0.004418   0.000149 
   6.30596   0.004146   0.000154 
   6.33620   0.004332   0.000162 
   6.36644   0.003993   0.000162 
   6.39668   0.003818   0.000167 
   6.42693   0.003865   0.000159 
   6.45717   0.003652   0.000151 
   6.48741   0.003447   0.000164 
   6.51765   0.003577   0.000163 
   6.54789   0.003238   0.000179 
   6.57814   0.003187   0.000195 
   6.60838   0.003047   0.000184 
   6.63862   0.002869   0.000161 
   6.66886   0.003161   0.000176 
   6.69910   0.003170   0.000271 
   6.72935   0.003323   0.000153 
   6.75959   0.003212   0.000190 
   6.78983   0.003228   0.000349 
   6.82007   0.002929   0.000195 
   6.85031   0.003082   0.000202 
   6.88056   0.003196   0.000204 
   6.91080   0.003528   0.000230 
   6.94104   0.003266   0.000209 
   6.97128   0.003162   0.000238 
   7.00152   0.003268   0.000242 
   7.03177   0.003180   0.000218 
   7.06201   0.003134   0.000219 
   7.09225   0.003372   0.000238 
   7.12249   0.003246   0.000220 
   7.15273   0.003234   0.000225 
   7.18298   0.003208   0.000214 
   7.21322   0.002976   0.000224 
   7.24346   0.003046   0.000229 
   7.27370   0.003218   0.000248 
   7.30394   0.003147   0.000256 
   7.33419   0.003327   0.000256 
   7.36443   0.003169   0.000288 
   7.39467   0.003088   0.000244 
   7.42491   0.003180   0.000272 
   7.45515   0.003108   0.000271 
   7.48540   0.002906   0.000277 
   7.51564   0.002893   0.000188 
   7.57612   0.002883   0.000198 
   7.63660   0.003016   0.000175 
   7.69709   0.002935   0.000154 
   7.75757   0.002684   0.000176 
   7.81805   0.002639   0.000159 
   7.87854   0.002674   0.000147 
   7.93902   0.002832   0.000127 
   7.99951   0.002755   0.000117 
   8.05999   0.002677   0.000112 
   8.12047   0.002528   0.000120 
   8.18096   0.002422   0.000121 
   8.24144   0.002466   0.000121 
   8.30192   0.002314   0.000132 
   8.36241   0.002345   0.000122 
   8.42289   0.002395   0.000103 
   8.48337   0.002422   0.000114 
   8.54386   0.002168   0.000116 
   8.60434   0.002053   0.000140 
   8.66483   0.002178   0.000099 
   8.72531   0.002281   0.000097 
   8.78579   0.002211   0.000095 
   8.84628   0.002086   0.000104 
   8.90676   0.002030   0.000097 
   8.96724   0.001951   0.000097 
   9.02773   0.001923   0.000114 
   9.08821   0.001927   0.000107 
   9.14869   0.001884   0.000098 
   9.20918   0.002082   0.000099 
   9.26966   0.001930   0.000103 
   9.33015   0.001903   0.000093 
   9.39063   0.002082   0.000100 
   9.45111   0.001832   0.000114 
   9.51160   0.001759   0.000112 
   9.57208   0.001745   0.000098 
   9.63256   0.001894   0.000098 
   9.69305   0.001947   0.000093 
   9.75353   0.001960   0.000126 
   9.81401   0.001937   0.000119 
   9.87450   0.001906   0.000092 
   9.93498   0.001912   0.000090 
   9.99547   0.002047   0.000091 
  10.05595   0.002013   0.000098 
  10.11643   0.001930   0.000082 
  10.17692   0.001936   0.000094 
  10.23740   0.002112   0.000100 
  10.29788   0.002074   0.000091 
  10.35837   0.001980   0.000086 
  10.41885   0.001981   0.000095 
  10.47933   0.001918   0.000094 
  10.53982   0.002064   0.000090 
  10.60030   0.001996   0.000092 
  10.66079   0.001965   0.000098 
  10.72127   0.001999   0.000095 
  10.78175   0.002088   0.000092 
  10.84224   0.001913   0.000099 
  10.90272   0.001647   0.000105 
  10.96320   0.001716   0.000110 
  11.02369   0.001744   0.000120 
  11.08417   0.001822   0.000111 
  11.14465   0.001662   0.000109 
  11.20514   0.001798   0.000112 
  11.26562   0.001623   0.000122 
  11.32611   0.001782   0.000110 
  11.38659   0.001646   0.000116 
  11.44707   0.001528   0.000115 
  11.50756   0.001847   0.000118 
  11.56804   0.001814   0.000119 
  11.62852   0.001527   0.000175 
  11.68901   0.001565   0.000161 
  11.74949   0.001692   0.000125 
  11.80997   0.001610   0.000133 
  11.87046   0.001207   0.000219 
  11.93094   0.001431   0.000149 
  11.99143   0.001641   0.000131 
  12.05191   0.001711   0.000129 
  12.11239   0.001520   0.000129 
  12.17288   0.001474   0.000127 
  12.23336   0.001598   0.000128 
  12.29384   0.001570   0.000121 
  12.35433   0.001595   0.000128 
  12.41481   0.001497   0.000123 
  12.47529   0.001582   0.000119 
  12.53578   0.001360   0.000134 
  12.59626   0.001291   0.000174 
  12.65675   0.001416   0.000121 
  12.71723   0.001477   0.000131 
  12.77771   0.001478   0.000126 
  12.83820   0.001662   0.000123 
  12.89868   0.001366   0.000135 
  12.95916   0.001399   0.000133 
  13.01965   0.001455   0.000135 
  13.08013   0.001377   0.000143 
  13.14061   0.001378   0.000169 
  13.20110   0.001257   0.000146 
  13.26158   0.001114   0.000158 
  13.32206   0.001297   0.000149 
  13.38255   0.001447   0.000161 
  13.44303   0.001456   0.000168 
  13.50352   0.001511   0.000157 
  13.56400   0.001401   0.000160 
  13.62448   0.001444   0.000168 
  13.68497   0.001177   0.000180 
  13.74545   0.001323   0.000189 
  13.80593   0.001280   0.000198 
  13.86642   0.001331   0.000192 
  13.92690   0.001361   0.000210 
  13.98738   0.001375   0.000205 
  14.04787   0.001509   0.000197 
  14.10835   0.001271   0.000218 
  14.16884   0.001294   0.000263 
