#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000538   0.000080 
   5.24749   0.000573   0.000070 
   5.27773   0.000581   0.000069 
   5.30797   0.000427   0.000059 
   5.33821   0.000380   0.000059 
   5.36846   0.000489   0.000056 
   5.39870   0.000456   0.000058 
   5.42894   0.000485   0.000054 
   5.45918   0.000571   0.000053 
   5.48942   0.000499   0.000051 
   5.51967   0.000563   0.000050 
   5.54991   0.000543   0.000050 
   5.58015   0.000475   0.000050 
   5.61039   0.000440   0.000053 
   5.64063   0.000379   0.000049 
   5.67088   0.000406   0.000051 
   5.70112   0.000334   0.000055 
   5.73136   0.000358   0.000050 
   5.76160   0.000407   0.000069 
   5.79184   0.000472   0.000050 
   5.82209   0.000586   0.000053 
   5.85233   0.000500   0.000050 
   5.88257   0.000485   0.000051 
   5.91281   0.000542   0.000050 
   5.94305   0.000454   0.000049 
   5.97330   0.000437   0.000049 
   6.00354   0.000553   0.000051 
   6.03378   0.000543   0.000052 
   6.06402   0.000422   0.000054 
   6.09426   0.000466   0.000065 
   6.12451   0.000480   0.000047 
   6.15475   0.000516   0.000049 
   6.18499   0.000417   0.000054 
   6.21523   0.000472   0.000045 
   6.24547   0.000449   0.000051 
   6.27572   0.000479   0.000052 
   6.30596   0.000505   0.000057 
   6.33620   0.000521   0.000060 
   6.36644   0.000308   0.000062 
   6.39668   0.000332   0.000064 
   6.42693   0.000457   0.000069 
   6.45717   0.000406   0.000082 
   6.48741   0.000240   0.000058 
   6.51765   0.000309   0.000065 
   6.54789   0.000231   0.000071 
   6.57814   0.000268   0.000071 
   6.60838   0.000288   0.000072 
   6.63862   0.000274   0.000072 
   6.66886   0.000402   0.000068 
   6.69910   0.000306   0.000066 
   6.72935   0.000294   0.000068 
   6.75959   0.000226   0.000069 
   6.78983   0.000346   0.000077 
   6.82007   0.000255   0.000076 
   6.85031   0.000371   0.000076 
   6.88056   0.000334   0.000082 
   6.91080   0.000434   0.000083 
   6.94104   0.000398   0.000087 
   6.97128   0.000344   0.000091 
   7.00152   0.000328   0.000100 
   7.03177   0.000307   0.000098 
   7.06201   0.000275   0.000091 
   7.09225   0.000363   0.000084 
   7.12249   0.000425   0.000082 
   7.15273   0.000424   0.000077 
   7.18298   0.000441   0.000074 
   7.21322   0.000436   0.000085 
   7.24346   0.000410   0.000090 
   7.27370   0.000387   0.000093 
   7.30394   0.000380   0.000092 
   7.33419   0.000360   0.000094 
   7.36443   0.000453   0.000090 
   7.39467   0.000317   0.000093 
   7.42491   0.000295   0.000092 
   7.45515   0.000371   0.000085 
   7.48540   0.000411   0.000083 
   7.51564   0.000464   0.000065 
   7.57612   0.000318   0.000059 
   7.63660   0.000347   0.000069 
   7.69709   0.000262   0.000052 
   7.75757   0.000239   0.000046 
   7.81805   0.000238   0.000060 
   7.87854   0.000201   0.000057 
   7.93902   0.000236   0.000045 
   7.99951   0.000224   0.000039 
   8.05999   0.000292   0.000037 
   8.12047   0.000341   0.000037 
   8.18096   0.000159   0.000037 
   8.24144   0.000167   0.000035 
   8.30192   0.000274   0.000036 
   8.36241   0.000269   0.000034 
   8.42289   0.000228   0.000030 
   8.48337   0.000164   0.000030 
   8.54386   0.000216   0.000030 
   8.60434   0.000150   0.000033 
   8.66483   0.000199   0.000028 
   8.72531   0.000112   0.000042 
   8.78579   0.000169   0.000027 
   8.84628   0.000153   0.000027 
   8.90676   0.000176   0.000029 
   8.96724   0.000128   0.000032 
   9.02773   0.000204   0.000039 
   9.08821   0.000103   0.000039 
   9.14869   0.000196   0.000032 
   9.20918   0.000193   0.000035 
   9.26966   0.000257   0.000052 
   9.33015   0.000278   0.000038 
   9.39063   0.000206   0.000039 
   9.45111   0.000155   0.000040 
   9.51160   0.000257   0.000042 
   9.57208   0.000225   0.000044 
   9.63256   0.000119   0.000041 
   9.69305   0.000222   0.000042 
   9.75353   0.000156   0.000049 
   9.81401   0.000142   0.000051 
   9.87450   0.000172   0.000049 
   9.93498   0.000214   0.000046 
   9.99547   0.000282   0.000045 
  10.05595   0.000142   0.000049 
  10.11643   0.000280   0.000042 
  10.17692   0.000273   0.000049 
  10.23740   0.000191   0.000052 
  10.29788   0.000153   0.000051 
  10.35837   0.000269   0.000045 
  10.41885   0.000243   0.000048 
  10.47933   0.000190   0.000048 
  10.53982   0.000208   0.000047 
  10.60030   0.000180   0.000050 
  10.66079   0.000150   0.000049 
  10.72127   0.000180   0.000050 
  10.78175   0.000261   0.000052 
  10.84224   0.000315   0.000054 
  10.90272   0.000284   0.000064 
  10.96320   0.000283   0.000063 
  11.02369   0.000114   0.000064 
  11.08417   0.000214   0.000063 
  11.14465   0.000259   0.000064 
  11.20514   0.000203   0.000066 
  11.26562   0.000123   0.000066 
  11.32611   0.000136   0.000076 
  11.38659   0.000088   0.000067 
  11.44707   0.000102   0.000073 
  11.50756   0.000093   0.000067 
  11.56804   0.000111   0.000069 
  11.62852   0.000077   0.000068 
  11.68901   0.000111   0.000069 
  11.74949   0.000125   0.000071 
