#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.005223   0.000166 
   5.24749   0.005827   0.000169 
   5.27773   0.005486   0.000172 
   5.30797   0.005493   0.000196 
   5.33821   0.005639   0.000142 
   5.36846   0.005656   0.000150 
   5.39870   0.005503   0.000157 
   5.42894   0.005413   0.000160 
   5.45918   0.005190   0.000149 
   5.48942   0.005092   0.000153 
   5.51967   0.005380   0.000138 
   5.54991   0.005196   0.000193 
   5.58015   0.005250   0.000146 
   5.61039   0.005546   0.000142 
   5.64063   0.005438   0.000137 
   5.67088   0.005230   0.000132 
   5.70112   0.004945   0.000121 
   5.73136   0.005137   0.000126 
   5.76160   0.005427   0.000136 
   5.79184   0.005418   0.000128 
   5.82209   0.005269   0.000156 
   5.85233   0.005288   0.000137 
   5.88257   0.005368   0.000136 
   5.91281   0.005453   0.000137 
   5.94305   0.005216   0.000135 
   5.97330   0.004979   0.000136 
   6.00354   0.005126   0.000142 
   6.03378   0.005293   0.000143 
   6.06402   0.005316   0.000133 
   6.09426   0.005395   0.000145 
   6.12451   0.005343   0.000204 
   6.15475   0.005253   0.000136 
   6.18499   0.005186   0.000139 
   6.21523   0.005648   0.000146 
   6.24547   0.005453   0.000172 
   6.27572   0.005498   0.000157 
   6.30596   0.005393   0.000189 
   6.33620   0.005168   0.000164 
   6.36644   0.004990   0.000187 
   6.39668   0.004987   0.000209 
   6.42693   0.004959   0.000175 
   6.45717   0.004909   0.000192 
   6.48741   0.004479   0.000163 
   6.51765   0.004174   0.000182 
   6.54789   0.004414   0.000177 
   6.57814   0.004021   0.000190 
   6.60838   0.003690   0.000181 
   6.63862   0.003545   0.000189 
   6.66886   0.003860   0.000164 
   6.69910   0.003992   0.000167 
   6.72935   0.004135   0.000163 
   6.75959   0.004410   0.000186 
   6.78983   0.004163   0.000184 
   6.82007   0.004129   0.000191 
   6.85031   0.003718   0.000206 
   6.88056   0.003651   0.000197 
   6.91080   0.003721   0.000201 
   6.94104   0.004195   0.000210 
   6.97128   0.004386   0.000220 
   7.00152   0.004433   0.000258 
   7.03177   0.003980   0.000283 
   7.06201   0.003593   0.000231 
   7.09225   0.003830   0.000218 
   7.12249   0.004036   0.000215 
   7.15273   0.003859   0.000211 
   7.18298   0.004080   0.000211 
   7.21322   0.003882   0.000219 
   7.24346   0.003745   0.000226 
   7.27370   0.003819   0.000251 
   7.30394   0.003925   0.000299 
   7.33419   0.004127   0.000275 
   7.36443   0.003233   0.000262 
   7.39467   0.003579   0.000257 
   7.42491   0.003752   0.000259 
   7.45515   0.003451   0.000273 
   7.48540   0.003709   0.000289 
   7.51564   0.003161   0.000175 
   7.57612   0.003308   0.000160 
   7.63660   0.003280   0.000162 
   7.69709   0.003220   0.000138 
   7.75757   0.003027   0.000128 
   7.81805   0.002969   0.000117 
   7.87854   0.002748   0.000112 
   7.93902   0.002780   0.000111 
   7.99951   0.002854   0.000101 
   8.05999   0.002737   0.000119 
   8.12047   0.002597   0.000111 
   8.18096   0.002700   0.000108 
   8.24144   0.002637   0.000091 
   8.30192   0.002427   0.000101 
   8.36241   0.002177   0.000099 
   8.42289   0.002303   0.000091 
   8.48337   0.002220   0.000092 
   8.54386   0.002318   0.000103 
   8.60434   0.002216   0.000110 
   8.66483   0.002324   0.000109 
   8.72531   0.001919   0.000105 
   8.78579   0.001787   0.000101 
   8.84628   0.001875   0.000107 
   8.90676   0.001877   0.000112 
   8.96724   0.001837   0.000110 
   9.02773   0.001933   0.000120 
   9.08821   0.001873   0.000116 
   9.14869   0.001906   0.000119 
   9.20918   0.001963   0.000123 
   9.26966   0.001809   0.000122 
   9.33015   0.001802   0.000194 
   9.39063   0.001812   0.000133 
   9.45111   0.001744   0.000133 
   9.51160   0.001911   0.000132 
   9.57208   0.001805   0.000132 
   9.63256   0.001690   0.000133 
   9.69305   0.001973   0.000131 
   9.75353   0.001801   0.000154 
   9.81401   0.001814   0.000166 
   9.87450   0.001770   0.000136 
   9.93498   0.001873   0.000127 
   9.99547   0.001889   0.000122 
  10.05595   0.001877   0.000121 
  10.11643   0.001875   0.000117 
  10.17692   0.001871   0.000120 
  10.23740   0.001917   0.000118 
  10.29788   0.001791   0.000122 
  10.35837   0.001777   0.000135 
  10.41885   0.001816   0.000133 
  10.47933   0.001915   0.000133 
  10.53982   0.001869   0.000134 
  10.60030   0.001977   0.000137 
  10.66079   0.002049   0.000141 
  10.72127   0.002178   0.000143 
  10.78175   0.001854   0.000153 
  10.84224   0.001915   0.000155 
  10.90272   0.001962   0.000163 
  10.96320   0.001978   0.000164 
  11.02369   0.001739   0.000186 
  11.08417   0.001762   0.000173 
  11.14465   0.002213   0.000175 
  11.20514   0.001828   0.000180 
  11.26562   0.001743   0.000199 
  11.32611   0.001757   0.000178 
  11.38659   0.001856   0.000180 
  11.44707   0.001891   0.000179 
  11.50756   0.001686   0.000191 
  11.56804   0.001549   0.000194 
  11.62852   0.001521   0.000194 
  11.68901   0.001872   0.000205 
  11.74949   0.001721   0.000198 
  11.80997   0.001372   0.000204 
  11.87046   0.001791   0.000196 
  11.93094   0.001777   0.000201 
  11.99143   0.001478   0.000192 
  12.05191   0.001761   0.000199 
  12.11239   0.001600   0.000221 
  12.17288   0.001415   0.000197 
  12.23336   0.001641   0.000196 
  12.29384   0.001440   0.000197 
  12.35433   0.001300   0.000198 
  12.41481   0.001282   0.000191 
  12.47529   0.001472   0.000195 
  12.53578   0.001576   0.000193 
  12.59626   0.001311   0.000195 
  12.65675   0.001254   0.000196 
  12.71723   0.001509   0.000197 
  12.77771   0.001434   0.000196 
  12.83820   0.001225   0.000204 
  12.89868   0.001593   0.000206 
  12.95916   0.001518   0.000208 
  13.01965   0.001461   0.000232 
  13.08013   0.001761   0.000226 
  13.14061   0.001255   0.000233 
  13.20110   0.001268   0.000239 
  13.26158   0.001260   0.000249 
  13.32206   0.001524   0.000253 
  13.38255   0.001485   0.000273 
  13.44303   0.001757   0.000300 
  13.50352   0.001620   0.000305 
  13.56400   0.001666   0.000271 
  13.62448   0.001825   0.000278 
  13.68497   0.001580   0.000281 
  13.74545   0.001461   0.000291 
  13.80593   0.001983   0.000290 
  13.86642   0.001568   0.000300 
  13.92690   0.001718   0.000312 
  13.98738   0.001666   0.000307 
  14.04787   0.001823   0.000324 
  14.10835   0.001676   0.000340 
  14.16884   0.001613   0.000330 
