#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.002843   0.000150 
   5.24749   0.002476   0.000141 
   5.27773   0.002399   0.000141 
   5.30797   0.002540   0.000126 
   5.33821   0.002910   0.000145 
   5.36846   0.002706   0.000127 
   5.39870   0.002300   0.000142 
   5.42894   0.002543   0.000124 
   5.45918   0.003126   0.000239 
   5.48942   0.002987   0.000228 
   5.51967   0.002397   0.000117 
   5.54991   0.002037   0.000105 
   5.58015   0.001881   0.000111 
   5.61039   0.002079   0.000160 
   5.64063   0.001916   0.000106 
   5.67088   0.001897   0.000101 
   5.70112   0.002265   0.000146 
   5.73136   0.002310   0.000174 
   5.76160   0.001786   0.000106 
   5.79184   0.002067   0.000111 
   5.82209   0.002701   0.000120 
   5.85233   0.002741   0.000137 
   5.88257   0.002603   0.000112 
   5.91281   0.002204   0.000111 
   5.94305   0.002337   0.000103 
   5.97330   0.002268   0.000107 
   6.00354   0.002261   0.000108 
   6.03378   0.002415   0.000112 
   6.06402   0.002677   0.000119 
   6.09426   0.002164   0.000125 
   6.12451   0.002309   0.000119 
   6.15475   0.002778   0.000115 
   6.18499   0.002897   0.000110 
   6.21523   0.002521   0.000112 
   6.24547   0.002221   0.000116 
   6.27572   0.002428   0.000126 
   6.30596   0.002651   0.000143 
   6.33620   0.002049   0.000323 
   6.36644   0.002079   0.000142 
   6.39668   0.001583   0.000139 
   6.42693   0.001621   0.000141 
   6.45717   0.001716   0.000134 
   6.48741   0.002224   0.000140 
   6.51765   0.001860   0.000135 
   6.54789   0.002311   0.000151 
   6.57814   0.001710   0.000170 
   6.60838   0.002099   0.000154 
   6.63862   0.001230   0.000149 
   6.66886   0.001407   0.000147 
   6.69910   0.001283   0.000140 
   6.72935   0.001402   0.000162 
   6.75959   0.001698   0.000151 
   6.78983   0.001432   0.000160 
   6.82007   0.001270   0.000164 
   6.85031   0.001128   0.000167 
   6.88056   0.002372   0.000178 
   6.91080   0.002346   0.000175 
   6.94104   0.002726   0.000189 
   6.97128   0.002484   0.000190 
   7.00152   0.002872   0.000203 
   7.03177   0.003077   0.000219 
   7.06201   0.002017   0.000196 
   7.09225   0.002172   0.000181 
   7.12249   0.001501   0.000180 
   7.15273   0.001562   0.000181 
   7.18298   0.001613   0.000184 
   7.21322   0.002643   0.000221 
   7.24346   0.002418   0.000236 
   7.27370   0.002338   0.000226 
   7.30394   0.002331   0.000206 
   7.33419   0.002573   0.000213 
   7.36443   0.002556   0.000207 
   7.39467   0.002015   0.000216 
   7.42491   0.002095   0.000211 
   7.45515   0.002333   0.000209 
   7.48540   0.001857   0.000209 
   7.51564   0.001201   0.000112 
   7.57612   0.001284   0.000107 
   7.63660   0.001531   0.000101 
   7.69709   0.001299   0.000091 
   7.75757   0.001339   0.000082 
   7.81805   0.001466   0.000076 
   7.87854   0.001842   0.000079 
   7.93902   0.001892   0.000074 
   7.99951   0.001717   0.000070 
   8.05999   0.001929   0.000067 
   8.12047   0.002048   0.000066 
   8.18096   0.001912   0.000068 
   8.24144   0.001714   0.000077 
   8.30192   0.001664   0.000081 
   8.36241   0.002095   0.000085 
   8.42289   0.002260   0.000074 
   8.48337   0.002053   0.000055 
   8.54386   0.001946   0.000056 
   8.60434   0.002030   0.000054 
   8.66483   0.002086   0.000057 
   8.72531   0.002197   0.000071 
   8.78579   0.002072   0.000073 
   8.84628   0.002154   0.000060 
   8.90676   0.002204   0.000091 
   8.96724   0.002407   0.000066 
   9.02773   0.002077   0.000068 
   9.08821   0.001993   0.000070 
   9.14869   0.002564   0.000072 
   9.20918   0.002741   0.000081 
   9.26966   0.002737   0.000074 
   9.33015   0.002020   0.000122 
   9.39063   0.002632   0.000101 
   9.45111   0.002601   0.000118 
   9.51160   0.002475   0.000087 
   9.57208   0.002291   0.000082 
   9.63256   0.002475   0.000080 
   9.69305   0.002463   0.000082 
   9.75353   0.002211   0.000112 
   9.81401   0.002154   0.000108 
   9.87450   0.001950   0.000103 
