#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001083   0.000087 
   5.24749   0.001156   0.000079 
   5.27773   0.001283   0.000080 
   5.30797   0.001229   0.000079 
   5.33821   0.001240   0.000072 
   5.36846   0.001033   0.000074 
   5.39870   0.001021   0.000072 
   5.42894   0.001005   0.000093 
   5.45918   0.001103   0.000072 
   5.48942   0.001010   0.000066 
   5.51967   0.001072   0.000064 
   5.54991   0.000966   0.000064 
   5.58015   0.000964   0.000065 
   5.61039   0.001065   0.000068 
   5.64063   0.001088   0.000063 
   5.67088   0.001082   0.000064 
   5.70112   0.000960   0.000059 
   5.73136   0.000971   0.000057 
   5.76160   0.000988   0.000058 
   5.79184   0.001016   0.000065 
   5.82209   0.000993   0.000065 
   5.85233   0.000997   0.000082 
   5.88257   0.000921   0.000060 
   5.91281   0.000970   0.000080 
   5.94305   0.001020   0.000062 
   5.97330   0.001003   0.000059 
   6.00354   0.001084   0.000060 
   6.03378   0.000950   0.000065 
   6.06402   0.000931   0.000064 
   6.09426   0.001090   0.000065 
   6.12451   0.001153   0.000064 
   6.15475   0.001061   0.000065 
   6.18499   0.001080   0.000069 
   6.21523   0.001043   0.000070 
   6.24547   0.001112   0.000063 
   6.27572   0.001164   0.000064 
   6.30596   0.001166   0.000071 
   6.33620   0.001119   0.000077 
   6.36644   0.001102   0.000080 
   6.39668   0.001025   0.000074 
   6.42693   0.000914   0.000084 
   6.45717   0.000975   0.000082 
   6.48741   0.000867   0.000076 
   6.51765   0.000780   0.000082 
   6.54789   0.000862   0.000083 
   6.57814   0.000725   0.000095 
   6.60838   0.000624   0.000086 
   6.63862   0.000608   0.000093 
   6.66886   0.000831   0.000076 
   6.69910   0.000797   0.000099 
   6.72935   0.000818   0.000077 
   6.75959   0.000857   0.000080 
   6.78983   0.000844   0.000089 
   6.82007   0.000732   0.000114 
   6.85031   0.000682   0.000104 
   6.88056   0.000701   0.000109 
   6.91080   0.000911   0.000094 
   6.94104   0.000941   0.000100 
   6.97128   0.000823   0.000108 
   7.00152   0.000833   0.000128 
   7.03177   0.000926   0.000138 
   7.06201   0.000870   0.000125 
   7.09225   0.000846   0.000120 
   7.12249   0.000918   0.000100 
   7.15273   0.000875   0.000104 
   7.18298   0.000747   0.000103 
   7.21322   0.000796   0.000104 
   7.24346   0.000882   0.000107 
   7.27370   0.000953   0.000116 
   7.30394   0.000847   0.000125 
   7.33419   0.000810   0.000133 
   7.36443   0.000764   0.000145 
   7.39467   0.000767   0.000124 
   7.42491   0.000713   0.000131 
   7.45515   0.000696   0.000128 
   7.48540   0.000709   0.000135 
   7.51564   0.000725   0.000085 
   7.57612   0.000706   0.000079 
   7.63660   0.000586   0.000075 
   7.69709   0.000611   0.000076 
   7.75757   0.000618   0.000060 
   7.81805   0.000699   0.000063 
   7.87854   0.000764   0.000054 
   7.93902   0.000889   0.000057 
   7.99951   0.000748   0.000054 
   8.05999   0.000799   0.000052 
   8.12047   0.000831   0.000051 
   8.18096   0.000738   0.000050 
   8.24144   0.000790   0.000049 
   8.30192   0.000789   0.000056 
   8.36241   0.000810   0.000050 
   8.42289   0.000816   0.000045 
   8.48337   0.000839   0.000046 
   8.54386   0.000818   0.000045 
   8.60434   0.000866   0.000053 
   8.66483   0.000898   0.000050 
   8.72531   0.000926   0.000047 
   8.78579   0.000909   0.000045 
   8.84628   0.000883   0.000047 
   8.90676   0.000802   0.000049 
   8.96724   0.000815   0.000051 
   9.02773   0.000781   0.000051 
   9.08821   0.000813   0.000049 
   9.14869   0.000802   0.000053 
   9.20918   0.000738   0.000048 
   9.26966   0.000749   0.000051 
   9.33015   0.000799   0.000051 
   9.39063   0.000763   0.000054 
   9.45111   0.000727   0.000052 
   9.51160   0.000749   0.000055 
   9.57208   0.000727   0.000052 
   9.63256   0.000752   0.000057 
   9.69305   0.000730   0.000051 
   9.75353   0.000751   0.000067 
   9.81401   0.000732   0.000067 
   9.87450   0.000679   0.000054 
   9.93498   0.000797   0.000058 
   9.99547   0.000710   0.000054 
  10.05595   0.000737   0.000047 
  10.11643   0.000782   0.000048 
  10.17692   0.000685   0.000046 
  10.23740   0.000651   0.000047 
  10.29788   0.000629   0.000051 
  10.35837   0.000608   0.000055 
  10.41885   0.000689   0.000055 
  10.47933   0.000667   0.000053 
  10.53982   0.000616   0.000053 
  10.60030   0.000642   0.000054 
  10.66079   0.000693   0.000062 
  10.72127   0.000703   0.000055 
  10.78175   0.000660   0.000057 
  10.84224   0.000632   0.000059 
  10.90272   0.000604   0.000063 
  10.96320   0.000595   0.000068 
  11.02369   0.000550   0.000064 
  11.08417   0.000610   0.000066 
  11.14465   0.000518   0.000067 
  11.20514   0.000684   0.000071 
  11.26562   0.000720   0.000073 
  11.32611   0.000646   0.000070 
  11.38659   0.000623   0.000072 
  11.44707   0.000690   0.000073 
  11.50756   0.000730   0.000075 
  11.56804   0.000648   0.000082 
  11.62852   0.000683   0.000075 
  11.68901   0.000677   0.000073 
  11.74949   0.000649   0.000088 
  11.80997   0.000679   0.000075 
  11.87046   0.000559   0.000079 
  11.93094   0.000688   0.000074 
  11.99143   0.000519   0.000080 
  12.05191   0.000509   0.000077 
  12.11239   0.000505   0.000079 
  12.17288   0.000562   0.000083 
  12.23336   0.000523   0.000084 
  12.29384   0.000503   0.000079 
  12.35433   0.000454   0.000077 
  12.41481   0.000591   0.000075 
  12.47529   0.000589   0.000076 
  12.53578   0.000621   0.000075 
  12.59626   0.000592   0.000077 
  12.65675   0.000563   0.000073 
  12.71723   0.000567   0.000077 
  12.77771   0.000570   0.000089 
  12.83820   0.000538   0.000085 
  12.89868   0.000622   0.000079 
  12.95916   0.000512   0.000080 
  13.01965   0.000425   0.000090 
  13.08013   0.000396   0.000090 
  13.14061   0.000462   0.000089 
  13.20110   0.000619   0.000097 
  13.26158   0.000559   0.000106 
  13.32206   0.000658   0.000097 
  13.38255   0.000559   0.000106 
  13.44303   0.000458   0.000104 
  13.50352   0.000495   0.000105 
  13.56400   0.000545   0.000106 
  13.62448   0.000344   0.000108 
  13.68497   0.000413   0.000118 
  13.74545   0.000492   0.000125 
  13.80593   0.000646   0.000125 
  13.86642   0.000563   0.000124 
  13.92690   0.000544   0.000134 
  13.98738   0.000591   0.000122 
  14.04787   0.000675   0.000122 
  14.10835   0.000524   0.000128 
  14.16884   0.000458   0.000131 
