#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001808   0.000092 
   5.24749   0.001838   0.000090 
   5.27773   0.001849   0.000136 
   5.30797   0.001567   0.000095 
   5.33821   0.001731   0.000081 
   5.36846   0.001551   0.000103 
   5.39870   0.001588   0.000077 
   5.42894   0.001537   0.000075 
   5.45918   0.001560   0.000072 
   5.48942   0.001576   0.000083 
   5.51967   0.001445   0.000067 
   5.54991   0.001396   0.000071 
   5.58015   0.001509   0.000070 
   5.61039   0.001553   0.000073 
   5.64063   0.001324   0.000073 
   5.67088   0.001423   0.000068 
   5.70112   0.001321   0.000067 
   5.73136   0.001350   0.000072 
   5.76160   0.001354   0.000072 
   5.79184   0.001430   0.000070 
   5.82209   0.001363   0.000072 
   5.85233   0.001338   0.000069 
   5.88257   0.001310   0.000069 
   5.91281   0.001268   0.000073 
   5.94305   0.001321   0.000072 
   5.97330   0.001502   0.000072 
   6.00354   0.001556   0.000072 
   6.03378   0.001486   0.000077 
   6.06402   0.001428   0.000074 
   6.09426   0.001443   0.000082 
   6.12451   0.001584   0.000074 
   6.15475   0.001659   0.000075 
   6.18499   0.001653   0.000079 
   6.21523   0.001648   0.000081 
   6.24547   0.001675   0.000083 
   6.27572   0.001719   0.000089 
   6.30596   0.001742   0.000090 
   6.33620   0.001612   0.000091 
   6.36644   0.001533   0.000087 
   6.39668   0.001273   0.000089 
   6.42693   0.001119   0.000089 
   6.45717   0.001210   0.000093 
   6.48741   0.001108   0.000091 
   6.51765   0.001016   0.000093 
   6.54789   0.001021   0.000099 
   6.57814   0.000968   0.000101 
   6.60838   0.000968   0.000103 
   6.63862   0.000929   0.000103 
   6.66886   0.000986   0.000104 
   6.69910   0.000966   0.000101 
   6.72935   0.000940   0.000109 
   6.75959   0.000932   0.000123 
   6.78983   0.000881   0.000129 
   6.82007   0.000883   0.000116 
   6.85031   0.000974   0.000126 
   6.88056   0.001064   0.000116 
   6.91080   0.001079   0.000125 
   6.94104   0.001205   0.000126 
   6.97128   0.001034   0.000124 
   7.00152   0.001030   0.000131 
   7.03177   0.001077   0.000128 
   7.06201   0.000981   0.000133 
   7.09225   0.000938   0.000146 
   7.12249   0.000941   0.000151 
   7.15273   0.000938   0.000124 
   7.18298   0.001057   0.000122 
   7.21322   0.001114   0.000127 
   7.24346   0.001125   0.000143 
   7.27370   0.000750   0.000152 
   7.30394   0.000789   0.000155 
   7.33419   0.000822   0.000147 
   7.36443   0.000914   0.000143 
   7.39467   0.000760   0.000153 
   7.42491   0.000949   0.000149 
   7.45515   0.001041   0.000160 
   7.48540   0.000944   0.000171 
   7.51564   0.001027   0.000101 
   7.57612   0.001110   0.000092 
   7.63660   0.001153   0.000091 
   7.69709   0.000893   0.000080 
   7.75757   0.000850   0.000075 
   7.81805   0.000860   0.000074 
   7.87854   0.000972   0.000070 
   7.93902   0.001119   0.000079 
   7.99951   0.001033   0.000064 
   8.05999   0.001068   0.000063 
   8.12047   0.001120   0.000057 
   8.18096   0.001111   0.000063 
   8.24144   0.001085   0.000068 
   8.30192   0.001076   0.000063 
   8.36241   0.001123   0.000062 
   8.42289   0.001252   0.000069 
   8.48337   0.001321   0.000060 
   8.54386   0.001232   0.000076 
   8.60434   0.001164   0.000084 
   8.66483   0.001322   0.000066 
   8.72531   0.001284   0.000069 
   8.78579   0.001110   0.000063 
   8.84628   0.001220   0.000066 
   8.90676   0.001055   0.000070 
   8.96724   0.001038   0.000068 
   9.02773   0.001153   0.000072 
   9.08821   0.001166   0.000089 
   9.14869   0.001203   0.000073 
   9.20918   0.001140   0.000071 
   9.26966   0.001140   0.000073 
   9.33015   0.001149   0.000075 
   9.39063   0.001129   0.000085 
   9.45111   0.001197   0.000081 
   9.51160   0.001254   0.000081 
   9.57208   0.001152   0.000082 
   9.63256   0.001142   0.000087 
   9.69305   0.001290   0.000095 
   9.75353   0.001224   0.000095 
   9.81401   0.001228   0.000077 
   9.87450   0.001304   0.000077 
   9.93498   0.001364   0.000080 
   9.99547   0.001359   0.000080 
  10.05595   0.001246   0.000073 
  10.11643   0.001237   0.000073 
  10.17692   0.001194   0.000075 
  10.23740   0.001167   0.000073 
  10.29788   0.001145   0.000077 
  10.35837   0.001080   0.000079 
  10.41885   0.001078   0.000087 
  10.47933   0.001220   0.000083 
  10.53982   0.001288   0.000086 
  10.60030   0.001117   0.000086 
  10.66079   0.000937   0.000088 
  10.72127   0.000918   0.000089 
  10.78175   0.000933   0.000093 
  10.84224   0.001092   0.000099 
  10.90272   0.001001   0.000105 
  10.96320   0.000946   0.000105 
  11.02369   0.000922   0.000103 
  11.08417   0.001045   0.000105 
  11.14465   0.000999   0.000105 
  11.20514   0.001113   0.000114 
  11.26562   0.001137   0.000110 
  11.32611   0.001146   0.000110 
  11.38659   0.001076   0.000112 
  11.44707   0.000976   0.000111 
  11.50756   0.000909   0.000116 
  11.56804   0.001074   0.000121 
  11.62852   0.001022   0.000125 
  11.68901   0.001059   0.000121 
  11.74949   0.001134   0.000126 
  11.80997   0.001103   0.000123 
  11.87046   0.001015   0.000125 
  11.93094   0.000974   0.000119 
  11.99143   0.001116   0.000119 
  12.05191   0.001086   0.000122 
  12.11239   0.001024   0.000141 
