#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.002557   0.000173 
   5.24749   0.002875   0.000129 
   5.27773   0.003081   0.000115 
   5.30797   0.002790   0.000110 
   5.33821   0.002329   0.000100 
   5.36846   0.002400   0.000115 
   5.39870   0.002680   0.000127 
   5.42894   0.002819   0.000112 
   5.45918   0.002859   0.000098 
   5.48942   0.002812   0.000102 
   5.51967   0.002567   0.000084 
   5.54991   0.002637   0.000092 
   5.58015   0.002780   0.000112 
   5.61039   0.002955   0.000166 
   5.64063   0.002654   0.000098 
   5.67088   0.002602   0.000108 
   5.70112   0.002421   0.000092 
   5.73136   0.002667   0.000114 
   5.76160   0.002823   0.000103 
   5.79184   0.002476   0.000119 
   5.82209   0.002476   0.000112 
   5.85233   0.002517   0.000133 
   5.88257   0.002776   0.000091 
   5.91281   0.002489   0.000150 
   5.94305   0.002649   0.000212 
   5.97330   0.002744   0.000153 
   6.00354   0.002800   0.000104 
   6.03378   0.002921   0.000102 
   6.06402   0.002924   0.000102 
   6.09426   0.003119   0.000107 
   6.12451   0.002978   0.000163 
   6.15475   0.002799   0.000172 
   6.18499   0.002865   0.000256 
   6.21523   0.002859   0.000244 
   6.24547   0.002675   0.000101 
   6.27572   0.002692   0.000122 
   6.30596   0.002882   0.000118 
   6.33620   0.002956   0.000110 
   6.36644   0.002680   0.000117 
   6.39668   0.002470   0.000116 
   6.42693   0.002786   0.000388 
   6.45717   0.002703   0.000119 
   6.48741   0.002086   0.000112 
   6.51765   0.002267   0.000114 
   6.54789   0.002247   0.000115 
   6.57814   0.002192   0.000115 
   6.60838   0.002099   0.000121 
   6.63862   0.001857   0.000142 
   6.66886   0.001963   0.000119 
   6.69910   0.001760   0.000140 
   6.72935   0.001773   0.000128 
   6.75959   0.002292   0.000144 
   6.78983   0.002236   0.000139 
   6.82007   0.002418   0.000227 
   6.85031   0.002127   0.000134 
   6.88056   0.001993   0.000139 
   6.91080   0.001880   0.000140 
   6.94104   0.002212   0.000156 
   6.97128   0.002351   0.000168 
   7.00152   0.002485   0.000169 
   7.03177   0.002414   0.000277 
   7.06201   0.002297   0.000351 
   7.09225   0.002151   0.000281 
   7.12249   0.002180   0.000239 
   7.15273   0.002210   0.000190 
   7.18298   0.002570   0.000134 
   7.21322   0.002753   0.000147 
   7.24346   0.002706   0.000163 
   7.27370   0.002901   0.000427 
   7.30394   0.003355   0.000405 
   7.33419   0.003309   0.000315 
   7.36443   0.002393   0.000179 
   7.39467   0.002127   0.000163 
   7.42491   0.002202   0.000146 
   7.45515   0.002507   0.000159 
   7.48540   0.002575   0.000163 
   7.51564   0.001932   0.000067 
   7.57612   0.002140   0.000064 
   7.63660   0.001886   0.000060 
   7.69709   0.001997   0.000053 
   7.75757   0.001979   0.000047 
