#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.007248   0.000155 
   5.24749   0.007517   0.000151 
   5.27773   0.007919   0.000136 
   5.30797   0.007667   0.000127 
   5.33821   0.007449   0.000110 
   5.36846   0.007719   0.000114 
   5.39870   0.007625   0.000133 
   5.42894   0.007263   0.000123 
   5.45918   0.007311   0.000276 
   5.48942   0.007397   0.000307 
   5.51967   0.007039   0.000099 
   5.54991   0.007038   0.000105 
   5.58015   0.007084   0.000104 
   5.61039   0.007016   0.000120 
   5.64063   0.006955   0.000110 
   5.67088   0.007061   0.000098 
   5.70112   0.007135   0.000097 
   5.73136   0.006993   0.000095 
   5.76160   0.006825   0.000099 
   5.79184   0.006678   0.000101 
   5.82209   0.006640   0.000095 
   5.85233   0.006654   0.000133 
   5.88257   0.006582   0.000103 
   5.91281   0.006779   0.000117 
   5.94305   0.006746   0.000128 
   5.97330   0.006529   0.000108 
   6.00354   0.007246   0.000120 
   6.03378   0.007129   0.000180 
   6.06402   0.006925   0.000160 
   6.09426   0.006867   0.000119 
   6.12451   0.006906   0.000111 
   6.15475   0.007061   0.000108 
   6.18499   0.006728   0.000112 
   6.21523   0.006578   0.000105 
   6.24547   0.006621   0.000105 
   6.27572   0.006610   0.000118 
   6.30596   0.006823   0.000114 
   6.33620   0.006718   0.000129 
   6.36644   0.006493   0.000144 
   6.39668   0.005929   0.000145 
   6.42693   0.006325   0.000136 
   6.45717   0.005930   0.000132 
   6.48741   0.005628   0.000112 
   6.51765   0.005867   0.000121 
   6.54789   0.006076   0.000127 
   6.57814   0.006051   0.000132 
   6.60838   0.005729   0.000133 
   6.63862   0.005921   0.000134 
   6.66886   0.005579   0.000123 
   6.69910   0.005779   0.000128 
   6.72935   0.005833   0.000129 
   6.75959   0.005085   0.000146 
   6.78983   0.005260   0.000150 
   6.82007   0.005638   0.000163 
   6.85031   0.006097   0.000168 
   6.88056   0.005513   0.000136 
   6.91080   0.005570   0.000155 
   6.94104   0.005338   0.000159 
   6.97128   0.005972   0.000152 
   7.00152   0.006045   0.000262 
   7.03177   0.005751   0.000303 
   7.06201   0.005455   0.000230 
   7.09225   0.005459   0.000229 
   7.12249   0.005859   0.000222 
   7.15273   0.005914   0.000157 
   7.18298   0.005656   0.000135 
   7.21322   0.005732   0.000135 
   7.24346   0.005533   0.000144 
   7.27370   0.005497   0.000155 
   7.30394   0.005576   0.000176 
   7.33419   0.005380   0.000151 
   7.36443   0.005057   0.000153 
   7.39467   0.005612   0.000158 
   7.42491   0.005804   0.000186 
   7.45515   0.005688   0.000181 
   7.48540   0.005399   0.000171 
   7.51564   0.004721   0.000139 
   7.57612   0.004436   0.000139 
   7.63660   0.004842   0.000104 
   7.69709   0.004944   0.000115 
   7.75757   0.004698   0.000091 
   7.81805   0.004532   0.000095 
   7.87854   0.004324   0.000116 
   7.93902   0.004205   0.000097 
   7.99951   0.004180   0.000079 
   8.05999   0.004368   0.000084 
   8.12047   0.004688   0.000117 
   8.18096   0.004551   0.000082 
   8.24144   0.004577   0.000079 
   8.30192   0.004628   0.000086 
   8.36241   0.004323   0.000089 
   8.42289   0.004138   0.000071 
   8.48337   0.004126   0.000074 
   8.54386   0.003801   0.000069 
   8.60434   0.004184   0.000077 
   8.66483   0.003882   0.000076 
   8.72531   0.003747   0.000112 
   8.78579   0.004030   0.000080 
   8.84628   0.003986   0.000079 
   8.90676   0.003773   0.000073 
   8.96724   0.003721   0.000089 
   9.02773   0.004066   0.000107 
   9.08821   0.004169   0.000138 
   9.14869   0.003912   0.000095 
   9.20918   0.003868   0.000091 
   9.26966   0.003724   0.000092 
   9.33015   0.003625   0.000137 
   9.39063   0.003584   0.000092 
   9.45111   0.003846   0.000094 
