#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.004088   0.000141 
   5.24749   0.004014   0.000138 
   5.27773   0.003854   0.000133 
   5.30797   0.003926   0.000142 
   5.33821   0.004034   0.000158 
   5.36846   0.003658   0.000123 
   5.39870   0.003707   0.000125 
   5.42894   0.003428   0.000111 
   5.45918   0.003625   0.000105 
   5.48942   0.003549   0.000120 
   5.51967   0.003491   0.000107 
   5.54991   0.003351   0.000104 
   5.58015   0.003420   0.000106 
   5.61039   0.003288   0.000120 
   5.64063   0.003372   0.000109 
   5.67088   0.003395   0.000107 
   5.70112   0.003135   0.000105 
   5.73136   0.003175   0.000100 
   5.76160   0.003156   0.000100 
   5.79184   0.003376   0.000105 
   5.82209   0.003158   0.000103 
   5.85233   0.003142   0.000111 
   5.88257   0.003166   0.000114 
   5.91281   0.003092   0.000110 
   5.94305   0.003213   0.000109 
   5.97330   0.003234   0.000109 
   6.00354   0.003646   0.000109 
   6.03378   0.003453   0.000111 
   6.06402   0.003275   0.000109 
   6.09426   0.003604   0.000111 
   6.12451   0.003767   0.000111 
   6.15475   0.003869   0.000122 
   6.18499   0.003578   0.000119 
   6.21523   0.003785   0.000112 
   6.24547   0.004124   0.000119 
   6.27572   0.004085   0.000131 
   6.30596   0.004228   0.000134 
   6.33620   0.004083   0.000135 
   6.36644   0.003517   0.000131 
   6.39668   0.003420   0.000136 
   6.42693   0.003176   0.000136 
   6.45717   0.003032   0.000134 
   6.48741   0.002786   0.000125 
   6.51765   0.002664   0.000129 
   6.54789   0.002698   0.000150 
   6.57814   0.002281   0.000168 
   6.60838   0.002300   0.000276 
   6.63862   0.002418   0.000254 
   6.66886   0.002638   0.000137 
   6.69910   0.002568   0.000137 
   6.72935   0.002626   0.000140 
   6.75959   0.002938   0.000191 
   6.78983   0.002648   0.000161 
   6.82007   0.002559   0.000159 
   6.85031   0.002699   0.000172 
   6.88056   0.002658   0.000216 
   6.91080   0.003138   0.000169 
   6.94104   0.002988   0.000174 
   6.97128   0.002782   0.000180 
   7.00152   0.002749   0.000184 
   7.03177   0.002621   0.000189 
   7.06201   0.002650   0.000228 
   7.09225   0.002494   0.000233 
   7.12249   0.002281   0.000175 
   7.15273   0.002474   0.000185 
   7.18298   0.002762   0.000199 
   7.21322   0.002921   0.000185 
