#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.005336   0.000135 
   5.24749   0.005113   0.000119 
   5.27773   0.005270   0.000121 
   5.30797   0.005303   0.000147 
   5.33821   0.005043   0.000099 
   5.36846   0.005098   0.000110 
   5.39870   0.004960   0.000106 
   5.42894   0.005254   0.000102 
   5.45918   0.005272   0.000113 
   5.48942   0.005032   0.000088 
   5.51967   0.004568   0.000091 
   5.54991   0.004521   0.000092 
   5.58015   0.004598   0.000091 
   5.61039   0.004535   0.000100 
   5.64063   0.004501   0.000096 
   5.67088   0.004456   0.000096 
   5.70112   0.004567   0.000111 
   5.73136   0.004482   0.000100 
   5.76160   0.004524   0.000102 
   5.79184   0.004535   0.000127 
   5.82209   0.004481   0.000116 
   5.85233   0.004260   0.000124 
   5.88257   0.004670   0.000117 
   5.91281   0.004581   0.000097 
   5.94305   0.004878   0.000135 
   5.97330   0.004755   0.000125 
   6.00354   0.004465   0.000100 
   6.03378   0.004537   0.000099 
   6.06402   0.004603   0.000091 
   6.09426   0.004407   0.000091 
   6.12451   0.004654   0.000105 
   6.15475   0.004531   0.000105 
   6.18499   0.004449   0.000110 
   6.21523   0.004207   0.000105 
   6.24547   0.004351   0.000110 
   6.27572   0.004647   0.000144 
   6.30596   0.004501   0.000121 
   6.33620   0.004426   0.000128 
   6.36644   0.004556   0.000132 
   6.39668   0.004239   0.000128 
   6.42693   0.004116   0.000128 
   6.45717   0.003953   0.000139 
   6.48741   0.004008   0.000119 
   6.51765   0.004094   0.000139 
   6.54789   0.003986   0.000147 
   6.57814   0.004144   0.000147 
   6.60838   0.004246   0.000146 
   6.63862   0.004341   0.000138 
   6.66886   0.004086   0.000166 
   6.69910   0.003931   0.000130 
   6.72935   0.004075   0.000127 
   6.75959   0.004075   0.000143 
   6.78983   0.003538   0.000141 
   6.82007   0.003304   0.000146 
   6.85031   0.003690   0.000160 
   6.88056   0.003575   0.000166 
   6.91080   0.003380   0.000179 
   6.94104   0.003541   0.000207 
   6.97128   0.003777   0.000188 
   7.00152   0.003845   0.000175 
   7.03177   0.003937   0.000227 
   7.06201   0.003737   0.000205 
   7.09225   0.003600   0.000185 
   7.12249   0.003409   0.000202 
   7.15273   0.003674   0.000168 
   7.18298   0.003431   0.000169 
   7.21322   0.003460   0.000182 
   7.24346   0.003530   0.000189 
   7.27370   0.003901   0.000193 
   7.30394   0.004012   0.000196 
   7.33419   0.004036   0.000186 
   7.36443   0.004136   0.000207 
   7.39467   0.004048   0.000191 
   7.42491   0.003911   0.000221 
   7.45515   0.003627   0.000265 
   7.48540   0.003514   0.000222 
   7.51564   0.002836   0.000124 
