#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.003700   0.000158 
   5.24749   0.003805   0.000150 
   5.27773   0.003335   0.000111 
   5.30797   0.003439   0.000111 
   5.33821   0.003725   0.000100 
   5.36846   0.003694   0.000101 
   5.39870   0.003292   0.000127 
   5.42894   0.003461   0.000180 
   5.45918   0.003356   0.000150 
   5.48942   0.003434   0.000118 
   5.51967   0.003423   0.000093 
   5.54991   0.003167   0.000126 
   5.58015   0.003240   0.000091 
   5.61039   0.003221   0.000361 
   5.64063   0.002794   0.000102 
   5.67088   0.002998   0.000083 
   5.70112   0.002949   0.000086 
   5.73136   0.002982   0.000085 
   5.76160   0.002931   0.000215 
   5.79184   0.002871   0.000092 
   5.82209   0.003077   0.000088 
   5.85233   0.003151   0.000118 
   5.88257   0.002950   0.000091 
   5.91281   0.002890   0.000097 
   5.94305   0.002931   0.000107 
   5.97330   0.002918   0.000107 
   6.00354   0.003266   0.000094 
   6.03378   0.002985   0.000136 
   6.06402   0.003224   0.000118 
   6.09426   0.003002   0.000146 
   6.12451   0.003175   0.000091 
   6.15475   0.003343   0.000120 
   6.18499   0.003251   0.000124 
   6.21523   0.003308   0.000134 
   6.24547   0.003136   0.000105 
   6.27572   0.003059   0.000099 
   6.30596   0.003502   0.000105 
   6.33620   0.003745   0.000110 
   6.36644   0.003299   0.000188 
   6.39668   0.002997   0.000105 
   6.42693   0.003121   0.000106 
   6.45717   0.002542   0.000121 
   6.48741   0.002331   0.000117 
   6.51765   0.002603   0.000180 
   6.54789   0.002114   0.000125 
   6.57814   0.002673   0.000120 
   6.60838   0.002685   0.000122 
   6.63862   0.002397   0.000134 
   6.66886   0.002351   0.000127 
   6.69910   0.002328   0.000110 
   6.72935   0.002006   0.000117 
   6.75959   0.001901   0.000121 
   6.78983   0.002415   0.000131 
   6.82007   0.002227   0.000127 
   6.85031   0.001872   0.000123 
   6.88056   0.002365   0.000142 
   6.91080   0.003138   0.000152 
   6.94104   0.002748   0.000162 
   6.97128   0.002603   0.000150 
   7.00152   0.002580   0.000157 
   7.03177   0.002893   0.000157 
   7.06201   0.002533   0.000154 
   7.09225   0.002523   0.000316 
   7.12249   0.002417   0.000284 
   7.15273   0.002326   0.000154 
   7.18298   0.002590   0.000160 
   7.21322   0.003081   0.000150 
   7.24346   0.003050   0.000158 
   7.27370   0.002703   0.000147 
   7.30394   0.002637   0.000154 
   7.33419   0.002110   0.000212 
   7.36443   0.002504   0.000312 
   7.39467   0.002385   0.000197 
   7.42491   0.002351   0.000197 
   7.45515   0.002283   0.000178 
   7.48540   0.002427   0.000191 
   7.51564   0.002014   0.000094 
   7.57612   0.002280   0.000092 
   7.63660   0.001963   0.000088 
   7.69709   0.001978   0.000101 
   7.75757   0.002079   0.000073 
   7.81805   0.001956   0.000068 
   7.87854   0.001879   0.000077 
   7.93902   0.001699   0.000083 
   7.99951   0.001689   0.000083 
   8.05999   0.001652   0.000068 
   8.12047   0.001897   0.000073 
   8.18096   0.001950   0.000074 
   8.24144   0.001923   0.000133 
   8.30192   0.001632   0.000163 
   8.36241   0.001357   0.000111 
   8.42289   0.001548   0.000064 
   8.48337   0.001325   0.000066 
   8.54386   0.001237   0.000076 
   8.60434   0.001319   0.000081 
   8.66483   0.001368   0.000087 
   8.72531   0.001478   0.000100 
   8.78579   0.001364   0.000082 
   8.84628   0.001088   0.000114 
   8.90676   0.001227   0.000073 
   8.96724   0.000960   0.000092 
   9.02773   0.000871   0.000110 
   9.08821   0.001044   0.000117 
   9.14869   0.001037   0.000117 
   9.20918   0.000899   0.000119 
   9.26966   0.001292   0.000083 
