#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000760   0.000058 
   5.24749   0.000763   0.000083 
   5.27773   0.000694   0.000060 
   5.30797   0.000721   0.000045 
   5.33821   0.000844   0.000049 
   5.36846   0.000839   0.000046 
   5.39870   0.000882   0.000058 
   5.42894   0.000761   0.000047 
   5.45918   0.000715   0.000049 
   5.48942   0.000679   0.000048 
   5.51967   0.000777   0.000046 
   5.54991   0.000634   0.000046 
   5.58015   0.000715   0.000040 
   5.61039   0.000729   0.000042 
   5.64063   0.000682   0.000054 
   5.67088   0.000561   0.000041 
   5.70112   0.000518   0.000040 
   5.73136   0.000499   0.000055 
   5.76160   0.000480   0.000040 
   5.79184   0.000502   0.000040 
   5.82209   0.000603   0.000053 
   5.85233   0.000606   0.000039 
   5.88257   0.000614   0.000040 
   5.91281   0.000545   0.000041 
   5.94305   0.000621   0.000044 
   5.97330   0.000630   0.000040 
   6.00354   0.000740   0.000042 
   6.03378   0.000559   0.000050 
   6.06402   0.000454   0.000057 
   6.09426   0.000547   0.000083 
   6.12451   0.000662   0.000048 
   6.15475   0.000667   0.000042 
   6.18499   0.000697   0.000040 
   6.21523   0.000813   0.000039 
   6.24547   0.000701   0.000042 
   6.27572   0.000685   0.000039 
   6.30596   0.000543   0.000046 
   6.33620   0.000853   0.000060 
   6.36644   0.000697   0.000049 
   6.39668   0.000631   0.000045 
   6.42693   0.000811   0.000048 
   6.45717   0.000690   0.000047 
   6.48741   0.000703   0.000052 
   6.51765   0.000827   0.000063 
   6.54789   0.000654   0.000054 
   6.57814   0.000457   0.000052 
   6.60838   0.000495   0.000054 
   6.63862   0.000540   0.000054 
   6.66886   0.000416   0.000051 
   6.69910   0.000303   0.000052 
   6.72935   0.000483   0.000056 
   6.75959   0.000353   0.000101 
   6.78983   0.000646   0.000064 
   6.82007   0.000394   0.000060 
   6.85031   0.000514   0.000055 
   6.88056   0.000545   0.000063 
   6.91080   0.000628   0.000062 
   6.94104   0.000476   0.000064 
   6.97128   0.000630   0.000069 
   7.00152   0.000724   0.000072 
   7.03177   0.000445   0.000073 
   7.06201   0.000507   0.000079 
   7.09225   0.000522   0.000064 
   7.12249   0.000421   0.000070 
   7.15273   0.000510   0.000071 
   7.18298   0.000555   0.000066 
   7.21322   0.000448   0.000059 
   7.24346   0.000437   0.000059 
   7.27370   0.000633   0.000064 
   7.30394   0.000606   0.000079 
   7.33419   0.000571   0.000084 
   7.36443   0.000351   0.000064 
   7.39467   0.000342   0.000064 
   7.42491   0.000370   0.000064 
   7.45515   0.000535   0.000063 
   7.48540   0.000411   0.000062 
   7.51564   0.000359   0.000028 
   7.57612   0.000467   0.000029 
   7.63660   0.000384   0.000030 
   7.69709   0.000447   0.000022 
   7.75757   0.000417   0.000020 
   7.81805   0.000345   0.000021 
   7.87854   0.000457   0.000020 
   7.93902   0.000387   0.000020 
   7.99951   0.000335   0.000019 
   8.05999   0.000379   0.000018 
   8.12047   0.000509   0.000018 
   8.18096   0.000472   0.000018 
   8.24144   0.000449   0.000017 
   8.30192   0.000440   0.000018 
   8.36241   0.000364   0.000020 
   8.42289   0.000323   0.000017 
   8.48337   0.000382   0.000019 
   8.54386   0.000378   0.000019 
   8.60434   0.000502   0.000017 
   8.66483   0.000482   0.000021 
   8.72531   0.000573   0.000023 
   8.78579   0.000463   0.000020 
   8.84628   0.000511   0.000021 
   8.90676   0.000667   0.000021 
   8.96724   0.000581   0.000022 
   9.02773   0.000506   0.000023 
   9.08821   0.000525   0.000023 
   9.14869   0.000644   0.000022 
   9.20918   0.000519   0.000023 
   9.26966   0.000653   0.000024 
   9.33015   0.000552   0.000024 
   9.39063   0.000581   0.000024 
   9.45111   0.000660   0.000024 
   9.51160   0.000765   0.000025 
   9.57208   0.000723   0.000027 
   9.63256   0.000698   0.000029 
   9.69305   0.000700   0.000025 
   9.75353   0.000713   0.000032 
   9.81401   0.000781   0.000034 
   9.87450   0.000709   0.000028 
   9.93498   0.000602   0.000024 
   9.99547   0.000679   0.000025 
  10.05595   0.000682   0.000023 
  10.11643   0.000686   0.000024 
  10.17692   0.000644   0.000025 
  10.23740   0.000573   0.000028 
  10.29788   0.000594   0.000025 
  10.35837   0.000529   0.000029 
  10.41885   0.000508   0.000029 
  10.47933   0.000444   0.000029 
  10.53982   0.000495   0.000027 
  10.60030   0.000502   0.000027 
  10.66079   0.000564   0.000025 
  10.72127   0.000480   0.000027 
  10.78175   0.000483   0.000030 
  10.84224   0.000532   0.000032 
  10.90272   0.000573   0.000033 
  10.96320   0.000549   0.000034 
  11.02369   0.000522   0.000036 
  11.08417   0.000597   0.000034 
  11.14465   0.000691   0.000037 
  11.20514   0.000607   0.000036 
  11.26562   0.000571   0.000038 
  11.32611   0.000532   0.000036 
  11.38659   0.000547   0.000038 
  11.44707   0.000471   0.000037 
  11.50756   0.000501   0.000038 
  11.56804   0.000591   0.000039 
  11.62852   0.000469   0.000041 
  11.68901   0.000399   0.000039 
  11.74949   0.000487   0.000040 
  11.80997   0.000498   0.000040 
  11.87046   0.000424   0.000041 
  11.93094   0.000451   0.000039 
  11.99143   0.000488   0.000037 
  12.05191   0.000517   0.000035 
  12.11239   0.000541   0.000037 
  12.17288   0.000535   0.000038 
  12.23336   0.000471   0.000038 
  12.29384   0.000429   0.000034 
  12.35433   0.000372   0.000034 
  12.41481   0.000385   0.000035 
  12.47529   0.000502   0.000036 
  12.53578   0.000463   0.000037 
  12.59626   0.000358   0.000037 
  12.65675   0.000427   0.000037 
  12.71723   0.000400   0.000037 
  12.77771   0.000302   0.000038 
  12.83820   0.000354   0.000036 
  12.89868   0.000333   0.000037 
  12.95916   0.000290   0.000037 
  13.01965   0.000354   0.000039 
  13.08013   0.000330   0.000048 
  13.14061   0.000408   0.000042 
  13.20110   0.000389   0.000041 
  13.26158   0.000318   0.000041 
  13.32206   0.000285   0.000045 
  13.38255   0.000330   0.000046 
  13.44303   0.000307   0.000046 
  13.50352   0.000290   0.000048 
  13.56400   0.000370   0.000048 
  13.62448   0.000299   0.000050 
  13.68497   0.000261   0.000048 
  13.74545   0.000249   0.000049 
  13.80593   0.000288   0.000049 
  13.86642   0.000238   0.000049 
  13.92690   0.000283   0.000050 
  13.98738   0.000316   0.000050 
  14.04787   0.000369   0.000050 
  14.10835   0.000341   0.000053 
  14.16884   0.000293   0.000055 
