#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000972   0.000246 
   5.24749   0.001172   0.000128 
   5.27773   0.000967   0.000128 
   5.30797   0.000847   0.000120 
   5.33821   0.000870   0.000124 
   5.36846   0.000492   0.000121 
   5.39870   0.000760   0.000123 
   5.42894   0.001011   0.000104 
   5.45918   0.000847   0.000100 
   5.48942   0.000604   0.000126 
   5.51967   0.001058   0.000090 
   5.54991   0.000934   0.000099 
   5.58015   0.000490   0.000122 
   5.61039   0.000945   0.000147 
   5.64063   0.000662   0.000105 
   5.67088   0.000441   0.000097 
   5.70112   0.000621   0.000089 
   5.73136   0.000507   0.000084 
   5.76160   0.001023   0.000139 
   5.79184   0.001088   0.000143 
   5.82209   0.000758   0.000091 
   5.85233   0.001094   0.000097 
   5.88257   0.001008   0.000098 
   5.91281   0.000838   0.000149 
   5.94305   0.000786   0.000166 
   5.97330   0.000813   0.000110 
   6.00354   0.000714   0.000104 
   6.03378   0.000621   0.000120 
   6.06402   0.001027   0.000184 
   6.09426   0.001186   0.000153 
   6.12451   0.000892   0.000098 
   6.15475   0.000972   0.000094 
   6.18499   0.000962   0.000120 
   6.21523   0.000933   0.000177 
   6.24547   0.000880   0.000101 
   6.27572   0.000649   0.000100 
   6.30596   0.000945   0.000109 
   6.33620   0.001375   0.000199 
   6.36644   0.000880   0.000123 
   6.39668   0.000628   0.000117 
   6.42693   0.001391   0.000116 
   6.45717   0.001084   0.000116 
   6.48741   0.001224   0.000119 
   6.51765   0.001524   0.000149 
   6.54789   0.000535   0.000139 
   6.57814   0.000337   0.000142 
   6.60838   0.000320   0.000141 
   6.63862   0.000667   0.000141 
   6.66886   0.000865   0.000138 
   6.69910   0.000952   0.000126 
   6.72935   0.000651   0.000138 
   6.75959   0.000854   0.000174 
   6.78983   0.000503   0.000174 
   6.82007   0.000490   0.000158 
   6.85031   0.000871   0.000152 
   6.88056   0.000604   0.000167 
   6.91080   0.001347   0.000203 
   6.94104   0.000853   0.000240 
   6.97128   0.001648   0.000228 
   7.00152   0.001533   0.000212 
   7.03177   0.001298   0.000215 
   7.06201   0.001566   0.000201 
   7.09225   0.001494   0.000202 
   7.12249   0.000766   0.000171 
   7.15273   0.001580   0.000176 
   7.18298   0.001009   0.000157 
   7.21322   0.000959   0.000180 
   7.24346   0.001053   0.000181 
   7.27370   0.000535   0.000182 
   7.30394   0.000742   0.000187 
   7.33419   0.001005   0.000196 
   7.36443   0.000519   0.000198 
   7.39467   0.000629   0.000187 
   7.42491   0.000686   0.000209 
   7.45515   0.000558   0.000189 
   7.48540   0.000643   0.000182 
   7.51564   0.000886   0.000154 
   7.57612   0.000832   0.000144 
   7.63660   0.000822   0.000136 
   7.69709   0.000822   0.000124 
   7.75757   0.000749   0.000115 
   7.81805   0.000645   0.000108 
   7.87854   0.000414   0.000108 
   7.93902   0.000345   0.000104 
   7.99951   0.000314   0.000103 
   8.05999   0.000458   0.000094 
   8.12047   0.000430   0.000090 
   8.18096   0.000344   0.000099 
   8.24144   0.000453   0.000109 
   8.30192   0.000435   0.000098 
   8.36241   0.000573   0.000100 
   8.42289   0.000622   0.000087 
   8.48337   0.000691   0.000103 
   8.54386   0.000711   0.000137 
   8.60434   0.000476   0.000080 
   8.66483   0.000689   0.000086 
   8.72531   0.000744   0.000077 
   8.78579   0.000481   0.000072 
   8.84628   0.000407   0.000074 
   8.90676   0.000805   0.000077 
   8.96724   0.000566   0.000084 
   9.02773   0.000379   0.000090 
   9.08821   0.000609   0.000080 
   9.14869   0.000465   0.000072 
   9.20918   0.000314   0.000077 
   9.26966   0.000511   0.000082 
   9.33015   0.000150   0.000076 
   9.39063   0.000308   0.000087 
   9.45111   0.000282   0.000087 
   9.51160   0.000547   0.000088 
   9.57208   0.000829   0.000098 
   9.63256   0.000606   0.000097 
   9.69305   0.000334   0.000090 
   9.75353   0.000202   0.000102 
   9.81401   0.000447   0.000097 
   9.87450   0.000560   0.000111 
   9.93498   0.000169   0.000097 
   9.99547   0.000441   0.000157 
  10.05595   0.000925   0.000110 
  10.11643   0.000866   0.000099 
  10.17692   0.000352   0.000098 
  10.23740   0.000189   0.000097 
  10.29788   0.000430   0.000095 
  10.35837   0.000751   0.000103 
  10.41885   0.000574   0.000103 
  10.47933   0.000350   0.000103 
  10.53982   0.000337   0.000110 
  10.60030   0.000648   0.000109 
  10.66079   0.000726   0.000107 
  10.72127   0.000780   0.000112 
  10.78175   0.001008   0.000119 
  10.84224   0.000564   0.000133 
  10.90272   0.000731   0.000208 
  10.96320   0.000160   0.000132 
  11.02369   0.000745   0.000159 
  11.08417   0.000336   0.000138 
  11.14465   0.000543   0.000218 
  11.20514   0.000460   0.000140 
  11.26562   0.000184   0.000146 
  11.32611   0.000265   0.000155 
  11.38659   0.000597   0.000166 
  11.44707   0.000421   0.000150 
  11.50756   0.000389   0.000154 
  11.56804   0.000622   0.000159 
  11.62852   0.000737   0.000156 
  11.68901   0.000607   0.000168 
  11.74949   0.000347   0.000162 
  11.80997   0.000086   0.000163 
  11.87046   0.000193   0.000159 
  11.93094   0.000359   0.000156 
  11.99143   0.000290   0.000157 
  12.05191   0.000455   0.000157 
  12.11239   0.000543   0.000181 
  12.17288   0.000118   0.000150 
  12.23336   0.000393   0.000151 
  12.29384   0.000331   0.000147 
  12.35433   0.000666   0.000166 
  12.41481   0.000659   0.000161 
  12.47529   0.000263   0.000150 
  12.53578   0.000315   0.000150 
  12.59626   0.000445   0.000155 
  12.65675   0.000406   0.000154 
  12.71723   0.000168   0.000156 
  12.77771   0.000305   0.000152 
  12.83820   0.000574   0.000153 
  12.89868   0.000453   0.000163 
  12.95916   0.000392   0.000166 
  13.01965   0.000299   0.000168 
  13.08013   0.000278   0.000174 
  13.14061   0.000305   0.000172 
  13.20110   0.000218   0.000190 
  13.26158   0.000258   0.000199 
  13.32206   0.000260   0.000190 
  13.38255   0.000262   0.000206 
  13.44303   0.000323   0.000206 
  13.50352   0.000372   0.000204 
  13.56400   0.000261   0.000212 
  13.62448   0.000187   0.000213 
  13.68497   0.000301   0.000214 
  13.74545   0.000682   0.000215 
  13.80593   0.000263   0.000227 
  13.86642   0.000266   0.000224 
  13.92690   0.000450   0.000334 
  13.98738   0.000475   0.000255 
  14.04787   0.000420   0.000260 
  14.10835   0.000707   0.000242 
  14.16884   0.000349   0.000239 
