#  wl(um)    flux(Jy)  eflux(Jy) 
   7.51564   0.000018   0.000034 
   7.57612   0.000063   0.000032 
   7.63660   0.000042   0.000033 
   7.69709   0.000076   0.000031 
   7.75757   0.000059   0.000030 
   7.81805   0.000022   0.000027 
   7.87854   0.000041   0.000027 
   7.93902   0.000064   0.000025 
   7.99951   0.000073   0.000023 
   8.05999   0.000075   0.000023 
   8.12047   0.000085   0.000023 
   8.18096   0.000099   0.000023 
   8.24144   0.000157   0.000024 
   8.30192   0.000207   0.000025 
   8.36241   0.000207   0.000025 
   8.42289   0.000188   0.000029 
   8.48337   0.000184   0.000022 
   8.54386   0.000147   0.000027 
   8.60434   0.000151   0.000025 
   8.66483   0.000162   0.000025 
   8.72531   0.000209   0.000025 
   8.78579   0.000239   0.000024 
   8.84628   0.000214   0.000027 
   8.90676   0.000158   0.000028 
   8.96724   0.000198   0.000030 
   9.02773   0.000207   0.000030 
   9.08821   0.000181   0.000030 
   9.14869   0.000219   0.000029 
   9.20918   0.000179   0.000030 
   9.26966   0.000205   0.000030 
   9.33015   0.000232   0.000030 
   9.39063   0.000282   0.000033 
   9.45111   0.000242   0.000032 
   9.51160   0.000224   0.000034 
   9.57208   0.000251   0.000031 
   9.63256   0.000290   0.000032 
   9.69305   0.000316   0.000033 
   9.75353   0.000290   0.000037 
   9.81401   0.000306   0.000036 
   9.87450   0.000313   0.000031 
   9.93498   0.000288   0.000031 
   9.99547   0.000274   0.000030 
  10.05595   0.000282   0.000029 
  10.11643   0.000290   0.000028 
  10.17692   0.000255   0.000029 
  10.23740   0.000213   0.000029 
  10.29788   0.000150   0.000029 
  10.35837   0.000124   0.000029 
  10.41885   0.000131   0.000030 
  10.47933   0.000139   0.000031 
  10.53982   0.000163   0.000032 
  10.60030   0.000193   0.000032 
  10.66079   0.000211   0.000034 
  10.72127   0.000150   0.000034 
  10.78175   0.000135   0.000036 
  10.84224   0.000149   0.000038 
  10.90272   0.000212   0.000040 
  10.96320   0.000251   0.000039 
  11.02369   0.000210   0.000040 
  11.08417   0.000251   0.000042 
  11.14465   0.000240   0.000040 
  11.20514   0.000245   0.000042 
  11.26562   0.000213   0.000041 
  11.32611   0.000203   0.000041 
  11.38659   0.000232   0.000041 
  11.44707   0.000231   0.000045 
  11.50756   0.000185   0.000044 
  11.56804   0.000198   0.000046 
  11.62852   0.000218   0.000046 
  11.68901   0.000227   0.000046 
  11.74949   0.000201   0.000048 
  11.80997   0.000268   0.000047 
  11.87046   0.000218   0.000046 
  11.93094   0.000191   0.000046 
  11.99143   0.000271   0.000046 
  12.05191   0.000247   0.000048 
  12.11239   0.000275   0.000048 
  12.17288   0.000264   0.000047 
  12.23336   0.000251   0.000045 
  12.29384   0.000233   0.000045 
  12.35433   0.000189   0.000047 
  12.41481   0.000174   0.000046 
  12.47529   0.000190   0.000047 
  12.53578   0.000170   0.000048 
  12.59626   0.000185   0.000045 
  12.65675   0.000118   0.000047 
  12.71723   0.000106   0.000046 
  12.77771   0.000152   0.000046 
  12.83820   0.000169   0.000048 
  12.89868   0.000144   0.000049 
  12.95916   0.000109   0.000050 
  13.01965   0.000125   0.000052 
  13.08013   0.000132   0.000054 
  13.14061   0.000085   0.000055 
  13.20110   0.000077   0.000057 
  13.26158   0.000106   0.000059 
  13.32206   0.000108   0.000063 
  13.38255   0.000098   0.000060 
  13.44303   0.000117   0.000065 
  13.50352   0.000152   0.000066 
  13.56400   0.000093   0.000069 
  13.62448   0.000115   0.000067 
  13.68497   0.000108   0.000068 
  13.74545   0.000059   0.000068 
  13.80593   0.000105   0.000070 
  13.86642   0.000128   0.000071 
  13.92690   0.000077   0.000072 
  13.98738   0.000103   0.000074 
  14.04787   0.000167   0.000075 
  14.10835   0.000122   0.000076 
  14.16884   0.000041   0.000081 
