#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.000788   0.000085 
   5.24749   0.000841   0.000087 
   5.27773   0.000785   0.000076 
   5.30797   0.000743   0.000069 
   5.33821   0.000647   0.000073 
   5.36846   0.000576   0.000069 
   5.39870   0.000455   0.000069 
   5.42894   0.000559   0.000071 
   5.45918   0.000520   0.000084 
   5.48942   0.000592   0.000064 
   5.51967   0.000593   0.000059 
   5.54991   0.000474   0.000064 
   5.58015   0.000516   0.000064 
   5.61039   0.000491   0.000069 
   5.64063   0.000449   0.000074 
   5.67088   0.000549   0.000074 
   5.70112   0.000399   0.000062 
   5.73136   0.000534   0.000059 
   5.76160   0.000427   0.000057 
   5.79184   0.000365   0.000063 
   5.82209   0.000328   0.000065 
   5.85233   0.000476   0.000062 
   5.88257   0.000385   0.000065 
   5.91281   0.000446   0.000062 
   5.94305   0.000495   0.000066 
   5.97330   0.000507   0.000070 
   6.00354   0.000572   0.000060 
   6.03378   0.000535   0.000064 
   6.06402   0.000615   0.000068 
   6.09426   0.000559   0.000063 
   6.12451   0.000568   0.000059 
   6.15475   0.000501   0.000063 
   6.18499   0.000566   0.000064 
   6.21523   0.000546   0.000066 
   6.24547   0.000636   0.000067 
   6.27572   0.000586   0.000063 
   6.30596   0.000713   0.000069 
   6.33620   0.000663   0.000081 
   6.36644   0.000451   0.000075 
   6.39668   0.000332   0.000076 
   6.42693   0.000375   0.000072 
   6.45717   0.000428   0.000073 
   6.48741   0.000238   0.000081 
   6.51765   0.000313   0.000105 
   6.54789   0.000364   0.000077 
   6.57814   0.000300   0.000081 
   6.60838   0.000289   0.000081 
   6.63862   0.000407   0.000082 
   6.66886   0.000466   0.000095 
   6.69910   0.000425   0.000112 
   6.72935   0.000381   0.000099 
   6.75959   0.000408   0.000120 
   6.78983   0.000394   0.000086 
   6.82007   0.000450   0.000107 
   6.85031   0.000446   0.000118 
   6.88056   0.000549   0.000097 
   6.91080   0.000474   0.000098 
   6.94104   0.000507   0.000102 
   6.97128   0.000427   0.000099 
   7.00152   0.000522   0.000106 
   7.03177   0.000515   0.000111 
   7.06201   0.000603   0.000150 
   7.09225   0.000619   0.000115 
   7.12249   0.000578   0.000104 
   7.15273   0.000547   0.000103 
   7.18298   0.000418   0.000103 
   7.21322   0.000255   0.000104 
   7.24346   0.000416   0.000133 
   7.27370   0.000411   0.000122 
   7.30394   0.000348   0.000125 
   7.33419   0.000264   0.000121 
   7.36443   0.000313   0.000125 
   7.39467   0.000327   0.000151 
   7.42491   0.000355   0.000117 
   7.45515   0.000301   0.000137 
   7.48540   0.000367   0.000149 
   7.51564   0.000309   0.000092 
   7.57612   0.000361   0.000080 
   7.63660   0.000349   0.000072 
   7.69709   0.000361   0.000066 
   7.75757   0.000293   0.000062 
   7.81805   0.000398   0.000062 
   7.87854   0.000448   0.000056 
   7.93902   0.000481   0.000064 
   7.99951   0.000380   0.000054 
   8.05999   0.000352   0.000050 
   8.12047   0.000387   0.000054 
   8.18096   0.000368   0.000048 
   8.24144   0.000384   0.000048 
   8.30192   0.000372   0.000047 
   8.36241   0.000407   0.000047 
   8.42289   0.000458   0.000047 
   8.48337   0.000526   0.000048 
   8.54386   0.000591   0.000048 
   8.60434   0.000640   0.000050 
   8.66483   0.000614   0.000053 
   8.72531   0.000683   0.000056 
   8.78579   0.000616   0.000052 
   8.84628   0.000649   0.000051 
   8.90676   0.000736   0.000048 
   8.96724   0.000808   0.000059 
   9.02773   0.000820   0.000059 
   9.08821   0.000842   0.000054 
   9.14869   0.000879   0.000054 
   9.20918   0.000833   0.000052 
   9.26966   0.000860   0.000059 
   9.33015   0.000904   0.000056 
   9.39063   0.000935   0.000057 
   9.45111   0.000938   0.000058 
   9.51160   0.000980   0.000057 
   9.57208   0.000986   0.000059 
   9.63256   0.000921   0.000058 
   9.69305   0.000905   0.000057 
   9.75353   0.000856   0.000067 
   9.81401   0.000869   0.000068 
   9.87450   0.000880   0.000056 
   9.93498   0.000937   0.000054 
   9.99547   0.000893   0.000053 
  10.05595   0.000828   0.000052 
  10.11643   0.000933   0.000053 
  10.17692   0.000963   0.000051 
  10.23740   0.000887   0.000052 
  10.29788   0.000724   0.000054 
  10.35837   0.000567   0.000058 
  10.41885   0.000531   0.000059 
  10.47933   0.000682   0.000057 
  10.53982   0.000609   0.000059 
  10.60030   0.000614   0.000063 
  10.66079   0.000663   0.000063 
  10.72127   0.000628   0.000066 
  10.78175   0.000489   0.000065 
  10.84224   0.000655   0.000068 
  10.90272   0.000724   0.000069 
  10.96320   0.000632   0.000072 
  11.02369   0.000587   0.000075 
  11.08417   0.000541   0.000081 
  11.14465   0.000801   0.000080 
  11.20514   0.000663   0.000075 
  11.26562   0.000601   0.000076 
  11.32611   0.000785   0.000085 
  11.38659   0.000768   0.000084 
  11.44707   0.000776   0.000079 
  11.50756   0.000801   0.000082 
  11.56804   0.000720   0.000087 
  11.62852   0.000818   0.000084 
  11.68901   0.000756   0.000083 
  11.74949   0.000576   0.000086 
  11.80997   0.000612   0.000086 
  11.87046   0.000748   0.000086 
  11.93094   0.000653   0.000087 
  11.99143   0.000764   0.000087 
  12.05191   0.000804   0.000083 
  12.11239   0.000770   0.000085 
  12.17288   0.000747   0.000085 
  12.23336   0.000649   0.000084 
  12.29384   0.000588   0.000089 
  12.35433   0.000568   0.000084 
  12.41481   0.000520   0.000082 
  12.47529   0.000590   0.000083 
  12.53578   0.000550   0.000083 
  12.59626   0.000720   0.000084 
  12.65675   0.000606   0.000083 
  12.71723   0.000647   0.000083 
  12.77771   0.000577   0.000084 
  12.83820   0.000605   0.000085 
  12.89868   0.000528   0.000089 
  12.95916   0.000630   0.000090 
  13.01965   0.000527   0.000095 
  13.08013   0.000560   0.000106 
  13.14061   0.000531   0.000106 
  13.20110   0.000482   0.000105 
  13.26158   0.000527   0.000115 
  13.32206   0.000593   0.000109 
  13.38255   0.000569   0.000115 
  13.44303   0.000535   0.000116 
  13.50352   0.000582   0.000117 
  13.56400   0.000566   0.000122 
  13.62448   0.000676   0.000137 
  13.68497   0.000667   0.000132 
  13.74545   0.000447   0.000128 
  13.80593   0.000586   0.000133 
  13.86642   0.000477   0.000127 
  13.92690   0.000569   0.000138 
  13.98738   0.000403   0.000134 
  14.04787   0.000354   0.000143 
  14.10835   0.000404   0.000153 
  14.16884   0.000506   0.000145 
