#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001371   0.000079 
   5.24749   0.001690   0.000079 
   5.27773   0.001722   0.000094 
   5.30797   0.001484   0.000091 
   5.33821   0.001440   0.000088 
   5.36846   0.001354   0.000102 
   5.39870   0.001230   0.000079 
   5.42894   0.001118   0.000070 
   5.45918   0.000926   0.000071 
   5.48942   0.000962   0.000070 
   5.51967   0.001060   0.000070 
   5.54991   0.000906   0.000064 
   5.58015   0.000749   0.000064 
   5.61039   0.000814   0.000069 
   5.64063   0.000852   0.000064 
   5.67088   0.000890   0.000063 
   5.70112   0.000711   0.000059 
   5.73136   0.000753   0.000065 
   5.76160   0.000570   0.000071 
   5.79184   0.000660   0.000070 
   5.82209   0.000643   0.000086 
   5.85233   0.000758   0.000074 
   5.88257   0.000667   0.000066 
   5.91281   0.000622   0.000066 
   5.94305   0.000693   0.000069 
   5.97330   0.000839   0.000070 
   6.00354   0.000866   0.000076 
   6.03378   0.000708   0.000075 
   6.06402   0.000725   0.000069 
   6.09426   0.000697   0.000074 
   6.12451   0.000885   0.000086 
   6.15475   0.000924   0.000085 
   6.18499   0.000890   0.000081 
   6.21523   0.000984   0.000080 
   6.24547   0.001293   0.000075 
   6.27572   0.001294   0.000075 
   6.30596   0.001380   0.000077 
   6.33620   0.001125   0.000082 
   6.36644   0.000937   0.000084 
   6.39668   0.000649   0.000088 
   6.42693   0.000552   0.000082 
   6.45717   0.000714   0.000080 
   6.48741   0.000446   0.000092 
   6.51765   0.000741   0.000088 
   6.54789   0.000591   0.000091 
   6.57814   0.000509   0.000103 
   6.60838   0.000584   0.000091 
   6.63862   0.000663   0.000097 
   6.66886   0.000804   0.000114 
   6.69910   0.000819   0.000110 
   6.72935   0.000851   0.000104 
   6.75959   0.001015   0.000124 
   6.78983   0.000787   0.000118 
   6.82007   0.000863   0.000105 
   6.85031   0.000857   0.000108 
   6.88056   0.000996   0.000133 
   6.91080   0.001095   0.000116 
   6.94104   0.000823   0.000135 
   6.97128   0.000829   0.000118 
   7.00152   0.001003   0.000122 
   7.03177   0.000789   0.000117 
   7.06201   0.001071   0.000133 
   7.09225   0.001181   0.000131 
   7.12249   0.000977   0.000120 
   7.15273   0.001110   0.000122 
   7.18298   0.000707   0.000107 
   7.21322   0.000732   0.000116 
   7.24346   0.000657   0.000118 
   7.27370   0.000545   0.000120 
   7.30394   0.000700   0.000134 
   7.33419   0.000748   0.000132 
   7.36443   0.000486   0.000137 
   7.39467   0.000520   0.000132 
   7.42491   0.000512   0.000145 
   7.45515   0.000638   0.000153 
   7.48540   0.000623   0.000167 
   7.51564   0.000578   0.000087 
   7.57612   0.000717   0.000089 
   7.63660   0.000573   0.000089 
   7.69709   0.000501   0.000081 
   7.75757   0.000417   0.000066 
   7.81805   0.000605   0.000060 
   7.87854   0.000510   0.000058 
   7.93902   0.000579   0.000068 
   7.99951   0.000591   0.000064 
   8.05999   0.000732   0.000055 
   8.12047   0.000847   0.000053 
   8.18096   0.000772   0.000059 
   8.24144   0.000759   0.000054 
   8.30192   0.001012   0.000057 
   8.36241   0.000944   0.000060 
   8.42289   0.001089   0.000059 
   8.48337   0.001224   0.000067 
   8.54386   0.001343   0.000067 
   8.60434   0.001424   0.000069 
   8.66483   0.001542   0.000073 
   8.72531   0.001634   0.000077 
   8.78579   0.001722   0.000074 
   8.84628   0.001611   0.000071 
   8.90676   0.001882   0.000074 
   8.96724   0.001836   0.000082 
   9.02773   0.001834   0.000084 
   9.08821   0.001918   0.000082 
   9.14869   0.001839   0.000077 
   9.20918   0.001886   0.000083 
   9.26966   0.002041   0.000092 
   9.33015   0.002127   0.000084 
   9.39063   0.002040   0.000089 
   9.45111   0.002211   0.000089 
   9.51160   0.002208   0.000091 
   9.57208   0.002380   0.000094 
   9.63256   0.002247   0.000086 
   9.69305   0.002249   0.000090 
   9.75353   0.002386   0.000111 
   9.81401   0.002475   0.000115 
   9.87450   0.002326   0.000089 
   9.93498   0.002362   0.000085 
   9.99547   0.002546   0.000086 
  10.05595   0.002414   0.000085 
  10.11643   0.002370   0.000087 
  10.17692   0.002588   0.000084 
  10.23740   0.002494   0.000085 
  10.29788   0.001995   0.000088 
  10.35837   0.001238   0.000093 
  10.41885   0.001138   0.000094 
  10.47933   0.001461   0.000099 
  10.53982   0.001589   0.000098 
  10.60030   0.001613   0.000097 
  10.66079   0.001500   0.000099 
  10.72127   0.001173   0.000100 
  10.78175   0.001198   0.000102 
  10.84224   0.001582   0.000107 
  10.90272   0.001729   0.000124 
  10.96320   0.001798   0.000114 
  11.02369   0.001701   0.000112 
  11.08417   0.001826   0.000120 
  11.14465   0.002100   0.000119 
  11.20514   0.002002   0.000119 
  11.26562   0.001884   0.000129 
  11.32611   0.002091   0.000122 
  11.38659   0.002157   0.000121 
  11.44707   0.001987   0.000123 
  11.50756   0.001849   0.000132 
  11.56804   0.001787   0.000132 
  11.62852   0.001911   0.000135 
  11.68901   0.001825   0.000132 
  11.74949   0.001759   0.000136 
  11.80997   0.001766   0.000136 
  11.87046   0.001967   0.000131 
  11.93094   0.001843   0.000131 
  11.99143   0.001798   0.000126 
  12.05191   0.001750   0.000133 
  12.11239   0.001711   0.000136 
  12.17288   0.001743   0.000135 
  12.23336   0.001502   0.000131 
  12.29384   0.001402   0.000137 
  12.35433   0.001705   0.000131 
  12.41481   0.001602   0.000134 
  12.47529   0.001540   0.000128 
  12.53578   0.001563   0.000126 
  12.59626   0.001500   0.000128 
  12.65675   0.001506   0.000127 
  12.71723   0.001525   0.000128 
  12.77771   0.001514   0.000137 
  12.83820   0.001710   0.000139 
  12.89868   0.001703   0.000134 
  12.95916   0.001756   0.000143 
  13.01965   0.001568   0.000151 
  13.08013   0.001395   0.000152 
  13.14061   0.001510   0.000153 
  13.20110   0.001543   0.000160 
  13.26158   0.001169   0.000159 
  13.32206   0.001238   0.000161 
  13.38255   0.001366   0.000176 
  13.44303   0.001287   0.000178 
  13.50352   0.001286   0.000174 
  13.56400   0.001576   0.000172 
  13.62448   0.001362   0.000176 
  13.68497   0.001612   0.000179 
  13.74545   0.001349   0.000184 
  13.80593   0.001254   0.000192 
  13.86642   0.001394   0.000190 
  13.92690   0.001573   0.000202 
  13.98738   0.001679   0.000195 
  14.04787   0.001560   0.000203 
  14.10835   0.001422   0.000211 
  14.16884   0.001199   0.000207 
