#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.003066   0.000190 
   5.24749   0.002963   0.000179 
   5.27773   0.003057   0.000233 
   5.30797   0.002747   0.000158 
   5.33821   0.003170   0.000151 
   5.36846   0.003151   0.000158 
   5.39870   0.002753   0.000159 
   5.42894   0.002870   0.000153 
   5.45918   0.003039   0.000131 
   5.48942   0.002907   0.000156 
   5.51967   0.002850   0.000184 
   5.54991   0.002981   0.000137 
   5.58015   0.002966   0.000126 
   5.61039   0.002860   0.000125 
   5.64063   0.002779   0.000122 
   5.67088   0.002991   0.000137 
   5.70112   0.002938   0.000137 
   5.73136   0.002840   0.000116 
   5.76160   0.002903   0.000127 
   5.79184   0.002835   0.000131 
   5.82209   0.002919   0.000133 
   5.85233   0.003057   0.000128 
   5.88257   0.002749   0.000146 
   5.91281   0.003080   0.000152 
   5.94305   0.002996   0.000162 
   5.97330   0.002713   0.000161 
   6.00354   0.002949   0.000142 
   6.03378   0.002887   0.000146 
   6.06402   0.003079   0.000233 
   6.09426   0.002848   0.000206 
   6.12451   0.002836   0.000140 
   6.15475   0.002914   0.000135 
   6.18499   0.002801   0.000144 
   6.21523   0.002918   0.000141 
   6.24547   0.002797   0.000144 
   6.27572   0.002905   0.000142 
   6.30596   0.002735   0.000149 
   6.33620   0.002898   0.000167 
   6.36644   0.002740   0.000202 
   6.39668   0.002782   0.000172 
   6.42693   0.002956   0.000174 
   6.45717   0.002593   0.000195 
   6.48741   0.002176   0.000227 
   6.51765   0.002233   0.000185 
   6.54789   0.002538   0.000233 
   6.57814   0.002299   0.000207 
   6.60838   0.002114   0.000206 
   6.63862   0.002466   0.000211 
   6.66886   0.002055   0.000214 
   6.69910   0.002030   0.000215 
   6.72935   0.002092   0.000195 
   6.75959   0.002181   0.000233 
   6.78983   0.002049   0.000222 
   6.82007   0.002051   0.000230 
   6.85031   0.002107   0.000227 
   6.88056   0.002097   0.000237 
   6.91080   0.002175   0.000286 
   6.94104   0.002034   0.000245 
   6.97128   0.002301   0.000267 
   7.00152   0.002106   0.000267 
   7.03177   0.002195   0.000266 
   7.06201   0.002131   0.000274 
   7.09225   0.002440   0.000273 
   7.12249   0.002236   0.000249 
   7.15273   0.002366   0.000259 
   7.18298   0.002376   0.000255 
   7.21322   0.002214   0.000260 
   7.24346   0.002143   0.000264 
   7.27370   0.001978   0.000277 
   7.30394   0.002138   0.000312 
   7.33419   0.002378   0.000299 
   7.36443   0.002251   0.000298 
   7.39467   0.002192   0.000291 
   7.42491   0.001842   0.000342 
   7.45515   0.002079   0.000359 
   7.48540   0.001915   0.000379 
   7.51564   0.001675   0.000126 
   7.57612   0.001660   0.000111 
   7.63660   0.001739   0.000098 
   7.69709   0.001826   0.000091 
   7.75757   0.001784   0.000106 
   7.81805   0.001811   0.000089 
   7.87854   0.001726   0.000089 
   7.93902   0.001617   0.000084 
   7.99951   0.001645   0.000081 
   8.05999   0.001507   0.000081 
   8.12047   0.001621   0.000088 
   8.18096   0.001592   0.000080 
   8.24144   0.001490   0.000077 
   8.30192   0.001509   0.000079 
   8.36241   0.001513   0.000090 
   8.42289   0.001309   0.000083 
   8.48337   0.001359   0.000075 
   8.54386   0.001395   0.000085 
   8.60434   0.001317   0.000093 
   8.66483   0.001378   0.000088 
   8.72531   0.001118   0.000106 
   8.78579   0.001194   0.000094 
   8.84628   0.001218   0.000087 
   8.90676   0.001183   0.000095 
   8.96724   0.001230   0.000107 
   9.02773   0.001090   0.000101 
   9.08821   0.001053   0.000101 
   9.14869   0.001118   0.000106 
   9.20918   0.001153   0.000103 
   9.26966   0.001311   0.000092 
   9.33015   0.001294   0.000102 
   9.39063   0.001235   0.000121 
   9.45111   0.001403   0.000103 
   9.51160   0.001293   0.000100 
   9.57208   0.001343   0.000098 
   9.63256   0.001229   0.000094 
   9.69305   0.001297   0.000104 
   9.75353   0.001007   0.000121 
   9.81401   0.001030   0.000114 
   9.87450   0.001068   0.000109 
   9.93498   0.001090   0.000103 
   9.99547   0.001184   0.000156 
  10.05595   0.001240   0.000098 
  10.11643   0.001253   0.000090 
  10.17692   0.001349   0.000089 
  10.23740   0.001254   0.000087 
  10.29788   0.001169   0.000100 
  10.35837   0.001272   0.000092 
  10.41885   0.001193   0.000094 
  10.47933   0.001219   0.000098 
  10.53982   0.001159   0.000103 
  10.60030   0.001146   0.000108 
  10.66079   0.001246   0.000106 
  10.72127   0.001066   0.000117 
  10.78175   0.001234   0.000133 
  10.84224   0.001265   0.000122 
  10.90272   0.001193   0.000132 
  10.96320   0.001175   0.000125 
  11.02369   0.000956   0.000124 
  11.08417   0.000866   0.000124 
  11.14465   0.000907   0.000122 
  11.20514   0.001303   0.000126 
  11.26562   0.001155   0.000132 
  11.32611   0.001116   0.000133 
  11.38659   0.001181   0.000127 
  11.44707   0.001091   0.000132 
  11.50756   0.001246   0.000129 
