#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.002253   0.000091 
   5.24749   0.002278   0.000104 
   5.27773   0.002272   0.000109 
   5.30797   0.001984   0.000128 
   5.33821   0.002039   0.000120 
   5.36846   0.002168   0.000093 
   5.39870   0.002089   0.000098 
   5.42894   0.002049   0.000089 
   5.45918   0.002137   0.000072 
   5.48942   0.002163   0.000086 
   5.51967   0.001909   0.000079 
   5.54991   0.002004   0.000074 
   5.58015   0.002077   0.000088 
   5.61039   0.002030   0.000081 
   5.64063   0.001953   0.000086 
   5.67088   0.001909   0.000087 
   5.70112   0.001878   0.000077 
   5.73136   0.002038   0.000083 
   5.76160   0.001998   0.000086 
   5.79184   0.002137   0.000090 
   5.82209   0.002064   0.000095 
   5.85233   0.001860   0.000123 
   5.88257   0.001850   0.000083 
   5.91281   0.001720   0.000103 
   5.94305   0.001701   0.000093 
   5.97330   0.001849   0.000086 
   6.00354   0.001873   0.000081 
   6.03378   0.001594   0.000072 
   6.06402   0.001673   0.000068 
   6.09426   0.001941   0.000095 
   6.12451   0.002006   0.000082 
   6.15475   0.001954   0.000089 
   6.18499   0.001714   0.000089 
   6.21523   0.001803   0.000088 
   6.24547   0.001820   0.000082 
   6.27572   0.001900   0.000086 
   6.30596   0.001908   0.000091 
   6.33620   0.001639   0.000102 
   6.36644   0.001673   0.000102 
   6.39668   0.001750   0.000053 
   6.42693   0.001919   0.000058 
   6.45717   0.001528   0.000055 
   6.48741   0.001408   0.000055 
   6.51765   0.001394   0.000059 
   6.54789   0.001287   0.000066 
   6.57814   0.001385   0.000064 
   6.60838   0.001475   0.000068 
   6.63862   0.001251   0.000099 
   6.66886   0.001196   0.000103 
   6.69910   0.001268   0.000114 
   6.72935   0.001295   0.000118 
   6.75959   0.001389   0.000129 
   6.78983   0.001525   0.000112 
   6.82007   0.001438   0.000126 
   6.85031   0.001260   0.000121 
   6.88056   0.001346   0.000117 
   6.91080   0.001259   0.000150 
   6.94104   0.001317   0.000161 
   6.97128   0.001468   0.000184 
   7.00152   0.001327   0.000147 
   7.03177   0.001218   0.000159 
   7.06201   0.001352   0.000134 
   7.09225   0.001351   0.000255 
   7.12249   0.001339   0.000192 
   7.15273   0.001406   0.000126 
   7.18298   0.001353   0.000138 
   7.21322   0.001137   0.000134 
   7.24346   0.001208   0.000153 
   7.27370   0.001445   0.000172 
   7.30394   0.001560   0.000198 
   7.33419   0.001447   0.000142 
   7.36443   0.001415   0.000139 
   7.39467   0.001301   0.000132 
   7.42491   0.001145   0.000140 
   7.45515   0.001222   0.000163 
   7.48540   0.001275   0.000184 
   7.51564   0.001326   0.000054 
   7.57612   0.001251   0.000055 
   7.63660   0.001113   0.000050 
   7.69709   0.001119   0.000046 
   7.75757   0.001192   0.000045 
   7.81805   0.001069   0.000039 
   7.87854   0.000949   0.000054 
   7.93902   0.001051   0.000039 
   7.99951   0.001107   0.000038 
   8.05999   0.001150   0.000034 
   8.12047   0.001101   0.000033 
   8.18096   0.001065   0.000033 
   8.24144   0.001085   0.000031 
   8.30192   0.000982   0.000033 
   8.36241   0.000912   0.000030 
   8.42289   0.000880   0.000029 
   8.48337   0.000989   0.000029 
   8.54386   0.000851   0.000029 
   8.60434   0.000786   0.000027 
   8.66483   0.000940   0.000027 
   8.72531   0.000901   0.000028 
   8.78579   0.000800   0.000025 
   8.84628   0.000987   0.000024 
   8.90676   0.000931   0.000028 
   8.96724   0.000963   0.000028 
   9.02773   0.001013   0.000036 
   9.08821   0.000858   0.000030 
   9.14869   0.000909   0.000027 
   9.20918   0.000856   0.000030 
   9.26966   0.000970   0.000034 
   9.33015   0.000838   0.000031 
