#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.249408   0.004336 
   5.24749   0.250157   0.004321 
   5.27773   0.254990   0.004371 
   5.30797   0.252720   0.004125 
   5.33821   0.255489   0.003987 
   5.36846   0.251047   0.003946 
   5.39870   0.247381   0.003975 
   5.42894   0.245995   0.003845 
   5.45918   0.250364   0.003689 
   5.48942   0.251398   0.003523 
   5.51967   0.245965   0.003476 
   5.54991   0.240539   0.003486 
   5.58015   0.236632   0.003579 
   5.61039   0.234727   0.003598 
   5.64063   0.233728   0.003560 
   5.67088   0.224559   0.003453 
   5.70112   0.224305   0.003374 
   5.73136   0.226415   0.003433 
   5.76160   0.216780   0.003440 
   5.79184   0.220893   0.003526 
   5.82209   0.222028   0.003476 
   5.85233   0.223201   0.003473 
   5.88257   0.220789   0.003488 
   5.91281   0.222029   0.003525 
   5.94305   0.217847   0.003542 
   5.97330   0.221242   0.003549 
   6.00354   0.228126   0.003536 
   6.03378   0.221330   0.003501 
   6.06402   0.219184   0.003420 
   6.09426   0.220477   0.003463 
   6.12451   0.221371   0.003416 
   6.15475   0.221657   0.003443 
   6.18499   0.218306   0.003431 
   6.21523   0.221323   0.003483 
   6.24547   0.220154   0.003476 
   6.27572   0.218589   0.003593 
   6.30596   0.217970   0.003732 
   6.33620   0.212815   0.003886 
   6.36644   0.207420   0.004012 
   6.39668   0.210165   0.003993 
   6.42693   0.201319   0.003875 
   6.45717   0.191748   0.003792 
   6.48741   0.186989   0.003810 
   6.51765   0.188598   0.003952 
   6.54789   0.177327   0.004087 
   6.57814   0.173653   0.004245 
   6.60838   0.170281   0.004242 
   6.63862   0.166146   0.004127 
   6.66886   0.165614   0.003952 
   6.69910   0.168321   0.003955 
   6.72935   0.168253   0.003985 
   6.75959   0.168420   0.004083 
   6.78983   0.165937   0.004273 
   6.82007   0.161783   0.004406 
   6.85031   0.161630   0.004552 
   6.88056   0.167850   0.004552 
   6.91080   0.162809   0.004663 
   6.94104   0.161332   0.004775 
   6.97128   0.160561   0.004976 
   7.00152   0.163926   0.005113 
   7.03177   0.156032   0.005090 
   7.06201   0.155237   0.004993 
   7.09225   0.158492   0.004854 
   7.12249   0.155743   0.004624 
   7.15273   0.154349   0.004452 
   7.18298   0.158156   0.004487 
   7.21322   0.159860   0.004632 
   7.24346   0.150926   0.004743 
   7.27370   0.148180   0.004941 
   7.30394   0.144934   0.005020 
   7.33419   0.144992   0.005019 
   7.36443   0.150904   0.005222 
   7.39467   0.152633   0.005133 
   7.42491   0.148027   0.005177 
   7.45515   0.143458   0.005386 
   7.48540   0.149989   0.005597 
   7.51564   0.142149   0.003590 
   7.57612   0.137395   0.003416 
   7.63660   0.137097   0.003222 
   7.69709   0.133572   0.002987 
   7.75757   0.132629   0.002780 
   7.81805   0.135398   0.002718 
   7.87854   0.127792   0.002667 
   7.93902   0.124356   0.002608 
   7.99951   0.125034   0.002517 
   8.05999   0.124990   0.002404 
   8.12047   0.123550   0.002364 
   8.18096   0.120728   0.002361 
   8.24144   0.118465   0.002380 
   8.30192   0.119568   0.002354 
   8.36241   0.116883   0.002268 
   8.42289   0.116978   0.002237 
   8.48337   0.117979   0.002260 
   8.54386   0.115490   0.002319 
   8.60434   0.112704   0.002349 
   8.66483   0.113075   0.002340 
   8.72531   0.115511   0.002330 
   8.78579   0.111827   0.002277 
   8.84628   0.112792   0.002269 
   8.90676   0.114768   0.002308 
   8.96724   0.111428   0.002320 
   9.02773   0.109353   0.002316 
   9.08821   0.112196   0.002341 
   9.14869   0.107035   0.002317 
   9.20918   0.105708   0.002291 
   9.26966   0.108409   0.002317 
   9.33015   0.106853   0.002341 
   9.39063   0.106849   0.002361 
   9.45111   0.102460   0.002345 
   9.51160   0.104905   0.002340 
   9.57208   0.099965   0.002301 
   9.63256   0.102833   0.002192 
   9.69305   0.103957   0.002122 
   9.75353   0.101254   0.002582 
   9.81401   0.097826   0.002552 
   9.87450   0.099133   0.002012 
   9.93498   0.101267   0.001980 
   9.99547   0.096769   0.001938 
  10.05595   0.096546   0.001905 
  10.11643   0.095339   0.001846 
  10.17692   0.095652   0.001837 
  10.23740   0.095497   0.001850 
  10.29788   0.096938   0.001885 
  10.35837   0.091903   0.001914 
  10.41885   0.086806   0.001958 
  10.47933   0.088786   0.001966 
  10.53982   0.087039   0.001988 
  10.60030   0.086194   0.002029 
  10.66079   0.087510   0.002041 
  10.72127   0.086349   0.002080 
  10.78175   0.082363   0.002157 
  10.84224   0.081328   0.002224 
  10.90272   0.082610   0.002290 
  10.96320   0.080160   0.002344 
  11.02369   0.079029   0.002390 
  11.08417   0.081058   0.002419 
  11.14465   0.081089   0.002432 
  11.20514   0.077931   0.002436 
  11.26562   0.073764   0.002466 
  11.32611   0.074807   0.002468 
  11.38659   0.079689   0.002463 
  11.44707   0.072662   0.002531 
  11.50756   0.072459   0.002543 
  11.56804   0.074555   0.002606 
  11.62852   0.072014   0.002632 
  11.68901   0.066420   0.002662 
  11.74949   0.069354   0.002671 
  11.80997   0.071173   0.002656 
  11.87046   0.069500   0.002623 
  11.93094   0.073016   0.002619 
  11.99143   0.068415   0.002685 
  12.05191   0.070113   0.002679 
  12.11239   0.067534   0.002623 
  12.17288   0.064063   0.002608 
  12.23336   0.065040   0.002606 
  12.29384   0.066781   0.002568 
  12.35433   0.064354   0.002585 
  12.41481   0.065796   0.002580 
  12.47529   0.060406   0.002542 
  12.53578   0.058265   0.002504 
  12.59626   0.057743   0.002487 
  12.65675   0.058106   0.002509 
  12.71723   0.059102   0.002510 
  12.77771   0.059961   0.002542 
  12.83820   0.061564   0.002601 
  12.89868   0.057646   0.002665 
  12.95916   0.056697   0.002716 
  13.01965   0.061406   0.002789 
  13.08013   0.062623   0.002932 
  13.14061   0.059531   0.003007 
  13.20110   0.055846   0.003106 
  13.26158   0.051280   0.003184 
  13.32206   0.054838   0.003259 
  13.38255   0.050624   0.003322 
  13.44303   0.048254   0.003440 
  13.50352   0.047837   0.003489 
  13.56400   0.053689   0.003506 
  13.62448   0.055040   0.003516 
  13.68497   0.050615   0.003580 
  13.74545   0.050894   0.003618 
  13.80593   0.052700   0.003705 
  13.86642   0.049921   0.003738 
  13.92690   0.050116   0.003853 
  13.98738   0.058916   0.003903 
  14.04787   0.056692   0.003984 
  14.10835   0.052997   0.004112 
  14.16884   0.052285   0.004175 
