#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.017895   0.000269 
   5.24749   0.016668   0.000192 
   5.27773   0.016342   0.000288 
   5.30797   0.017403   0.000195 
   5.33821   0.016716   0.000173 
   5.36846   0.016210   0.000184 
   5.39870   0.016515   0.000170 
   5.42894   0.016787   0.000163 
   5.45918   0.016821   0.000159 
   5.48942   0.015716   0.000146 
   5.51967   0.015564   0.000144 
   5.54991   0.016427   0.000187 
   5.58015   0.015970   0.000157 
   5.61039   0.015990   0.000152 
   5.64063   0.015933   0.000156 
   5.67088   0.015146   0.000147 
   5.70112   0.014440   0.000141 
   5.73136   0.014366   0.000147 
   5.76160   0.014170   0.000178 
   5.79184   0.014267   0.000177 
   5.82209   0.014493   0.000168 
   5.85233   0.014178   0.000174 
   5.88257   0.014325   0.000302 
   5.91281   0.014591   0.000353 
   5.94305   0.014685   0.000365 
   5.97330   0.015299   0.000365 
   6.00354   0.015395   0.000351 
   6.03378   0.014747   0.000318 
   6.06402   0.015888   0.000265 
   6.09426   0.015151   0.000143 
   6.12451   0.015370   0.000151 
   6.15475   0.015241   0.000149 
   6.18499   0.015291   0.000170 
   6.21523   0.015406   0.000185 
   6.24547   0.015238   0.000170 
   6.27572   0.014851   0.000153 
   6.30596   0.015359   0.000166 
   6.33620   0.015134   0.000174 
   6.36644   0.013946   0.000174 
   6.39668   0.013145   0.000175 
   6.42693   0.013443   0.000173 
   6.45717   0.012552   0.000171 
   6.48741   0.012634   0.000170 
   6.51765   0.012856   0.000178 
   6.54789   0.012734   0.000182 
   6.57814   0.012563   0.000192 
   6.60838   0.011850   0.000186 
   6.63862   0.011772   0.000190 
   6.66886   0.011369   0.000196 
   6.69910   0.011855   0.000172 
   6.72935   0.011882   0.000173 
   6.75959   0.011768   0.000184 
   6.78983   0.012314   0.000234 
   6.82007   0.011293   0.000208 
   6.85031   0.011728   0.000278 
   6.88056   0.012636   0.000317 
   6.91080   0.012247   0.000332 
   6.94104   0.011064   0.000249 
   6.97128   0.012008   0.000232 
   7.00152   0.012229   0.000247 
   7.03177   0.011491   0.000239 
   7.06201   0.011517   0.000238 
   7.09225   0.010813   0.000232 
   7.12249   0.010835   0.000227 
   7.15273   0.011386   0.000244 
   7.18298   0.010679   0.000213 
   7.21322   0.010923   0.000207 
   7.24346   0.011002   0.000216 
   7.27370   0.010694   0.000220 
   7.30394   0.010333   0.000229 
   7.33419   0.010821   0.000230 
   7.36443   0.010887   0.000231 
   7.39467   0.011004   0.000237 
   7.42491   0.010982   0.000275 
   7.45515   0.010672   0.000254 
   7.48540   0.010706   0.000297 
   7.51564   0.011152   0.000162 
   7.57612   0.010692   0.000152 
   7.63660   0.010770   0.000142 
   7.69709   0.010421   0.000129 
   7.75757   0.009965   0.000118 
   7.81805   0.009683   0.000114 
   7.87854   0.009222   0.000118 
   7.93902   0.010021   0.000117 
   7.99951   0.010101   0.000119 
   8.05999   0.009558   0.000104 
   8.12047   0.009447   0.000099 
   8.18096   0.009295   0.000102 
   8.24144   0.008838   0.000100 
   8.30192   0.008254   0.000102 
   8.36241   0.008344   0.000106 
   8.42289   0.007996   0.000121 
   8.48337   0.008112   0.000131 
   8.54386   0.008469   0.000093 
   8.60434   0.008454   0.000090 
   8.66483   0.008523   0.000091 
   8.72531   0.008125   0.000091 
   8.78579   0.008185   0.000093 
   8.84628   0.007813   0.000090 
   8.90676   0.007937   0.000085 
   8.96724   0.007983   0.000091 
   9.02773   0.007984   0.000101 
   9.08821   0.007638   0.000093 
   9.14869   0.008149   0.000089 
   9.20918   0.007938   0.000093 
   9.26966   0.008314   0.000197 
   9.33015   0.008244   0.000193 
   9.39063   0.007665   0.000098 
   9.45111   0.007385   0.000103 
   9.51160   0.008193   0.000101 
   9.57208   0.007820   0.000106 
   9.63256   0.008186   0.000140 
   9.69305   0.007602   0.000100 
   9.75353   0.007020   0.000117 
   9.81401   0.006614   0.000120 
   9.87450   0.006879   0.000101 
   9.93498   0.006952   0.000099 
   9.99547   0.006898   0.000099 
  10.05595   0.006928   0.000107 
  10.11643   0.007350   0.000106 
  10.17692   0.006949   0.000106 
  10.23740   0.006540   0.000111 
  10.29788   0.006343   0.000098 
  10.35837   0.006388   0.000103 
  10.41885   0.006462   0.000110 
  10.47933   0.006941   0.000128 
