#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001905   0.000143 
   5.24749   0.002120   0.000139 
   5.27773   0.001964   0.000133 
   5.30797   0.002299   0.000121 
   5.33821   0.002432   0.000119 
   5.36846   0.002370   0.000133 
   5.39870   0.001931   0.000122 
   5.42894   0.001995   0.000115 
   5.45918   0.002041   0.000127 
   5.48942   0.001788   0.000112 
   5.51967   0.001676   0.000102 
   5.54991   0.001685   0.000104 
   5.58015   0.001659   0.000107 
   5.61039   0.001616   0.000146 
   5.64063   0.001986   0.000163 
   5.67088   0.001859   0.000137 
   5.70112   0.001821   0.000107 
   5.73136   0.001526   0.000102 
   5.76160   0.001528   0.000103 
   5.79184   0.001933   0.000109 
   5.82209   0.001749   0.000109 
   5.85233   0.001426   0.000103 
   5.88257   0.001407   0.000104 
   5.91281   0.001571   0.000119 
   5.94305   0.001419   0.000112 
   5.97330   0.001598   0.000112 
   6.00354   0.001829   0.000120 
   6.03378   0.001657   0.000122 
   6.06402   0.001639   0.000122 
   6.09426   0.001704   0.000129 
   6.12451   0.001724   0.000135 
   6.15475   0.001811   0.000118 
   6.18499   0.001895   0.000127 
   6.21523   0.001789   0.000142 
   6.24547   0.002010   0.000125 
   6.27572   0.001984   0.000134 
   6.30596   0.001818   0.000182 
   6.33620   0.001725   0.000179 
   6.36644   0.001675   0.000143 
   6.39668   0.001388   0.000138 
   6.42693   0.001418   0.000144 
   6.45717   0.001579   0.000147 
   6.48741   0.001156   0.000149 
   6.51765   0.000928   0.000155 
   6.54789   0.000995   0.000144 
   6.57814   0.001098   0.000152 
   6.60838   0.000824   0.000167 
   6.63862   0.000915   0.000151 
   6.66886   0.001002   0.000149 
   6.69910   0.001335   0.000153 
   6.72935   0.001057   0.000245 
   6.75959   0.001183   0.000272 
   6.78983   0.001005   0.000168 
   6.82007   0.000849   0.000150 
   6.85031   0.000649   0.000173 
   6.88056   0.001128   0.000171 
   6.91080   0.001793   0.000161 
   6.94104   0.001472   0.000192 
   6.97128   0.001210   0.000243 
   7.00152   0.001197   0.000205 
   7.03177   0.001005   0.000202 
   7.06201   0.000961   0.000211 
   7.09225   0.001133   0.000218 
   7.12249   0.001347   0.000198 
   7.15273   0.001244   0.000195 
   7.18298   0.000935   0.000191 
   7.21322   0.000918   0.000186 
   7.24346   0.000934   0.000187 
   7.27370   0.001439   0.000211 
   7.30394   0.001008   0.000226 
   7.33419   0.001095   0.000216 
   7.36443   0.000985   0.000221 
   7.39467   0.001033   0.000214 
   7.42491   0.001443   0.000215 
   7.45515   0.001331   0.000239 
   7.48540   0.000885   0.000269 
   7.51564   0.000855   0.000137 
   7.57612   0.001039   0.000134 
   7.63660   0.000820   0.000121 
   7.69709   0.000737   0.000114 
   7.75757   0.000801   0.000106 
   7.81805   0.000997   0.000099 
   7.87854   0.001032   0.000101 
   7.93902   0.001062   0.000109 
   7.99951   0.001253   0.000095 
   8.05999   0.001219   0.000086 
   8.12047   0.001334   0.000110 
   8.18096   0.001053   0.000092 
   8.24144   0.001271   0.000088 
   8.30192   0.001420   0.000090 
   8.36241   0.001321   0.000095 
   8.42289   0.001512   0.000093 
   8.48337   0.001498   0.000093 
   8.54386   0.001659   0.000099 
   8.60434   0.001689   0.000110 
   8.66483   0.001825   0.000112 
   8.72531   0.001690   0.000111 
   8.78579   0.001739   0.000110 
   8.84628   0.001723   0.000112 
   8.90676   0.001664   0.000114 
   8.96724   0.001773   0.000120 
   9.02773   0.001755   0.000143 
   9.08821   0.001607   0.000125 
   9.14869   0.001757   0.000122 
   9.20918   0.001809   0.000123 
   9.26966   0.001849   0.000129 
   9.33015   0.001794   0.000146 
   9.39063   0.001641   0.000136 
   9.45111   0.001600   0.000142 
   9.51160   0.001778   0.000138 
   9.57208   0.001918   0.000141 
   9.63256   0.001749   0.000139 
   9.69305   0.002001   0.000134 
   9.75353   0.001843   0.000158 
   9.81401   0.001803   0.000159 
   9.87450   0.001826   0.000143 
   9.93498   0.001577   0.000147 
   9.99547   0.001839   0.000134 
  10.05595   0.001941   0.000128 
  10.11643   0.001903   0.000129 
  10.17692   0.001787   0.000133 
  10.23740   0.001683   0.000131 
  10.29788   0.001339   0.000136 
  10.35837   0.001372   0.000137 
  10.41885   0.001524   0.000136 
  10.47933   0.001528   0.000137 
  10.53982   0.001507   0.000141 
  10.60030   0.001572   0.000144 
  10.66079   0.001382   0.000151 
  10.72127   0.001375   0.000153 
  10.78175   0.001322   0.000161 
  10.84224   0.001432   0.000164 
  10.90272   0.001558   0.000173 
  10.96320   0.001302   0.000179 
  11.02369   0.001308   0.000210 
  11.08417   0.001450   0.000202 
  11.14465   0.001485   0.000189 
  11.20514   0.001580   0.000188 
  11.26562   0.001478   0.000197 
  11.32611   0.001426   0.000190 
  11.38659   0.001195   0.000191 
  11.44707   0.001147   0.000196 
  11.50756   0.001354   0.000197 
  11.56804   0.001303   0.000208 
  11.62852   0.001259   0.000210 
  11.68901   0.001490   0.000219 
  11.74949   0.001545   0.000224 
  11.80997   0.001288   0.000219 
  11.87046   0.001540   0.000248 
  11.93094   0.001315   0.000223 
  11.99143   0.001514   0.000211 
  12.05191   0.001356   0.000226 
  12.11239   0.001486   0.000219 
  12.17288   0.001326   0.000208 
  12.23336   0.001511   0.000205 
  12.29384   0.001250   0.000204 
  12.35433   0.000938   0.000205 
  12.41481   0.000981   0.000201 
  12.47529   0.001166   0.000199 
  12.53578   0.000902   0.000224 
  12.59626   0.001057   0.000201 
  12.65675   0.001110   0.000209 
  12.71723   0.001274   0.000212 
  12.77771   0.001374   0.000245 
  12.83820   0.001300   0.000215 
  12.89868   0.001251   0.000210 
  12.95916   0.001085   0.000216 
  13.01965   0.001112   0.000225 
  13.08013   0.001196   0.000243 
  13.14061   0.001165   0.000259 
  13.20110   0.001024   0.000284 
  13.26158   0.000846   0.000299 
  13.32206   0.001211   0.000283 
  13.38255   0.000858   0.000279 
  13.44303   0.001051   0.000323 
  13.50352   0.000907   0.000282 
  13.56400   0.001247   0.000277 
  13.62448   0.001231   0.000284 
  13.68497   0.000921   0.000288 
  13.74545   0.000893   0.000297 
  13.80593   0.000885   0.000311 
  13.86642   0.001161   0.000360 
  13.92690   0.001126   0.000317 
  13.98738   0.000759   0.000310 
  14.04787   0.000907   0.000317 
  14.15403   0.000940   0.000610 
  14.23871   0.000627   0.000526 
  14.32338   0.001358   0.000512 
  14.40806   0.001127   0.000526 
  14.49274   0.000701   0.000505 
  14.57741   0.000663   0.000497 
  14.66209   0.000813   0.000538 
  14.74677   0.001123   0.000574 
  14.83145   0.000853   0.000613 
  14.91612   0.001350   0.000648 
  15.00080   0.000084   0.000603 
  15.08548   0.001532   0.000569 
  15.17015  -0.000283   0.000568 
  15.25483  -0.000001   0.000562 
  15.33951   0.000192   0.000499 
  15.42418   0.001237   0.000465 
  15.50886   0.001266   0.000441 
  15.59354   0.000582   0.000438 
  15.67821   0.000725   0.000470 
  15.76289   0.000025   0.000483 
  15.84757   0.000726   0.000533 
  15.93224   0.001998   0.000636 
  16.01692   0.001934   0.000701 
  16.10160   0.000630   0.000751 
  16.18628  -0.000162   0.001227 
  16.27095   0.000334   0.000744 
  16.35563   0.000361   0.000755 
  16.44031   0.001133   0.000653 
  16.52498   0.001074   0.000625 
  16.60966   0.000682   0.000621 
  16.69434   0.000297   0.000650 
  16.77901   0.000634   0.000641 
  16.86369   0.000685   0.000644 
  16.94837   0.000728   0.000666 
  17.03304  -0.000278   0.000690 
  17.11772   0.000633   0.000729 
  17.20240   0.000650   0.000752 
  17.28707   0.000946   0.000805 
  17.37175   0.001770   0.000777 
  17.45643   0.000260   0.000853 
  17.54111   0.000094   0.000725 
  17.62578   0.000613   0.000682 
  17.71046   0.000536   0.000675 
  17.79514   0.000151   0.000748 
  17.87981   0.000524   0.000790 
  17.96449  -0.000093   0.000742 
  18.04917   0.000766   0.000789 
  18.13384  -0.000382   0.000941 
  18.21852  -0.000394   0.001335 
  18.30320   0.000314   0.000964 
  18.38787   0.001106   0.000950 
  18.47255   0.001519   0.000938 
  18.55723   0.001784   0.000973 
  18.64190  -0.000176   0.000997 
  18.72658   0.000081   0.000866 
  18.81126   0.000865   0.001119 
  18.89594   0.001471   0.001232 
  18.98061   0.000369   0.000884 
  19.06529  -0.000675   0.000955 
  19.14997  -0.000470   0.001057 
  19.23464  -0.000269   0.001189 
  19.31932  -0.000989   0.001262 
  19.40400  -0.000659   0.001234 
  19.48867   0.001867   0.001293 
  19.57335   0.000147   0.001230 
  19.65803   0.000214   0.001223 
  19.74270   0.000767   0.001161 
  19.82738  -0.000196   0.001111 
  19.91206  -0.000522   0.001097 
  19.99673   0.000944   0.001055 
  20.08141  -0.000216   0.001088 
  20.16609  -0.001060   0.001148 
  20.25077   0.000815   0.001236 
  20.33544   0.000778   0.001315 
  20.42012   0.000089   0.001427 
  20.58947  -0.000053   0.000730 
  20.75883   0.000864   0.000836 
  20.92818   0.000016   0.000721 
  21.09753  -0.000438   0.000658 
  21.26689  -0.000761   0.000765 
  21.43624   0.000934   0.000730 
  21.60560  -0.000077   0.000664 
  21.77495  -0.000684   0.000686 
  21.94430   0.000204   0.000761 
  22.11366   0.001038   0.000761 
  22.28301   0.000008   0.000622 
  22.45236  -0.001396   0.000654 
  22.62172   0.001023   0.000688 
  22.79107   0.000924   0.000612 
  22.96043   0.000243   0.000515 
  23.12978   0.000708   0.000577 
  23.29913   0.001343   0.000625 
  23.46849   0.001089   0.000624 
  23.63784   0.001133   0.000512 
  23.80719   0.001752   0.000464 
  23.97655   0.000581   0.000477 
  24.14590   0.001325   0.000524 
  24.31526   0.001079   0.000542 
  24.48461   0.001064   0.000525 
  24.65396   0.000307   0.000522 
  24.82332   0.000366   0.000584 
  24.99267  -0.000052   0.000658 
  25.16202   0.000817   0.000694 
  25.33138   0.000131   0.000616 
  25.50073   0.001207   0.000558 
