#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.003747   0.000172 
   5.24749   0.003704   0.000157 
   5.27773   0.003828   0.000161 
   5.30797   0.003841   0.000145 
   5.33821   0.003945   0.000140 
   5.36846   0.003854   0.000141 
   5.39870   0.003842   0.000146 
   5.42894   0.003589   0.000129 
   5.45918   0.003528   0.000124 
   5.48942   0.003251   0.000220 
   5.51967   0.003399   0.000118 
   5.54991   0.003511   0.000123 
   5.58015   0.003437   0.000114 
   5.61039   0.003570   0.000118 
   5.64063   0.003474   0.000115 
   5.67088   0.003364   0.000116 
   5.70112   0.003216   0.000112 
   5.73136   0.002959   0.000106 
   5.76160   0.002945   0.000115 
   5.79184   0.003095   0.000114 
   5.82209   0.003250   0.000116 
   5.85233   0.003135   0.000118 
   5.88257   0.002974   0.000118 
   5.91281   0.003078   0.000119 
   5.94305   0.002957   0.000118 
   5.97330   0.003038   0.000133 
   6.00354   0.003390   0.000118 
   6.03378   0.003297   0.000123 
   6.06402   0.003293   0.000114 
   6.09426   0.003337   0.000114 
   6.12451   0.003265   0.000114 
   6.15475   0.003635   0.000108 
   6.18499   0.003746   0.000109 
   6.21523   0.003950   0.000103 
   6.24547   0.004086   0.000117 
   6.27572   0.004153   0.000127 
   6.30596   0.004105   0.000142 
   6.33620   0.004043   0.000150 
   6.36644   0.004012   0.000158 
   6.39668   0.003905   0.000146 
   6.42693   0.003243   0.000144 
   6.45717   0.002856   0.000140 
   6.48741   0.002588   0.000144 
   6.51765   0.003108   0.000166 
   6.54789   0.002424   0.000175 
   6.57814   0.002384   0.000172 
   6.60838   0.002385   0.000186 
   6.63862   0.002362   0.000175 
   6.66886   0.002514   0.000163 
   6.69910   0.002532   0.000159 
   6.72935   0.002631   0.000168 
   6.75959   0.002581   0.000173 
   6.78983   0.002397   0.000315 
   6.82007   0.002393   0.000397 
   6.85031   0.002220   0.000239 
   6.88056   0.002110   0.000210 
   6.91080   0.002082   0.000207 
   6.94104   0.002403   0.000204 
   6.97128   0.002606   0.000223 
   7.00152   0.002828   0.000232 
   7.03177   0.002482   0.000239 
   7.06201   0.002535   0.000221 
   7.09225   0.002759   0.000210 
   7.12249   0.002623   0.000197 
   7.15273   0.002517   0.000195 
   7.18298   0.003062   0.000191 
   7.21322   0.003326   0.000199 
   7.24346   0.003197   0.000213 
   7.27370   0.002789   0.000215 
   7.30394   0.003098   0.000216 
   7.33419   0.003109   0.000232 
   7.36443   0.003161   0.000223 
   7.39467   0.002523   0.000211 
   7.42491   0.002280   0.000209 
   7.45515   0.002628   0.000209 
   7.48540   0.002138   0.000206 
   7.51564   0.002041   0.000152 
   7.57612   0.001982   0.000139 
   7.63660   0.002041   0.000143 
   7.69709   0.002059   0.000115 
   7.75757   0.001889   0.000104 
   7.81805   0.002100   0.000100 
   7.87854   0.002201   0.000098 
   7.93902   0.002014   0.000095 
   7.99951   0.002205   0.000093 
   8.05999   0.001788   0.000090 
   8.12047   0.001898   0.000087 
   8.18096   0.002131   0.000092 
   8.24144   0.001784   0.000085 
   8.30192   0.001919   0.000084 
   8.36241   0.001796   0.000079 
   8.42289   0.001752   0.000073 
   8.48337   0.001704   0.000069 
   8.54386   0.001588   0.000070 
   8.60434   0.001688   0.000074 
   8.66483   0.001795   0.000067 
   8.72531   0.001538   0.000066 
   8.78579   0.001878   0.000063 
   8.84628   0.002140   0.000091 
   8.90676   0.002456   0.000162 
   8.96724   0.001973   0.000074 
   9.02773   0.001793   0.000073 
   9.08821   0.001871   0.000080 
   9.14869   0.001542   0.000068 
   9.20918   0.001561   0.000074 
   9.26966   0.001707   0.000076 
   9.33015   0.001659   0.000152 
   9.39063   0.001727   0.000072 
   9.45111   0.001342   0.000107 
   9.51160   0.001347   0.000093 
   9.57208   0.001490   0.000085 
   9.63256   0.001166   0.000081 
   9.69305   0.001388   0.000086 
   9.75353   0.001431   0.000098 
   9.81401   0.001098   0.000220 
   9.87450   0.001289   0.000135 
   9.93498   0.001562   0.000102 
   9.99547   0.001409   0.000088 
  10.05595   0.001541   0.000083 
  10.11643   0.001788   0.000082 
  10.17692   0.001812   0.000087 
  10.23740   0.001492   0.000092 
  10.29788   0.001660   0.000097 
  10.35837   0.001733   0.000104 
  10.41885   0.001436   0.000154 
  10.47933   0.001566   0.000124 
  10.53982   0.001777   0.000093 
  10.60030   0.001460   0.000095 
  10.66079   0.001588   0.000102 
  10.72127   0.001640   0.000109 
  10.78175   0.001930   0.000114 
  10.84224   0.001544   0.000114 
  10.90272   0.001217   0.000122 
  10.96320   0.001738   0.000134 
  11.02369   0.001568   0.000129 
  11.08417   0.001570   0.000131 
  11.14465   0.001645   0.000136 
  11.20514   0.001492   0.000155 
  11.26562   0.001494   0.000159 
  11.32611   0.001465   0.000155 
  11.38659   0.001414   0.000154 
  11.44707   0.001186   0.000151 
  11.50756   0.001381   0.000216 
  11.56804   0.001083   0.000153 
  11.62852   0.001304   0.000143 
  11.68901   0.001089   0.000140 
  11.74949   0.000978   0.000159 
  11.80997   0.000908   0.000147 
  11.87046   0.000979   0.000141 
  11.93094   0.000937   0.000144 
  11.99143   0.001086   0.000140 
  12.05191   0.001095   0.000136 
  12.11239   0.001431   0.000146 
  12.17288   0.001448   0.000137 
  12.23336   0.001409   0.000137 
  12.29384   0.001045   0.000131 
  12.35433   0.001021   0.000137 
  12.41481   0.001092   0.000138 
  12.47529   0.001300   0.000140 
  12.53578   0.001292   0.000146 
  12.59626   0.000862   0.000149 
  12.65675   0.000727   0.000186 
  12.71723   0.001145   0.000277 
  12.77771   0.000947   0.000237 
  12.83820   0.001440   0.000205 
  12.89868   0.001307   0.000154 
  12.95916   0.001531   0.000136 
  13.01965   0.001214   0.000140 
  13.08013   0.001001   0.000185 
  13.14061   0.000899   0.000184 
  13.20110   0.000943   0.000151 
  13.26158   0.001094   0.000157 
  13.32206   0.001490   0.000162 
  13.38255   0.001380   0.000159 
  13.44303   0.001254   0.000188 
  13.50352   0.000894   0.000257 
  13.56400   0.001298   0.000212 
  13.62448   0.001287   0.000173 
  13.68497   0.000786   0.000186 
  13.74545   0.001088   0.000199 
  13.80593   0.000784   0.000215 
  13.86642   0.000899   0.000206 
  13.92690   0.000668   0.000186 
  13.98738   0.001128   0.000178 
  14.04787   0.001045   0.000181 
  14.15403   0.000099   0.000760 
  14.23871   0.000271   0.000692 
  14.32338   0.000468   0.000646 
  14.40806   0.000827   0.000616 
  14.49274  -0.000112   0.000592 
  14.57741  -0.000046   0.000630 
  14.66209   0.000327   0.000665 
  14.74677  -0.000671   0.000681 
  14.83145   0.001515   0.000748 
  14.91612   0.000032   0.000836 
  15.00080  -0.000013   0.000740 
  15.08548   0.001101   0.000723 
  15.17015   0.001379   0.000686 
  15.25483   0.001426   0.000947 
  15.33951   0.001421   0.000860 
  15.42418   0.000945   0.000645 
  15.50886   0.001450   0.001098 
  15.59354  -0.000218   0.000752 
  15.67821  -0.000329   0.000550 
  15.76289  -0.000163   0.000573 
  15.84757   0.000058   0.000645 
  15.93224   0.000419   0.000787 
  16.01692   0.001110   0.000868 
  16.10160  -0.001200   0.000853 
  16.18628   0.000018   0.000859 
  16.27095   0.000233   0.000894 
