#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.004459   0.000199 
   5.24749   0.004178   0.000179 
   5.27773   0.004031   0.000189 
   5.30797   0.004260   0.000189 
   5.33821   0.004465   0.000204 
   5.36846   0.004686   0.000176 
   5.39870   0.004673   0.000174 
   5.42894   0.004447   0.000185 
   5.45918   0.004437   0.000157 
   5.48942   0.004445   0.000158 
   5.51967   0.004408   0.000144 
   5.54991   0.004457   0.000279 
   5.58015   0.004348   0.000266 
   5.61039   0.004528   0.000151 
   5.64063   0.004418   0.000150 
   5.67088   0.004227   0.000142 
   5.70112   0.003910   0.000142 
   5.73136   0.004080   0.000149 
   5.76160   0.004249   0.000144 
   5.79184   0.004094   0.000150 
   5.82209   0.004110   0.000164 
   5.85233   0.004193   0.000172 
   5.88257   0.004225   0.000163 
   5.91281   0.004293   0.000155 
   5.94305   0.004228   0.000184 
   5.97330   0.004075   0.000186 
   6.00354   0.004118   0.000171 
   6.03378   0.003936   0.000166 
   6.06402   0.003795   0.000173 
   6.09426   0.004135   0.000162 
   6.12451   0.003964   0.000158 
   6.15475   0.003986   0.000166 
   6.18499   0.004271   0.000162 
   6.21523   0.004299   0.000178 
   6.24547   0.004141   0.000188 
   6.27572   0.004126   0.000196 
   6.30596   0.004072   0.000212 
   6.33620   0.004368   0.000185 
   6.36644   0.004135   0.000187 
   6.39668   0.003577   0.000208 
   6.42693   0.003427   0.000188 
   6.45717   0.003341   0.000185 
   6.48741   0.003317   0.000190 
   6.51765   0.003536   0.000197 
   6.54789   0.003614   0.000220 
   6.57814   0.003357   0.000232 
   6.60838   0.003273   0.000214 
   6.63862   0.003078   0.000195 
   6.66886   0.003350   0.000203 
   6.69910   0.003228   0.000203 
   6.72935   0.003009   0.000206 
   6.75959   0.003230   0.000209 
   6.78983   0.003446   0.000210 
   6.82007   0.003314   0.000214 
   6.85031   0.003352   0.000236 
   6.88056   0.003257   0.000301 
   6.91080   0.003371   0.000257 
   6.94104   0.003065   0.000273 
   6.97128   0.003044   0.000278 
   7.00152   0.003231   0.000298 
   7.03177   0.003243   0.000275 
   7.06201   0.003149   0.000281 
   7.09225   0.003411   0.000277 
   7.12249   0.003254   0.000264 
   7.15273   0.002903   0.000261 
   7.18298   0.003023   0.000253 
   7.21322   0.002979   0.000264 
   7.24346   0.002911   0.000278 
   7.27370   0.002835   0.000302 
   7.30394   0.002776   0.000338 
   7.33419   0.003196   0.000474 
   7.36443   0.003180   0.000298 
   7.39467   0.003008   0.000300 
   7.42491   0.002955   0.000314 
   7.45515   0.002994   0.000353 
   7.48540   0.002967   0.000359 
   7.51564   0.002776   0.000182 
