#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.001334   0.000050 
   5.24749   0.001328   0.000055 
   5.27773   0.001369   0.000049 
   5.30797   0.001256   0.000039 
   5.33821   0.001294   0.000041 
   5.36846   0.001155   0.000047 
   5.39870   0.001369   0.000038 
   5.42894   0.001090   0.000037 
   5.45918   0.001080   0.000034 
   5.48942   0.000912   0.000032 
   5.51967   0.000882   0.000044 
   5.54991   0.000685   0.000042 
   5.58015   0.000558   0.000036 
   5.61039   0.000568   0.000037 
   5.64063   0.000472   0.000034 
   5.67088   0.000557   0.000044 
   5.70112   0.000501   0.000041 
   5.73136   0.000418   0.000048 
   5.76160   0.000428   0.000040 
   5.79184   0.000467   0.000042 
   5.82209   0.000555   0.000040 
   5.85233   0.000401   0.000046 
   5.88257   0.000333   0.000035 
   5.91281   0.000331   0.000037 
   5.94305   0.000472   0.000038 
   5.97330   0.000351   0.000040 
   6.00354   0.000490   0.000039 
   6.03378   0.000481   0.000052 
   6.06402   0.000507   0.000053 
   6.09426   0.000598   0.000054 
   6.12451   0.000573   0.000038 
   6.15475   0.000568   0.000036 
   6.18499   0.000564   0.000050 
   6.21523   0.000737   0.000041 
   6.24547   0.001051   0.000037 
   6.27572   0.001082   0.000039 
   6.30596   0.000903   0.000039 
   6.33620   0.000949   0.000042 
   6.36644   0.000886   0.000045 
   6.39668   0.000586   0.000057 
   6.42693   0.000576   0.000044 
   6.45717   0.000710   0.000051 
   6.48741   0.000509   0.000053 
   6.51765   0.000178   0.000052 
   6.54789   0.000241   0.000065 
   6.57814   0.000189   0.000045 
   6.60838   0.000370   0.000047 
   6.63862   0.000318   0.000067 
   6.66886   0.000392   0.000047 
   6.69910   0.000412   0.000044 
   6.72935   0.000517   0.000050 
   6.75959   0.000460   0.000052 
   6.78983   0.000335   0.000060 
   6.82007   0.000642   0.000045 
   6.85031   0.000691   0.000058 
   6.88056   0.000584   0.000050 
   6.91080   0.000867   0.000052 
   6.94104   0.000869   0.000052 
   6.97128   0.000623   0.000055 
   7.00152   0.000815   0.000060 
   7.03177   0.000683   0.000060 
   7.06201   0.000961   0.000056 
