#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.010639   0.000347 
   5.24749   0.011248   0.000347 
   5.27773   0.010926   0.000336 
   5.30797   0.011446   0.000340 
   5.33821   0.011200   0.000305 
   5.36846   0.010934   0.000307 
   5.39870   0.010938   0.000340 
   5.42894   0.010695   0.000296 
   5.45918   0.010608   0.000276 
   5.48942   0.010613   0.000289 
   5.51967   0.010304   0.000274 
   5.54991   0.009972   0.000358 
   5.58015   0.009890   0.000394 
   5.61039   0.010018   0.000316 
   5.64063   0.010431   0.000284 
   5.67088   0.009654   0.000258 
   5.70112   0.009349   0.000272 
   5.73136   0.009338   0.000290 
   5.76160   0.009567   0.000295 
   5.79184   0.009554   0.000286 
   5.82209   0.009640   0.000278 
   5.85233   0.009381   0.000334 
   5.88257   0.008980   0.000327 
   5.91281   0.009429   0.000290 
   5.94305   0.009445   0.000298 
   5.97330   0.010095   0.000317 
   6.00354   0.010159   0.000317 
   6.03378   0.009712   0.000318 
   6.06402   0.009941   0.000298 
   6.09426   0.010167   0.000320 
   6.12451   0.010003   0.000310 
   6.15475   0.010199   0.000308 
   6.18499   0.010146   0.000302 
   6.21523   0.010197   0.000324 
   6.24547   0.010191   0.000351 
   6.27572   0.010470   0.000593 
   6.30596   0.010541   0.000644 
   6.33620   0.010378   0.000926 
   6.36644   0.010537   0.000721 
   6.39668   0.009917   0.000378 
   6.42693   0.009729   0.000327 
   6.45717   0.009138   0.000331 
   6.48741   0.008400   0.000350 
   6.51765   0.008209   0.000341 
   6.54789   0.007940   0.000352 
   6.57814   0.008070   0.000395 
   6.60838   0.007477   0.000365 
   6.63862   0.007029   0.000344 
   6.66886   0.007516   0.000348 
   6.69910   0.007817   0.000389 
   6.72935   0.007200   0.000377 
   6.75959   0.007120   0.000360 
   6.78983   0.007860   0.000355 
   6.82007   0.007518   0.000380 
   6.85031   0.007493   0.000425 
   6.88056   0.007239   0.000424 
   6.91080   0.008087   0.000430 
   6.94104   0.007959   0.000574 
   6.97128   0.007530   0.000430 
   7.00152   0.007330   0.000460 
   7.03177   0.007531   0.000463 
   7.06201   0.007946   0.000481 
   7.09225   0.007902   0.000485 
   7.12249   0.007185   0.000431 
   7.15273   0.006735   0.000444 
   7.18298   0.007618   0.000440 
   7.21322   0.007663   0.000471 
   7.24346   0.007916   0.000485 
   7.27370   0.008173   0.000553 
   7.30394   0.008159   0.000946 
   7.33419   0.007576   0.000486 
   7.36443   0.007105   0.000509 
   7.39467   0.007279   0.000507 
   7.42491   0.007073   0.000502 
   7.45515   0.007206   0.000620 
   7.48540   0.006863   0.001077 
   7.51564   0.006864   0.000285 
   7.57612   0.007101   0.000275 
   7.63660   0.007142   0.000265 
   7.69709   0.007285   0.000261 
   7.75757   0.006989   0.000232 
   7.81805   0.006934   0.000223 
   7.87854   0.006760   0.000222 
   7.93902   0.006625   0.000291 
   7.99951   0.006821   0.000247 
   8.05999   0.006845   0.000229 
   8.12047   0.006615   0.000258 
   8.18096   0.006519   0.000231 
   8.24144   0.006321   0.000295 
   8.30192   0.006479   0.000227 
   8.36241   0.006378   0.000247 
   8.42289   0.006429   0.000460 
   8.48337   0.005909   0.000454 
   8.54386   0.006058   0.000243 
   8.60434   0.005596   0.000285 
   8.66483   0.005581   0.000269 
   8.72531   0.006267   0.000273 
   8.78579   0.006306   0.000272 
   8.84628   0.005949   0.000276 
   8.90676   0.005766   0.000274 
   8.96724   0.005730   0.000296 
   9.02773   0.005649   0.000281 
   9.08821   0.005685   0.000307 
   9.14869   0.006129   0.000312 
   9.20918   0.005908   0.000306 
   9.26966   0.005173   0.000315 
   9.33015   0.005415   0.000316 
   9.39063   0.005429   0.000321 
   9.45111   0.005294   0.000338 
   9.51160   0.005515   0.000334 
   9.57208   0.005055   0.000326 
   9.63256   0.005248   0.000308 
   9.69305   0.005127   0.000326 
   9.75353   0.004909   0.000384 
   9.81401   0.004696   0.000381 
   9.87450   0.005222   0.000321 
   9.93498   0.004824   0.000303 
   9.99547   0.004400   0.000351 
  10.05595   0.004907   0.000373 
  10.11643   0.005268   0.000338 
  10.17692   0.005202   0.000306 
  10.23740   0.005084   0.000299 
  10.29788   0.004854   0.000302 
  10.35837   0.004697   0.000309 
  10.41885   0.004852   0.000392 
  10.47933   0.005253   0.000394 
  10.53982   0.004972   0.000346 
  10.60030   0.004724   0.000333 
  10.66079   0.004713   0.000346 
  10.72127   0.004674   0.000355 
  10.78175   0.004403   0.000368 
  10.84224   0.004486   0.000380 
  10.90272   0.004335   0.000396 
  10.96320   0.004401   0.000396 
  11.02369   0.004278   0.000428 
  11.08417   0.004048   0.000436 
  11.14465   0.004215   0.000419 
  11.20514   0.004336   0.000434 
  11.26562   0.004274   0.000460 
  11.32611   0.004223   0.000490 
  11.38659   0.004723   0.000435 
  11.44707   0.004154   0.000459 
  11.50756   0.004479   0.000452 
  11.56804   0.004124   0.000468 
  11.62852   0.004556   0.000502 
  11.68901   0.004022   0.000541 
  11.74949   0.003905   0.000489 
  11.80997   0.004182   0.000491 
  11.87046   0.004337   0.000467 
  11.93094   0.004341   0.000466 
  11.99143   0.003905   0.000465 
  12.05191   0.003940   0.000477 
  12.11239   0.003897   0.000498 
  12.17288   0.003608   0.000479 
  12.23336   0.003599   0.000464 
  12.29384   0.003989   0.000554 
  12.35433   0.004119   0.000471 
  12.41481   0.004006   0.000454 
  12.47529   0.003924   0.000480 
  12.53578   0.003476   0.000538 
  12.59626   0.003517   0.000442 
  12.65675   0.004003   0.000451 
  12.71723   0.004226   0.000450 
  12.77771   0.004310   0.000452 
  12.83820   0.003891   0.000471 
  12.89868   0.004020   0.000501 
  12.95916   0.004083   0.000517 
  13.01965   0.003999   0.000592 
  13.08013   0.003589   0.000785 
  13.14061   0.003850   0.000580 
  13.20110   0.004689   0.000580 
  13.26158   0.004320   0.000594 
  13.32206   0.003970   0.000634 
  13.38255   0.003079   0.000644 
  13.44303   0.003576   0.000618 
  13.50352   0.003563   0.000813 
  13.56400   0.003935   0.000684 
  13.62448   0.003107   0.000654 
  13.68497   0.002711   0.000650 
  13.74545   0.004054   0.000730 
  13.80593   0.003376   0.000666 
  13.86642   0.003519   0.000676 
  13.92690   0.004065   0.000672 
  13.98738   0.003176   0.000698 
  14.04787   0.004662   0.000766 
  14.10835   0.004511   0.000724 
  14.16884   0.004375   0.000736 
