#  wl(um)    flux(Jy)  eflux(Jy) 
   5.21725   0.007454   0.000291 
   5.24749   0.007575   0.000255 
   5.27773   0.007656   0.000266 
   5.30797   0.007381   0.000297 
   5.33821   0.007489   0.000234 
   5.36846   0.007231   0.000273 
   5.39870   0.007370   0.000289 
   5.42894   0.006867   0.000250 
   5.45918   0.007126   0.000213 
   5.48942   0.007375   0.000271 
   5.51967   0.006969   0.000350 
   5.54991   0.006851   0.000224 
   5.58015   0.007158   0.000219 
   5.61039   0.006824   0.000220 
   5.64063   0.006823   0.000205 
   5.67088   0.006897   0.000197 
   5.70112   0.006621   0.000211 
   5.73136   0.006463   0.000195 
   5.76160   0.006685   0.000218 
   5.79184   0.006781   0.000218 
   5.82209   0.006440   0.000209 
   5.85233   0.006615   0.000213 
   5.88257   0.006615   0.000248 
   5.91281   0.006344   0.000223 
   5.94305   0.006703   0.000220 
   5.97330   0.006886   0.000308 
   6.00354   0.006439   0.000330 
   6.03378   0.006699   0.000254 
   6.06402   0.006277   0.000229 
   6.09426   0.006203   0.000244 
   6.12451   0.006360   0.000220 
   6.15475   0.006726   0.000241 
   6.18499   0.006681   0.000251 
   6.21523   0.006766   0.000265 
   6.24547   0.006685   0.000246 
   6.27572   0.006552   0.000232 
   6.30596   0.006769   0.000266 
   6.33620   0.006512   0.000295 
   6.36644   0.006403   0.000257 
   6.39668   0.006198   0.000267 
   6.42693   0.006109   0.000299 
   6.45717   0.005711   0.000370 
   6.48741   0.005528   0.000325 
   6.51765   0.005959   0.000351 
   6.54789   0.005290   0.000312 
   6.57814   0.005570   0.000305 
   6.60838   0.005166   0.000296 
   6.63862   0.004807   0.000289 
   6.66886   0.005162   0.000299 
   6.69910   0.005190   0.000282 
   6.72935   0.005461   0.000273 
   6.75959   0.004925   0.000321 
   6.78983   0.004969   0.000291 
   6.82007   0.004752   0.000309 
   6.85031   0.004427   0.000334 
   6.88056   0.004511   0.000320 
   6.91080   0.004321   0.000336 
   6.94104   0.005132   0.000420 
